,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
13461,dialseg711_dial_495,12,agent,The Avalon doesn't have room for 5 nights starting Monday. How about a different day or a shorter stay?,2,0,
13462,dialseg711_dial_495,13,user,Let's try 4 nights.,2,0,
13463,dialseg711_dial_495,14,agent,Avalon is available for four nights starting on Monday. Your reference number is 59GZA6ME. Can I do anything else for you?,2,1,
13464,dialseg711_dial_495,15,user,I am looking for sports facilities in the town centre.,3,0,
13465,dialseg711_dial_495,16,agent,"I'm sorry, there are no sports in the centre. Would you like me to look for something else?",3,0,
13466,dialseg711_dial_495,17,user,What about colleges?,3,0,
13467,dialseg711_dial_495,18,agent,There are 13 colleges in centre. Are you look for free entrance or paid?,3,0,
13468,dialseg711_dial_495,19,user,"Please tell me one of the free ones, please.",3,0,
13469,dialseg711_dial_495,20,agent,Emmanuel College is free and located in the centre.,3,1,
13470,dialseg711_dial_495,21,user,I'd like to find a place to stay.,4,0,
13471,dialseg711_dial_495,22,agent,Okay. let's narrow down your options. Which area of town do you prefer?,4,0,
13472,dialseg711_dial_495,23,user,North part of town,4,0,
13473,dialseg711_dial_495,24,agent,We have 11 guesthouses and 2 hotels in the north area. Do you need a certain price range?,4,0,
13474,dialseg711_dial_495,25,user,I would like something in the moderate range.,4,0,
13475,dialseg711_dial_495,26,agent,"home from home is moderately priced, has 4 stars, and has free internet and parking. Would you like to book?",4,0,
13476,dialseg711_dial_495,27,user,"Yes, eight people starting Thursday lasting for four nights.",4,0,
13477,dialseg711_dial_495,28,agent,The booking was successful. Your reference number is K73WLZ8H. Do you need anything else?,4,0,
13478,dialseg711_dial_496,1,user,I need to book a train from Leicester to Cambridge. Can you help me with this?,0,0,
13479,dialseg711_dial_496,2,agent,"There are 133 trains making that trip, do you have a day and time you would like to travel?",0,0,
13480,dialseg711_dial_496,3,user,I would like to leave Sunday after 15:30. Are there still any available>,0,0,
13481,dialseg711_dial_496,4,agent,"TR1784 departs Leicester at 16:09, would that work for you?",0,0,
13482,dialseg711_dial_496,5,user,Yes. Please make a booking for 1 and be sure to give me a reference number.,0,0,
13483,dialseg711_dial_496,6,agent,"You are all set for train TR7472. It will cost 30.24 GBP, payable at the station. The reference number is CUPCJMGO. Can I help you further?",0,0,
13484,dialseg711_dial_496,7,user,Great. That is all I need. Thank you for your help.,0,0,
13485,dialseg711_dial_496,8,agent,"You're welcome, enjoy your trip.",0,1,
13486,dialseg711_dial_496,9,user,I'm looking for a hotel called the arbury lodge guesthouse.,1,0,
13487,dialseg711_dial_496,10,agent,The Arbury Lodge Guesthouse is a 4-star guesthouse in the north area. Would like like to book a room there?,1,0,
13488,dialseg711_dial_496,11,user,Yes please! For 5 people and for 5 nights. Starting Wednesday.,1,0,
13489,dialseg711_dial_496,12,agent,You are all set. The reference number is PWYHRHPR. Can I help you with anything else today?,1,1,
13490,dialseg711_dial_496,13,user,I need to book a taxi to arrive at Ruskin Gallery by 21:45.,2,0,
13491,dialseg711_dial_496,14,agent,Alright. I will just need to know what the departure site will be please,2,0,
13492,dialseg711_dial_496,15,user,I am going to be leaving from the Ruskin gallery.,2,0,
13493,dialseg711_dial_496,16,agent,I'm confused. Are you leaving from Ruskin Gallery or going to Ruskin Gallery?,2,0,
13494,dialseg711_dial_496,17,user,I am leaving from Ruskin Gallery.,2,0,
13495,dialseg711_dial_496,18,agent,"Alright, where will the taxi be taking you tonight?",2,0,
13496,dialseg711_dial_496,19,user,I will be going to magdalene college.,2,0,
13497,dialseg711_dial_496,20,agent,Booking completed! Is there anything else I can help you with today? Booked car type : grey honda Contact number : 07402352518,2,1,
13498,dialseg711_dial_496,21,user,I need a hotel on the west side.,3,0,
13499,dialseg711_dial_496,22,agent,There are 4 places in the west area. Two are listed as guesthouses and two are hotels. Would you like more information?,3,0,
13500,dialseg711_dial_496,23,user,Can you tell which ones have 4 stars and would be moderately priced?,3,0,
13501,dialseg711_dial_496,24,agent,"I'm sorry, but there are no hotels in the west part of town that have 4 stars and are moderately priced. Can I look for something different for you?",3,0,
13502,dialseg711_dial_496,25,user,"Yes, how about moderately priced places to stay with 4 stars in the North? I also need free parking.",3,0,
13503,dialseg711_dial_496,26,agent,There are six moderately priced 4 star places in the north which offer free parking. The Acorn Guest House is a popular choice.,3,0,
13504,dialseg711_dial_496,27,user,That sounds fine. Do they have internet access?,3,0,
13505,dialseg711_dial_496,28,agent,"Yes, they do. Would you like to book a reservation?",3,1,
13506,dialseg711_dial_496,29,user,I need to book a train. I need it to leave on Sunday after 21:30. Can you book this for me?,4,0,
13507,dialseg711_dial_496,30,agent,Where will you be departing from? And where is your destination?,4,0,
13508,dialseg711_dial_496,31,user,"I'd like to go from Norwich to Cambridge, please.",4,0,
13509,dialseg711_dial_496,32,agent,There are 2 trains leaving on Sunday. One leaves at 22:16 and arrives at 23:35 and the other leaves at 23:16 and arrives at 24:35. Do either of these work?,4,0,
13510,dialseg711_dial_496,33,user,Yes. Go with the 22:16. Book it for 7 people please.,4,0,
13511,dialseg711_dial_496,34,agent,Booking was successful. The fee is 98.56 GBP and the reference number is MINORHOQ.,4,0,
13512,dialseg711_dial_497,1,user,I am looking for a place to stay. The hotel should have a star of 3 and should be in the moderate price range,0,0,
13513,dialseg711_dial_497,2,agent,"I have 4 results for a moderate 3 star guesthouse, what area are you looking to stay in?",0,0,
13514,dialseg711_dial_497,3,user,"I'm not too particular about which particular area I say in, but I do need free parking.",0,0,
13515,dialseg711_dial_497,4,agent,"The Hamilton Lodge is a 3 star hotel in the moderate price range, it has free parking. Would you like me to book that for you?",0,0,
13516,dialseg711_dial_497,5,user,"No, I just need the address, please.",0,0,
13517,dialseg711_dial_497,6,agent,The address is 156 chesterton road.,0,0,
13518,dialseg711_dial_497,7,user,"That's all I need, thank you!!",0,0,
13519,dialseg711_dial_497,8,agent,welcome next time,0,1,
13520,dialseg711_dial_497,9,user,I am wanting to book a train arriving in Stevenage by 19:15. Can you help me?,1,0,
13521,dialseg711_dial_497,10,agent,"Certainly, where will you be departing from and what time would you like to leave?",1,0,
13522,dialseg711_dial_497,11,user,I will be leaving cambridge on Thursday.,1,0,
13523,dialseg711_dial_497,12,agent,TR1165 arrives at 18:10 and departs at 17:21.,1,0,
13524,dialseg711_dial_497,13,user,That sounds good. What is the travel time for that train?,1,0,
13525,dialseg711_dial_497,14,agent,"TR4765 seems to be a better match for what you're looking for, it arrives by 18:10 and total travel time is 49 minutes. Would you like to book a ticket?",1,1,
13526,dialseg711_dial_497,15,user,Is there a place on the east side of town with free parking?,2,0,
13527,dialseg711_dial_497,16,agent,There are 6 hotels on the east side with free parking. Do you have a price preference?,2,0,
13528,dialseg711_dial_497,17,user,"I'd like it to be somewhere that's really cheap, and I'd really prefer a guesthouse if one is available.",2,0,
13529,dialseg711_dial_497,18,agent,"How about the Autumn House, it is a guesthouse that is cheap in the east?",2,0,
13530,dialseg711_dial_497,19,user,"Yes, please make a reservation for 1 person, 3 nights, starting from Thursday.",2,0,
13531,dialseg711_dial_497,20,agent,I have made your reservation at the Autumn House. Your reference number is HWVZ52NK. Is there anything else I can help you with?,2,1,
13532,dialseg711_dial_497,21,user,Hey there. I am hoping you might be able to tell me what kind of entertainment is happening tonight in town near where I am staying.,3,0,
13533,dialseg711_dial_497,22,agent,Not a problem. Where are you staying?,3,0,
13534,dialseg711_dial_497,23,user,I am in the northern part of town.,3,0,
13535,dialseg711_dial_497,24,agent,"Sorry, I don't see any attractions in the north. Perhaps another area?",3,0,
13536,dialseg711_dial_497,25,user,Would you happen to know if there is a swimming pool in the north?,3,0,
13537,dialseg711_dial_497,26,agent,There's actually two. Would you like more information on them?,3,0,
13538,dialseg711_dial_497,27,user,"Yes, please!",3,0,
13539,dialseg711_dial_497,28,agent,"The Jesus Green Outdoor Pool is between Victoria Road and the river. The Kings Hedges Learner pool is on Jedburgh Court, Kings Hedges. Would you like their phone numbers?",3,0,
13540,dialseg711_dial_497,29,user,"Yes, please give me the phone number for Jesus Green Outdoor Pool.",3,0,
13541,dialseg711_dial_497,30,agent,The phone number is 01223302579. Can I help you with anything else?,3,0,
13542,dialseg711_dial_497,31,user,Can you also give me the address and entrance fee for the Jesus Green pool?,3,0,
13543,dialseg711_dial_497,32,agent,"The pool is located between Victoria Rd and the river. I don't have the information for the entrance fee, but you can give them a call at 01223302579.",3,1,
13544,dialseg711_dial_497,33,user,Please have a taxi pick me up from riverboat georgina,4,0,
13545,dialseg711_dial_497,34,agent,"Ok, What time do you want to be picked up?",4,0,
13546,dialseg711_dial_497,35,user,I want to be picked up at riverboat georgina around 11:15. I need to get to cambridge arts theatre. What is the car type and the contact number?,4,0,
13547,dialseg711_dial_497,36,agent,"Ok, what time do you want to arrive by?",4,0,
13548,dialseg711_dial_497,37,user,I need to arrive by 11:15.,4,0,
13549,dialseg711_dial_497,38,agent,"Your taxi has been booked, you will be riding a white tesla with the contact number 07492127564. Is there anything else I can help you with today?",4,0,
13550,dialseg711_dial_498,1,user,put on my calendar that i need to get my lab results this thursday at 3:30,0,0,
13551,dialseg711_dial_498,2,agent,Setting a reminder to get lab results on Thursday at 3:30 pm.,0,1,
13552,dialseg711_dial_498,3,user,I am looking for a train from kings lynn.,1,0,
13553,dialseg711_dial_498,4,agent,"I have 133 trains that match that criteria, do you have an arrival time in mind?",1,0,
13554,dialseg711_dial_498,5,user,I would like to travel on Thursday.,1,0,
13555,dialseg711_dial_498,6,agent,"OK, and at what time?",1,0,
13556,dialseg711_dial_498,7,user,I'd like to go after 10:00.,1,0,
13557,dialseg711_dial_498,8,agent,I have train TR6298 leaving Kings Lynn at 10:11 and arrives in Cambridge at 10:58. It costs 9.80 pounds and runs for 47 mins. Can I interest you in that one?,1,0,
13558,dialseg711_dial_498,9,user,Please book that for 8 people. Please give me the reference number.,1,0,
13559,dialseg711_dial_498,10,agent,Reference number is : Z898A328. Is there anything else that I can do for you?,1,1,
13560,dialseg711_dial_498,11,user,Am injured and are looking for a hospital nearby.,2,0,
13561,dialseg711_dial_498,12,agent,"Find them at Hills Rd, Cambridge, CB20QQ",2,0,
13562,dialseg711_dial_498,13,user,What is the phone number?,2,0,
13563,dialseg711_dial_498,14,agent,Addenbrookes Hospital's phone number is 01223245151. Do you need a specific hospital unit?,2,0,
13564,dialseg711_dial_498,15,user,No I do not. Thank you for your help.,2,0,
13565,dialseg711_dial_498,16,agent,Glad I could help. Is there anything else I can do for you?,2,1,
13566,dialseg711_dial_498,17,user,I am looking for a train departing from Bishops Stortford.,3,0,
13567,dialseg711_dial_498,18,agent,"There are 70 trains departing from that location, would you like to narrow it down some?",3,0,
13568,dialseg711_dial_498,19,user,I am looking to go to cambridge on thursday.,3,0,
13569,dialseg711_dial_498,20,agent,I have 10 available trains. Is there a particular time you would like to leave or arrive by?,3,0,
13570,dialseg711_dial_498,21,user,"I need to leave on Thursday and get there by 9:15, is that OK?",3,0,
13571,dialseg711_dial_498,22,agent,Yes. There are two available trains. One leaves at 5:29 and arrives by 6:07 and the other leaves by 7:29 and arrives by 8:07. Which would you prefer?,3,0,
13572,dialseg711_dial_498,23,user,"I'd like the later one, please. I'll need 8 tickets.",3,0,
13573,dialseg711_dial_498,24,agent,"Sure, we have one other option TR1242 leaves at 07:29 and arrives at 08:07. For 8 people your reference number is : 6A76VGSK.",3,1,
13574,dialseg711_dial_498,25,user,I've just been robbed. What should I do?,4,0,
13575,dialseg711_dial_498,26,agent,Call the Parkside Police Station - 01223358966 Are you ok?,4,0,
13576,dialseg711_dial_499,1,user,i am looking for a train going to birmingham new street and should leave on thursday,0,0,
13577,dialseg711_dial_499,2,agent,Where will you departing from?,0,0,
13578,dialseg711_dial_499,3,user,I am departing from Cambridge and want the train to arrive by 17:15.,0,0,
13579,dialseg711_dial_499,4,agent,"Okay, what time do you want to leave?",0,0,
13580,dialseg711_dial_499,5,user,"It doesn't matter, just as long as it arrive by 17:15.",0,0,
13581,dialseg711_dial_499,6,agent,How about train TR5961?,0,0,
13582,dialseg711_dial_499,7,user,tell me the price and travel time please,0,0,
13583,dialseg711_dial_499,8,agent,05:01 07:44 75.10 pounds 163 minutes there you go,0,1,
13584,dialseg711_dial_499,9,user,Find me a pizza place within 3 miles and avoid all heavy traffic,1,0,
13585,dialseg711_dial_499,10,agent,Pizza My Heart is at 528 Anton Ct. It is 4 miles away and there is no traffic.,1,0,
13586,dialseg711_dial_499,11,user,Send me directionsome please.,1,0,
13587,dialseg711_dial_499,12,agent,I updated the map on your screen with the current navigation info: enjoy your trip!,1,1,
13588,dialseg711_dial_499,13,user,Please help me book a taxi to nandos,2,0,
13589,dialseg711_dial_499,14,agent,Sure. What is your departure site?,2,0,
13590,dialseg711_dial_499,15,user,I'm leaving from riverboat georgina.,2,0,
13591,dialseg711_dial_499,16,agent,"Okay, and what time would you like to leave or arrive by?",2,0,
13592,dialseg711_dial_499,17,user,I would like to leave after 09:45.,2,0,
13593,dialseg711_dial_499,18,agent,Okay I have a yellow lexus with the contact number 07014284224.,2,1,
13594,dialseg711_dial_499,19,user,I am looking for a restaurant.,3,0,
13595,dialseg711_dial_499,20,agent,What type of food are you looking for?,3,0,
13596,dialseg711_dial_499,21,user,I'm looking for unusual food. And I want a place in the centre of town.,3,0,
13597,dialseg711_dial_499,22,agent,I don't have anything matching unusual but I do have an African restaurant in the center of town as well as some gastropubs. Would either interest you?,3,0,
13598,dialseg711_dial_499,23,user,I'll take something that is cheap.,3,0,
13599,dialseg711_dial_499,24,agent,There are a total of 15 restaurants that are cheap in the centre. Is there another type you would like to try?,3,0,
13600,dialseg711_dial_499,25,user,Do you recommend a restaurant that is a little more different then the rest?,3,0,
13601,dialseg711_dial_499,26,agent,I would recommend golden house,3,0,
13602,dialseg711_dial_499,27,user,"Is that Italian? I would like an Italian restaurant, please.",3,0,
13603,dialseg711_dial_499,28,agent,"Okay, how about the pizza hut city centre? I heard it's pretty good.",3,0,
13604,dialseg711_dial_499,29,user,"Okay, that sounds good. I need to make a reservation for 2 people on Tuesday.",3,0,
13605,dialseg711_dial_499,30,agent,What time would you like to visit?,3,0,
13606,dialseg711_dial_499,31,user,How about 13:15?,3,0,
13607,dialseg711_dial_499,32,agent,I was able to book the table for you. It will be reserved for 15 minutes. The reference number is 97AAF776.,3,1,
13608,dialseg711_dial_499,33,user,Will it be foggy in downtown Chicago on Tuesday?,4,0,
13609,dialseg711_dial_499,34,agent,"Yes, it will be foggy downtown Chicago on Tuesday.",4,0,
13610,dialseg711_dial_500,1,user,"Can you help me book a taxi to lan hong house, please?",0,0,
13611,dialseg711_dial_500,2,agent,"Sure thing, when you like to leave by?",0,0,
13612,dialseg711_dial_500,3,user,I need to get there by 7:00.,0,0,
13613,dialseg711_dial_500,4,agent,"Ok, what is your departure site?",0,0,
13614,dialseg711_dial_500,5,user,I'm departing from alexander bed and breakfast.,0,0,
13615,dialseg711_dial_500,6,agent,A black audi will be arriving to pick you up. Their contact number is 07706975524. Thank you!,0,0,
13616,dialseg711_dial_500,7,user,"Great, thank you!",0,0,
13617,dialseg711_dial_500,8,agent,Thank you is there anything else?,0,1,
13618,dialseg711_dial_500,9,user,I would like a restaurant in the centre and in the moderate price range.,1,0,
13619,dialseg711_dial_500,10,agent,The Yippee Noodle Bar is a moderate priced Asian Oriental restaurant. Does that sound good?,1,0,
13620,dialseg711_dial_500,11,user,"No, the restaurant should serve modern european food.",1,0,
13621,dialseg711_dial_500,12,agent,Sure I have at least two choices for you. One is the De Luca Cucina and Bar and the other is the Riverside Brasserie. Both are located in the center. Would either of them interest you?,1,0,
13622,dialseg711_dial_500,13,user,Let's try the Brasserie.,1,0,
13623,dialseg711_dial_500,14,agent,If you'd like a reservation I will need to know what day and time you'd like your reservation and how many will be in your party.,1,0,
13624,dialseg711_dial_500,15,user,Just 1 person at 13:15 on thursday,1,0,
13625,dialseg711_dial_500,16,agent,You're all set your reference number is IVGZLYTZ,1,1,
13626,dialseg711_dial_500,17,user,I want to book a train for Friday.,2,0,
13627,dialseg711_dial_500,18,agent,"OK, what are your departure and arrival stations, and what time are you traveling?",2,0,
13628,dialseg711_dial_500,19,user,I want to go from Cambridge to London Kings Cross on Friday.,2,0,
13629,dialseg711_dial_500,20,agent,Is there a time you would like to leave by or arrive by?,2,0,
13630,dialseg711_dial_500,21,user,"Yes, I'd like to arrive by 10:15.",2,0,
13631,dialseg711_dial_500,22,agent,TR8026 arrives at 7:51 and TR2000 arrives at 9:51. May I book one of those?,2,0,
13632,dialseg711_dial_500,23,user,"I'm not looking to book at the moment, can I just get the travel time and price for TR2000? Thanks!",2,0,
13633,dialseg711_dial_500,24,agent,Sure travel time is 51 minutes and total cost of the ticket will be 23.60 pounds. Anything else I can help you with?,2,1,
13634,dialseg711_dial_500,25,user,check the weather for today,3,0,
13635,dialseg711_dial_500,26,agent,Where are you located?,3,0,
13636,dialseg711_dial_500,27,user,I am in San Mateo.,3,0,
13637,dialseg711_dial_500,28,agent,"Today in San Mateo is gonna be drizzle, with low temperature of 20F, and high of 40F",3,1,
13638,dialseg711_dial_500,29,user,Can you help me book a taxi please?,4,0,
13639,dialseg711_dial_500,30,agent,Yes what is your departure site?,4,0,
13640,dialseg711_dial_501,1,user,Hey! I'm coming into town and I need a guesthouse style of lodging on the south of town.,0,0,
13641,dialseg711_dial_501,2,agent,"I have 3 for you to choose from. Two of them are moderately priced, and one is cheap. All offer free wifi and parking. Do you have a preference on price?",0,0,
13642,dialseg711_dial_501,3,user,Not at this time. I'll talk it over with my wife. Can you just give me the name of the moderate one?,0,0,
13643,dialseg711_dial_501,4,agent,There are two moderately-priced guesthouses to choose from. One is The Aylesbray Lodge and the other is The Bridge.,0,0,
13644,dialseg711_dial_501,5,user,"Okay, how many stars do they have?",0,0,
13645,dialseg711_dial_501,6,agent,"Aylesbray Lodge has 4 stars, and the Bridge Guest House has 3.",0,0,
13646,dialseg711_dial_501,7,user,That sounds good. Thank you.,0,0,
13647,dialseg711_dial_501,8,agent,Would you like me to book either of them?,0,0,
13648,dialseg711_dial_501,9,user,"No, we're going to talk it over and reserve at a later date. Thanks for your help though.",0,0,
13649,dialseg711_dial_501,10,agent,"Ok, The Bridge House is only 3 stars, and the Aylesbray is 4, if that makes a difference to your wife. Can I help with anything else?",0,1,
13650,dialseg711_dial_501,11,user,Yes I am looking for an expensive Chinese restaurant.,1,0,
13651,dialseg711_dial_501,12,agent,There are quite a few options. Do you have a preference for the area?,1,0,
13652,dialseg711_dial_501,13,user,I don't. Could you make a recommendation?,1,0,
13653,dialseg711_dial_501,14,agent,The Ugly Duckling located in the centre has great food and is very popular. Would you like me to make you a reservation?,1,0,
13654,dialseg711_dial_501,15,user,What is the postcode for that restaurant?,1,0,
13655,dialseg711_dial_501,16,agent,Ugly Duckling's postcode is cb21tw. Can I book a table for you?,1,1,
13656,dialseg711_dial_501,17,user,I need to get a taxi out of holy trinity church.,2,0,
13657,dialseg711_dial_501,18,agent,What is your destination?,2,0,
13658,dialseg711_dial_501,19,user,I'm going to saint johns chop house.,2,0,
13659,dialseg711_dial_501,20,agent,I can help you with that. When do you need to leave?,2,0,
13660,dialseg711_dial_501,21,user,I need to arrive at the chop house by 22:30.,2,0,
13661,dialseg711_dial_501,22,agent,Your taxi is booked. Look for a yellow Volkswagen.,2,0,
13662,dialseg711_dial_501,23,user,I need the contact number please.,2,0,
13663,dialseg711_dial_501,24,agent,The contact number is 07727071722. Is there anything else I can help you with?,2,1,
13664,dialseg711_dial_501,25,user,directions to local hotel,3,0,
13665,dialseg711_dial_501,26,agent,I have no hotels listed as local.,3,0,
13666,dialseg711_dial_501,27,user,What about a rest stop while avoiding heavy traffic.,3,0,
13667,dialseg711_dial_501,28,agent,The Westin located at 329 El Camino Real is 4 miles away without any traffic,3,1,
13668,dialseg711_dial_501,29,user,Can you help me with a taxi booking?,4,0,
13669,dialseg711_dial_501,30,agent,Sure! when would you like to arrive?,4,0,
13670,dialseg711_dial_501,31,user,I must arrive to nandos by 23:15,4,0,
13671,dialseg711_dial_501,32,agent,No problem - where should the car pick you up?,4,0,
13672,dialseg711_dial_501,33,user,At the London Museum thank you,4,0,
13673,dialseg711_dial_501,34,agent,can you confirm the pick up location please?,4,0,
13674,dialseg711_dial_501,35,user,It will depart from the place.,4,0,
13675,dialseg711_dial_501,36,agent,I've booked you a white Toyota that will get you from The Place to Nandos by 23:15. Contact number is 07727323900. Do you need help with anything else?,4,0,
13676,dialseg711_dial_501,37,user,"that is all, thanks",4,0,
13677,dialseg711_dial_501,38,agent,"You are welcome. If that is all, then have a good trip.",4,0,
13678,dialseg711_dial_501,39,user,"Thank you, I appreciate it.",4,0,
13679,dialseg711_dial_501,40,agent,It is my pleasure. Have a good day.,4,0,
13680,dialseg711_dial_502,1,user,i need directions to a local fast food restaurant please,0,0,
13681,dialseg711_dial_502,2,agent,There is Pizza Hut 2 miles away: would it be good for your hunger?,0,0,
13682,dialseg711_dial_502,3,user,"Yes, give me the address.",0,0,
13683,dialseg711_dial_502,4,agent,The address to Pizza Hut is 704 El Camino Real.,0,1,
13684,dialseg711_dial_502,5,user,am looking for a train. The train should arrive by 18:00 and should go to stevenage.,1,0,
13685,dialseg711_dial_502,6,agent,Can you provide me with your departure site?,1,0,
13686,dialseg711_dial_502,7,user,I am departing from cambridge on Tuesday.,1,0,
13687,dialseg711_dial_502,8,agent,There are many options available. Is there a certain time you would like to leave?,1,0,
13688,dialseg711_dial_502,9,user,"What one gets me there before, but closest to 18:00?",1,0,
13689,dialseg711_dial_502,10,agent,Train TR5343 arrives at 16:10. It is the closest to your required arrival time. Would you like to reserve any tickets today?,1,1,
13690,dialseg711_dial_502,11,user,I'm looking for an Italian restaurant in the east.,2,0,
13691,dialseg711_dial_502,12,agent,There is Pizza Hut fen ditton. It's moderately priced. Would you like a reservation?,2,0,
13692,dialseg711_dial_502,13,user,"Yes, please. 1 person at 16:45 on saturday.",2,0,
13693,dialseg711_dial_502,14,agent,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 37MP7UCY. Is there anything else I can help you with?,2,1,
13694,dialseg711_dial_502,15,user,"Hi, I am looking for a hospital that offers medicine for the elderly",3,0,
13695,dialseg711_dial_502,16,agent,Addensbrookes Hospital offers medicine for the elderly. Would you like more information about it?,3,0,
13696,dialseg711_dial_502,17,user,"Yes, please. I need the postcode, phone number and address.",3,0,
13697,dialseg711_dial_502,18,agent,department phone book (optional) acute medicine for the elderly 01223217261 medicine for the elderly 01223216988 medicine for the elderly 01223274744 medicine for the elderly 01223217484 medicine for the elderly 01223217498,3,0,
13698,dialseg711_dial_502,19,user,"Can I get the address and postcode, please?",3,0,
13699,dialseg711_dial_502,20,agent,"Sure, the address is Hills Rd, Cambridge and the post code is CB20QQ. Is there anything else I can help you with?",3,0,
13700,dialseg711_dial_502,21,user,"That was everything, thanks.",3,0,
13701,dialseg711_dial_502,22,agent,You're welcome. Will you be needing a taxi? I can arrange one for you.,3,1,
13702,dialseg711_dial_502,23,user,I'd like a restuarant in the north with expensive food.,4,0,
13703,dialseg711_dial_502,24,agent,"There are five places, which type of food do you prefer?",4,0,
13704,dialseg711_dial_502,25,user,"Surprise me, I just want something pricey to impress my friends. It'll be a party of seven.",4,0,
13705,dialseg711_dial_502,26,agent,"I found five restaurants, what day and time would you like to go?",4,0,
13706,dialseg711_dial_502,27,user,How about Monday at 19:15.,4,0,
13707,dialseg711_dial_502,28,agent,Okay. I have booked you at Saigon City that is quite elegant and serves Asian cuisine. Your reference number is J8IGNS09.,4,0,
13708,dialseg711_dial_502,29,user,Thank you so much. That is all I will be needing today. Have a nice evening.,4,0,
13709,dialseg711_dial_502,30,agent,"Thank you, and would you like the address for the restaurant?",4,0,
13710,dialseg711_dial_503,1,user,I'm looking to book a taxi to Pembroke College for this evening.,0,0,
13711,dialseg711_dial_503,2,agent,Where will you be departing from?,0,0,
13712,dialseg711_dial_503,3,user,I need to leave from primavera,0,0,
13713,dialseg711_dial_503,4,agent,"Great, do you have a leave by, or an arrival time in mind?",0,0,
13714,dialseg711_dial_503,5,user,I want to leave by 9:15. I also need to know the car type and contact number.,0,0,
13715,dialseg711_dial_503,6,agent,"Okay, look for a yellow audi to pick you up. The contact number is 07881400116. May I assist you with anything else?",0,1,
13716,dialseg711_dial_503,7,user,I'm looking for some info on an attraction called Kettle's Yard.,1,0,
13717,dialseg711_dial_503,8,agent,Absolutely! The entrance is free! It is located in the west. The address is castle street!,1,1,
13718,dialseg711_dial_503,9,user,What date is my dentist appointment and who is attending?,2,0,
13719,dialseg711_dial_503,10,agent,You have two dentist appointments; one on Wednesday with Jon and one on the 18th with Ana.,2,0,
13720,dialseg711_dial_503,11,user,Thanks for your help.,2,1,
13721,dialseg711_dial_503,12,agent,"Yes. I'm looking for a train, please.",3,0,
13722,dialseg711_dial_503,13,user,Of course. Where will you be departing from and arriving? When would you like to leave?,3,0,
13723,dialseg711_dial_503,14,agent,I need to leave from Cambridge on Sunday.,3,0,
13724,dialseg711_dial_503,15,user,"There are 202 trains leaving cambridge on sunday, do you have a destination or time?",3,0,
13725,dialseg711_dial_503,16,agent,"Well, I'm thinking I need to leave sometime after 10:45 for Norwich.",3,0,
13726,dialseg711_dial_503,17,user,There is a train leaving Cambridge for Norwich at 11:36 which arrives at 12:55. Shall I book it for you?,3,0,
13727,dialseg711_dial_503,18,agent,"Yes, I'd like one ticket please.",3,0,
13728,dialseg711_dial_503,19,user,Your booking was successful. The ticket fee is 14.08 pounds and is payable at the station. Your reference number is 23G7RUXL. May I assist you with anything else today?,3,1,
13729,dialseg711_dial_503,20,agent,is it going to be raining this weekend,4,0,
13730,dialseg711_dial_503,21,user,What city would you like me to check to see if it's raining this weekend?,4,0,
13731,dialseg711_dial_503,22,agent,Exeter please,4,0,
13732,dialseg711_dial_503,23,user,It will be raining on Saturday and Snowing on Sunday in Exeter,4,0,
13733,dialseg711_dial_504,1,user,What is the time and location of my next meeting and who will be attending?,0,1,
13734,dialseg711_dial_504,2,agent,give me directions to some nearby hotels,1,0,
13735,dialseg711_dial_504,3,user,We're 6 miles away from The Clement Hotel: send you its address on screen?,1,0,
13736,dialseg711_dial_504,4,agent,Yes please.,1,0,
13737,dialseg711_dial_504,5,user,The Clement Hotel is located at 657 Ames Avenue.,1,0,
13738,dialseg711_dial_504,6,agent,Set the navigation please.,1,0,
13739,dialseg711_dial_504,7,user,GPS set for The Clement Hotel.,1,1,
13740,dialseg711_dial_504,8,agent,is it going to rain in the next 7 days,2,0,
13741,dialseg711_dial_504,9,user,"OK, could you please let me know what location I should look up data for?",2,0,
13742,dialseg711_dial_504,10,agent,San Jose.,2,0,
13743,dialseg711_dial_504,11,user,"It will rain Monday, Tuesday, and Thursday in San Jose.",2,1,
13744,dialseg711_dial_504,12,agent,"Hello, where in town is there a hospital?",3,0,
13745,dialseg711_dial_504,13,user,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",3,0,
13746,dialseg711_dial_504,14,agent,"No, I just need the general address and postcode.",3,0,
13747,dialseg711_dial_504,15,user,"The address is Hills Rd, Cambridge and postcode is CB20QQ.",3,1,
13748,dialseg711_dial_504,16,agent,which days will be cloudy this week,4,0,
13749,dialseg711_dial_504,17,user,Which city would you like the cloudy day forecast for this week?,4,0,
13750,dialseg711_dial_504,18,agent,Camarillo,4,0,
13751,dialseg711_dial_504,19,user,In Camarillo it's gonna be hail on Thursday and it will rain on Sunday,4,0,
13752,dialseg711_dial_505,1,user,Who is going to my optometrist appointment and what time is it?,0,0,
13753,dialseg711_dial_505,2,agent,"You have three optometrist appointments. One on the 5th at 1pm with your aunt, another on the 13th at 5pm with Alex, and the last is on Thursday at 10am with Marie.",0,1,
13754,dialseg711_dial_505,3,user,i want to find a hospital in town,1,0,
