,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
14170,14170,dialseg711_dial_520,15,user,i want to find a hospital in town,3,0,
4938,4938,dialseg711_dial_174,20,agent,"Great, I've got you booked on Monday for three nights. The reference number is 8BPFXM28. Is there anything else I can help you with?",2,1,
17284,17284,dialseg711_dial_633,24,agent,The train ID is TR9616.,3,0,
7226,7226,dialseg711_dial_259,28,agent,I have about 8 different options. Most are moderately priced. There is one that is cheap. Do you have a preference as to which?,3,0,
6748,6748,dialseg711_dial_241,16,agent,"Your reservation is complete, 4 people for 2 nights at City Centre north B&B, reference 0FVDQUN1. Can I help you with anything else?",1,1,
12204,12204,dialseg711_dial_444,18,agent,What is your destination that you would like to go to?,3,0,
12263,12263,dialseg711_dial_447,13,user,what's the weather forecast in new york,2,0,
14912,14912,dialseg711_dial_547,15,user,You're welcome! Is there anything else I can help you with?,2,1,
12114,12114,dialseg711_dial_441,16,agent,I was able to book if for that time. The reference code is QLM5YVJD,2,1,
12536,12536,dialseg711_dial_457,27,user,I need a taxi that leaves from funky fun house and arrives by 06:15,3,0,
16651,16651,dialseg711_dial_610,7,user,I need lodgings on the north side of town.,2,0,
11656,11656,dialseg711_dial_422,19,user,Will there be dew in Redwood City in the weekend?,4,0,
18565,18565,dialseg711_dial_682,2,agent,I have the Addenbrookes Hospital on Hills Road in Cambridge. Their phone number is 01223245151.,0,0,
18755,18755,dialseg711_dial_688,28,agent,The address to aylesbray lodge guest house is 5 mowbray road! Is there anything else I can help you with?,3,1,
13592,13592,dialseg711_dial_499,17,user,I would like to leave after 09:45.,2,0,
11543,11543,dialseg711_dial_419,4,agent,Sure! They're in the Centre area. They're cheap and offer internet connectivity.,0,0,
18916,18916,dialseg711_dial_694,5,user,"Perfect, thank you very much for your help",0,0,
13561,13561,dialseg711_dial_498,12,agent,"Find them at Hills Rd, Cambridge, CB20QQ",2,0,
14056,14056,dialseg711_dial_516,23,user,I would like to leave after 12:00.,3,0,
14321,14321,dialseg711_dial_526,1,user,check the weather for the 7 day forecast,0,0,
186,186,dialseg711_dial_006,11,user,What is the contact number for the blue Toyota?,1,0,
710,710,dialseg711_dial_024,22,agent,Is there anything else I can do for you?,2,1,
3694,3694,dialseg711_dial_130,30,agent,"Of course, the number is 07655357606. Can I help with anything else?",4,0,
7860,7860,dialseg711_dial_284,4,agent,I have a white bmv with a contact number of 07785490051.,0,0,
15699,15699,dialseg711_dial_575,23,user,Can you provide me with the address please?,3,0,
15832,15832,dialseg711_dial_580,24,agent,What is your destination please?,4,0,
7731,7731,dialseg711_dial_279,7,user,I need a taxi that departs from hobsons house and arrives by 13:45.,1,0,
7013,7013,dialseg711_dial_252,1,user,I need a taxi to take me to cineworld cinema by 9:15,0,0,
3025,3025,dialseg711_dial_105,30,agent,"Cafe Jello Gallery is located at cafe jello gallery, 13 magdalene street. Their postcode is cb30af. Is there anything else I can assist you with today?",4,0,
1352,1352,dialseg711_dial_046,24,agent,"We have two in the south, a 4 star and a 3 star. Do you have a preference?",2,0,
13053,13053,dialseg711_dial_479,8,agent,"For moderate pricing, I have the Meghna restaurant in the west. It's located at 205 Victoria Road Chesterton. Can I reserve you a table?",1,0,
10289,10289,dialseg711_dial_372,28,agent,There are 10 Chinese restaurants in the centre of town. Is there a specific price range you would like?,4,0,
6808,6808,dialseg711_dial_243,13,user,What's the post code for Nando City?,2,0,
5139,5139,dialseg711_dial_182,14,agent,welcome. at your service next time,2,1,
9077,9077,dialseg711_dial_327,10,agent,Sure! Where do you want to depart from?,1,0,
11081,11081,dialseg711_dial_402,5,user,"May I also have the general hospital number, too, just in case I need it?",0,0,
17073,17073,dialseg711_dial_626,2,agent,Happy to help! Where will you be traveling to?,0,0,
7185,7185,dialseg711_dial_258,13,user,Some place in the north and it does not need to have free parking,2,0,
7679,7679,dialseg711_dial_277,5,user,I am looking to eat moderate priced British food,2,0,
656,656,dialseg711_dial_022,20,agent,City centre north b and b is a guesthouse in the north and is in the cheap price range. Would you like me to make you a reservation?,4,0,
10698,10698,dialseg711_dial_388,20,agent,In Mountain View it will be hail on Saturday,3,1,
1835,1835,dialseg711_dial_062,31,user,I don't have a preference for the price range or the type of lodging. Could you recommend one of them to me?,4,0,
15954,15954,dialseg711_dial_584,22,agent,The phone number for the cambridge arts theatre is 01223503333. Can I offer you any other information today?,3,1,
4724,4724,dialseg711_dial_166,23,user,"What is the location and time of the meeting, and who is attending?",3,1,
4945,4945,dialseg711_dial_174,27,user,Will it rain in Boston next week?,4,0,
7669,7669,dialseg711_dial_276,27,user,"Great, just gathering information for now. That's everything I needed, thanks.",3,0,
16662,16662,dialseg711_dial_610,18,agent,"Yes, Acorn guest house has wifi. Would you like me to make a reservation?",2,1,
17453,17453,dialseg711_dial_640,10,agent,"Yes, they are. Should I book that for you?",1,0,
16898,16898,dialseg711_dial_620,1,user,"I need a information of hospital in town, please.",0,0,
12976,12976,dialseg711_dial_476,7,user,Will there be rain in Durham this upcoming week?,1,0,
11256,11256,dialseg711_dial_408,9,user,"Yes, I also would like the reference number.",1,0,
13758,13758,dialseg711_dial_505,7,user,"Is the Starbucks within 5 miles of here? If so, please direct me to the Starbucks via the quickest route.",2,0,
12506,12506,dialseg711_dial_456,21,user,Grand rapids,3,0,
3229,3229,dialseg711_dial_113,4,agent,I have been hurt and I need a hospital! Where is there one close by?,1,0,
13831,13831,dialseg711_dial_508,14,agent,"Yes, the Lensfield Hotel is an expensive hotel in the south with 3 stars, free wifi, and free parking. It's located at 53-57 lensfield road cb21en. Would you like to book?",2,0,
11887,11887,dialseg711_dial_433,1,user,I need a 19:15 taxi to take me to Avalon.,0,0,
17434,17434,dialseg711_dial_639,19,user,Thank you. Can I have the postcode too please.,3,0,
15084,15084,dialseg711_dial_552,26,agent,The restaurant should serve italian food.,4,0,
8760,8760,dialseg711_dial_315,12,agent,"Pizza Hut City Centre is listed as an Italian restaurant, yes. They are located at Regent Street City Centre in postcode cb21ab. Can I help you with anything else today?",2,1,
10844,10844,dialseg711_dial_394,4,agent,Navigating you home.,0,0,
13562,13562,dialseg711_dial_498,13,user,What is the phone number?,2,0,
10785,10785,dialseg711_dial_392,3,user,I am leaving from the backstreet bistro.,0,0,
7105,7105,dialseg711_dial_255,17,user,I'm looking for a North African restaurant.,3,0,
5877,5877,dialseg711_dial_208,25,user,Yes. I would like Greek food please.,4,0,
14939,14939,dialseg711_dial_548,11,user,"Cleveland, please, I'd like to know if it's gonna snow today",2,0,
1507,1507,dialseg711_dial_051,26,agent,"I've reserved your ticket. The total fee is 17.89 GBP payable at the station, and your reference number is NZE7UPOS.",2,1,
18071,18071,dialseg711_dial_663,14,agent,The Warkworth House is a 4-star guesthouse in the east that is moderately priced. Would you like me to book it for you?,2,0,
12790,12790,dialseg711_dial_468,3,user,I would like to book a taxi to go to little saint mary's church after 11:00.,1,0,
86,86,dialseg711_dial_003,9,user,Where is the nearest hospital?,1,0,
5112,5112,dialseg711_dial_181,15,user,Yes. I need 3 tickets and the reference number.,2,0,
18554,18554,dialseg711_dial_681,21,user,No I have everything I wanted to know. Thanks very much.,2,0,
672,672,dialseg711_dial_023,12,agent,"The weather this week will be hail and rain on Thursday and Sunday, with the lowest temperature being 20F and the highest 90F, Monday will be the only hot day.",2,0,
10423,10423,dialseg711_dial_377,35,user,"OK, please direct me there via the fastest route.",3,0,
4261,4261,dialseg711_dial_149,28,agent,"Of course, the contact number is 07336173784. Is there anything else you need?",3,1,
804,804,dialseg711_dial_028,5,user,Well Jill is closer so let's go there.,0,0,
10252,10252,dialseg711_dial_371,19,user,What parties and am I attending and what are the dates,3,0,
8858,8858,dialseg711_dial_318,24,agent,The Parkside Police Station's telephone number is 01223358966.,3,0,
5607,5607,dialseg711_dial_198,16,agent,"Telephone : 01223245151 Address : Hills Rd, Cambridge Postcode : CB20QQ",3,1,
11241,11241,dialseg711_dial_407,20,agent,It is not predicted to be windy today in redwood city,3,1,
5650,5650,dialseg711_dial_200,9,user,what's the weekly weather report for the city,1,0,
18091,18091,dialseg711_dial_664,8,agent,TR4861 leaves at 13:29,0,0,
108,108,dialseg711_dial_003,31,user,"Yes, please. I need the reference number.",3,0,
768,768,dialseg711_dial_026,22,agent,How about TR5825?,2,0,
19255,19255,dialseg711_dial_707,11,user,please book it for 7 people and 5 nights starting from Wednesday.,1,0,
10276,10276,dialseg711_dial_372,15,user,"Hi, I'm looking to visit a park in the east part of town, do you have any recommendations?",2,0,
930,930,dialseg711_dial_032,39,user,"Yes. That works. I need 3 tickets, please.",4,0,
9199,9199,dialseg711_dial_331,20,agent,"The TR3685 leaves just 15 minutes later, at 13:00.",2,1,
3505,3505,dialseg711_dial_123,25,user,"Yes, I will be traveling alone on Sunday and staying for 2 nights.",3,0,
13399,13399,dialseg711_dial_492,23,user,I would like to go to Cambridge train station will you send me the car type and contact number?,2,0,
9481,9481,dialseg711_dial_342,8,agent,The cambridge arts theatre is located at 6 saint edward's passage. Can I provide you any other information?,1,1,
2284,2284,dialseg711_dial_079,6,agent,I need a taxi to take me to my hotel today from saint catharine's college,2,0,
95,95,dialseg711_dial_003,18,agent,Taj tandoori is a Indian place that is in the south. The number is 01223412299.,2,0,
3567,3567,dialseg711_dial_126,1,user,"I'm looking for a modern European restaurant near the centre, could you hook me up?",0,0,
14830,14830,dialseg711_dial_543,27,user,The price of the train would be 17.60 pounds. Anything else you need?,4,0,
19016,19016,dialseg711_dial_698,4,agent,"In Cleveland, it will be 60-70F on Monday, 80-100F Tuesday, 90-100F Wednesday, 40-60F Thursday, 90-100F Friday, 40-60F Saturday, and 80-90F Sunday.",0,1,
7967,7967,dialseg711_dial_287,31,user,kings hedges learner pool is where i am leaving from.,4,0,
9332,9332,dialseg711_dial_336,30,agent,"There is moderate traffic on our route but you should reach fast anyway. I sent the info on your screen, drive carefully!",3,1,
2497,2497,dialseg711_dial_086,14,agent,It is not raining today in Grand Rapids.,3,1,
777,777,dialseg711_dial_026,31,user,Can you show me a quick route to reach there?,3,0,
1021,1021,dialseg711_dial_035,14,agent,"I will need more information on what you are looking for, what area and what time?",1,0,
10286,10286,dialseg711_dial_372,25,user,"Hi, I would like a restaurant inthe centre of town which serves creative food please.",4,0,
13236,13236,dialseg711_dial_487,3,user,I don't have a price range. As long as it's nice.,0,0,
12320,12320,dialseg711_dial_449,7,user,"Yes, Wednesday. I also need the departure time and price, please.",1,0,
9501,9501,dialseg711_dial_343,4,agent,The low temperature will be 80F and the high will be 90F on sunday in inglewood,0,1,
11077,11077,dialseg711_dial_402,1,user,i want to find a hospital in town,0,0,
6625,6625,dialseg711_dial_237,3,user,I want to leave after 18:30 please,0,0,
17323,17323,dialseg711_dial_635,1,user,Are there any hotels (not guesthouses) that have 0 stars?,0,0,
11061,11061,dialseg711_dial_401,11,user,what is the forecast for the city this week,2,0,
6345,6345,dialseg711_dial_226,1,user,I need to book a taxi to take me from Bangkok City. I need to leave by 19:30.,0,0,
531,531,dialseg711_dial_018,10,agent,Great. Where would you like to go and what time do you want to leave or arrive by?,1,0,
620,620,dialseg711_dial_021,16,agent,"I would be happy to book a room. Please let me know your arrival day, how many nights you're staying, and the number of people who will be staying.",1,1,
4685,4685,dialseg711_dial_165,2,agent,Sure thing! When would you like to leave and arrive by?,0,0,
9996,9996,dialseg711_dial_362,7,user,I'm looking for a place to dine that serves Vietnamese food in the East.,2,0,
1680,1680,dialseg711_dial_058,2,agent,"I'm sorry there are no 1 star hotels with internet, would you like me to search on 2 stars, we have a few hotels available.",0,0,
1482,1482,dialseg711_dial_051,1,user,I'm looking for a train please.,0,0,
15986,15986,dialseg711_dial_585,28,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you'd like the phone number for?",4,0,
13625,13625,dialseg711_dial_500,16,agent,You're all set your reference number is IVGZLYTZ,1,1,
2411,2411,dialseg711_dial_083,6,agent,"The Autumn House is a great guesthouse on the east area of town, also includes free wifi and internet, and seems to be just what you are looking for.",0,0,
16927,16927,dialseg711_dial_620,30,agent,What day would you like to travel?,4,0,
6775,6775,dialseg711_dial_242,12,agent,"I'm sorry, the entrance fee isn't listed in my system.",1,1,
422,422,dialseg711_dial_014,27,user,What is the address?,4,0,
1879,1879,dialseg711_dial_064,15,user,does the forecast call for snow today,2,0,
12207,12207,dialseg711_dial_444,21,user,What's the forecast in Brentwood for Sunday?,4,0,
6987,6987,dialseg711_dial_250,40,agent,thanks for your service,4,0,
18032,18032,dialseg711_dial_662,3,user,"Hi, I'm looking for restaurants in the area. Could you recommend any moderately-priced establishments that are located near the town centre.",1,0,
8092,8092,dialseg711_dial_292,2,agent,What day are you interested in?,0,0,
3466,3466,dialseg711_dial_122,18,agent,The post code is CB11JG. Is there anything else I can help you with today?,2,1,
4990,4990,dialseg711_dial_176,17,user,Yes please! There will be 7 of us dining on sunday,4,0,
6396,6396,dialseg711_dial_228,7,user,Can I please have the full address of the hospital as well as the postal code?,0,0,
13540,13540,dialseg711_dial_497,29,user,"Yes, please give me the phone number for Jesus Green Outdoor Pool.",3,0,
8817,8817,dialseg711_dial_317,11,user,I would like to leave after 15:15,2,0,
4240,4240,dialseg711_dial_149,7,user,"Hello, I'm looking to book a taxi to Cocum.",1,0,
5533,5533,dialseg711_dial_196,20,agent,"The weather in Mountain View is gonna be hail on Monday, dry on Tuesday, raining on Wednesday, overcast on Thursday, foggy on Friday, cloudy on Saturday, and windy on Sunday",1,1,
682,682,dialseg711_dial_023,22,agent,"Yes, it is a hotel. Can I book it for you?",4,0,
13915,13915,dialseg711_dial_511,22,agent,You are all booked for the TR4003 train. Price is 132.16 GBP. Reference number B02EELPU. Is there anything else i can help you with?,4,0,
12391,12391,dialseg711_dial_452,6,agent,There are three british restaurants in the west. What price range are you considering?,1,0,
11903,11903,dialseg711_dial_433,17,user,I need the arrival time and price,2,0,
8675,8675,dialseg711_dial_312,7,user,Ugh okay. I guess it will have to do. What's the address?,0,0,
6720,6720,dialseg711_dial_240,16,agent,There is a train departing Cambridge at 17:59 on Wednesday.,3,0,
16737,16737,dialseg711_dial_613,14,agent,The phone number for the Addenbrookes Hospital is 01223245151. Is there anything else?,2,0,
16677,16677,dialseg711_dial_610,33,user,No I don't care about the price. Which one do you recommend?,4,0,
4692,4692,dialseg711_dial_165,9,user,What's the highest temperature going to be in Grand Rapids tomorrow?,2,0,
4003,4003,dialseg711_dial_142,12,agent,The cost per ticket is 8.08 pounds. Would you like more information?,0,1,
13088,13088,dialseg711_dial_480,11,user,I will be at Cityroomz.,2,0,
15830,15830,dialseg711_dial_580,22,agent,The postcode is CB20QQ.,3,1,
4857,4857,dialseg711_dial_171,5,user,"Could you book that for 8 people, please?",0,0,
10940,10940,dialseg711_dial_397,12,agent,There are no hotels that meet your criteria in the south. There is one cheap 4 star guesthouse with parking in the south. Does that work?,1,0,
3730,3730,dialseg711_dial_132,10,agent,I have one place that suits your needs. It is the City Centre North B & B. They are located on 328a Histon Road. They offer both free wifi and parking.,1,0,
3042,3042,dialseg711_dial_106,17,user,"Please avoid all heavy traffic, thank you!",3,0,
14106,14106,dialseg711_dial_517,35,user,Yes I needed information about a particular restaurant.,4,0,
8471,8471,dialseg711_dial_305,1,user,i want to book a taxi. The taxi should depart from india house and should arrive by 24:00.,0,0,
10878,10878,dialseg711_dial_395,8,agent,"Sure. I booked TR4625 leaving Leicester Friday at 14:09, 7 tickets. Reference number is U32YDDW9 and 264.59 GBP will be due, payable at the station.",0,1,
1898,1898,dialseg711_dial_065,8,agent,Booking completed! Booked car type : white ford Contact number : 07379980416,0,1,
12049,12049,dialseg711_dial_439,1,user,is it going to rain this week,0,0,
5561,5561,dialseg711_dial_196,48,agent,Yes it includes both.,4,0,
13009,13009,dialseg711_dial_477,18,agent,Your booking at the Alexander for 2 nights was successful. Your reference number is X7VU6Y8Y. Is there anything else I can help you with today?,2,1,
16757,16757,dialseg711_dial_614,6,agent,The phone number is 01223245151.,1,0,
10061,10061,dialseg711_dial_364,12,agent,Sure! when would you like to arrive?,3,0,
10196,10196,dialseg711_dial_369,23,user,Thank you that will be all for now.,2,0,
3481,3481,dialseg711_dial_123,1,user,I am looking for the Addenbrookes Hospital,0,0,
915,915,dialseg711_dial_032,24,agent,When and where did this accident occur?,2,0,
13652,13652,dialseg711_dial_501,13,user,I don't. Could you make a recommendation?,1,0,
5132,5132,dialseg711_dial_182,7,user,I would like to leave the Leverton House after 08:00 to go to the Cambridge Lodge Restaurant.,1,0,
5464,5464,dialseg711_dial_194,23,user,"I would like it to be in the expensive range of food, is that place expensive?",4,0,
1663,1663,dialseg711_dial_057,21,user,"Yes, I would like a taxi to the Town Centre. From the train station.",2,0,
1372,1372,dialseg711_dial_046,44,agent,That phone number is 01223245151.,4,0,
1409,1409,dialseg711_dial_048,16,agent,Philz is at 583 Alester Ave.,1,0,
15746,15746,dialseg711_dial_577,18,agent,"I suggest you Ravenswood Shopping Center, it's 5 miles away and there is moderate traffic",3,1,
11588,11588,dialseg711_dial_420,11,user,"No, what can you recommend?",1,0,
755,755,dialseg711_dial_026,9,user,No that is all thank you.,0,0,
8311,8311,dialseg711_dial_299,13,user,What date and time is the football event?,1,0,
7757,7757,dialseg711_dial_280,13,user,"Darn, I was really hoping to find a cheap Austrian restaurant. Would you mind checking one more time?",4,0,
17112,17112,dialseg711_dial_627,17,user,I'm not picky; do you have a favorite? I'd appreciate it if you would choose one for me and give me the address. Thanks!,2,0,
12361,12361,dialseg711_dial_451,4,agent,"I've booked you a black Honda, the contact number is 07796011098.",0,1,
6065,6065,dialseg711_dial_214,33,user,All right. Thanks.,4,0,
5428,5428,dialseg711_dial_193,15,user,I am looking for a place to dine. I would like european food in the expensive price range.,3,0,
10954,10954,dialseg711_dial_397,26,agent,Is there a particular time you would like to leave?,3,0,
15087,15087,dialseg711_dial_552,29,user,"Pizza hut fen ditton is the only Italian restaurant, in the east, in the moderate price range. Do you want me to try other areas?",4,0,
10919,10919,dialseg711_dial_396,25,user,"No, thank you.",3,0,
16114,16114,dialseg711_dial_591,34,agent,Sure thing. The number is 01480446000. Can I help you with anything else today?,4,0,
15738,15738,dialseg711_dial_577,10,agent,Thank you for contacting us.,1,1,
17273,17273,dialseg711_dial_633,13,user,I need the weather for Compton.,2,0,
16056,16056,dialseg711_dial_589,14,agent,In San Jose it will be cloudy on Monday and on Sunday,4,0,
1173,1173,dialseg711_dial_040,5,user,"Honestly, the price range doesn't matter to me. Is there anything you can recommend?",0,0,
6818,6818,dialseg711_dial_244,3,user,I am leaving from Cambridge where I am now.,0,0,
15477,15477,dialseg711_dial_567,7,user,"It sounds great, what is the address?",1,0,
16920,16920,dialseg711_dial_620,23,user,Yes can you try Sunday at 17:30 please,3,0,
4114,4114,dialseg711_dial_145,15,user,"huntingdon marriott hotel and the cambridge belfry are 4 star hotels in the west. The second hotel is cheap & the first is expensive, which would you prefer?",1,0,
11147,11147,dialseg711_dial_404,21,user,A hotel please. I would like to book it for 6 people for 5 nights starting Friday. I will need a reference number too.,3,0,
5553,5553,dialseg711_dial_196,40,agent,"35VBB0LK if your reference numbers, what else may I help you with?",3,1,
10685,10685,dialseg711_dial_388,7,user,"Yes, I would like a train ticket for Sunday. I'm going to London Kings Cross.",1,0,
16284,16284,dialseg711_dial_599,6,agent,Reminder is set for meeting on Thursday at 1 pm.,0,1,
2625,2625,dialseg711_dial_091,15,user,"Ah, OK, yeah you said that earlier. Sorry, I got distracted by the car thing but my friend said he could give me a lift. Thanks for everything.",1,0,
7073,7073,dialseg711_dial_254,5,user,Can you find me the fastest route to a pizza restaurant?,2,0,
8472,8472,dialseg711_dial_305,2,agent,What is the destination?,0,0,
12716,12716,dialseg711_dial_465,18,agent,The booking was successful and reference number is ZDG5KJ7S. Is there anything else I can assist with?,2,1,
1577,1577,dialseg711_dial_053,26,agent,You're quite welcome. Is there anything else I can assist you with?,3,1,
10116,10116,dialseg711_dial_367,3,user,The one on Friday.,0,0,
14488,14488,dialseg711_dial_531,20,agent,Where are you headed?,3,0,
12551,12551,dialseg711_dial_458,10,agent,Train TR2895 arrives at 7:27 would that work?,1,1,
3463,3463,dialseg711_dial_122,15,user,Hi I was just robbed... Can I get some help?,2,0,
1064,1064,dialseg711_dial_036,15,user,"I don't have a preference I just need to arrive by 09:00. Can you please provide me the travel time, departure time and price?",3,0,
4248,4248,dialseg711_dial_149,15,user,Does it have a star of 4 and free parking?,2,0,
7100,7100,dialseg711_dial_255,12,agent,The Soul Tree Nightclub costs 4 pounds. The others are a bit more expensive.,2,0,
13555,13555,dialseg711_dial_498,6,agent,"OK, and at what time?",1,0,
2078,2078,dialseg711_dial_071,7,user,I need a taxi from thanh binh.,1,0,
14962,14962,dialseg711_dial_549,10,agent,There are 5 trains departing from London Kings Cross station to Cambridge on Saturday. Each will take 51 minutes. Is there a specific time you would prefer to depart?,1,0,
7633,7633,dialseg711_dial_275,17,user,Please give me the address and directions via a route with no traffic to a rest stop within 2 miles.,2,0,
12845,12845,dialseg711_dial_471,4,agent,"This week in redwood city shows rain, frost, snow, drizzle, fog, and overcast skies.",0,0,
10416,10416,dialseg711_dial_377,28,agent,Will you be traveling alone?,2,0,
11870,11870,dialseg711_dial_432,11,user,I'm sorry I am having difficulty making a reservation for you. Shall we try another time or restaurant type?,2,0,
2488,2488,dialseg711_dial_086,5,user,Set a reminder for my tennis activity at 6pm this week with Martha.,1,0,
6173,6173,dialseg711_dial_218,9,user,What is the postcode?,1,0,
7257,7257,dialseg711_dial_260,21,user,Great! Thank you so much!,3,0,
4098,4098,dialseg711_dial_144,43,user,I would like it to start Sunday.,4,0,
17299,17299,dialseg711_dial_634,5,user,what's the temperature going to be for the week,1,0,
15772,15772,dialseg711_dial_578,20,agent,"The Parkside Police Station is in Parkside, Cambridge. Is this close to your location?",4,0,
15431,15431,dialseg711_dial_565,21,user,Yes please! Could you please give me a price?,3,0,
15644,15644,dialseg711_dial_573,28,agent,"Ok, and what time will you need to arrive/leave?",4,0,
3422,3422,dialseg711_dial_120,31,user,I need a taxi arriving by 23:30.,4,0,
2178,2178,dialseg711_dial_074,21,user,I need a train from london liverpool street station on wednesday.,3,0,
18795,18795,dialseg711_dial_689,38,agent,Booking was unsuccessful. Is there another day or time slot you would be interested in?,4,0,
13603,13603,dialseg711_dial_499,28,agent,"Okay, how about the pizza hut city centre? I heard it's pretty good.",3,0,
1110,1110,dialseg711_dial_037,39,user,"Yes, can I please get their postcode and address?",4,0,
3126,3126,dialseg711_dial_110,1,user,I am looking for a moderately priced 4 star hotel.,0,0,
16259,16259,dialseg711_dial_598,11,user,"Certainly, sounds good. Could you just get me the address and postcode?",1,0,
2383,2383,dialseg711_dial_082,10,agent,I hear the Huntingdon Marriott Hotel is nice. Would you like to try booking there?,1,0,
10688,10688,dialseg711_dial_388,10,agent,The TR3207 leaves at 07:00 and arrives at 07:51. Would you like that one?,1,0,
1601,1601,dialseg711_dial_054,22,agent,You can get tea at Teavana at 145 Amherst St.,4,0,
7365,7365,dialseg711_dial_265,5,user,I would prefer a guesthouse thats 4 star rated. Do either of those fit the bill?,0,0,
17546,17546,dialseg711_dial_643,17,user,Are they all listed as expensive?,2,0,
16711,16711,dialseg711_dial_612,11,user,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 5MA263EB.,2,0,
6610,6610,dialseg711_dial_236,30,agent,I did not find any. Would you like to try a different cuisine?,4,0,
15677,15677,dialseg711_dial_575,1,user,give me this week's high temperature,0,0,
15951,15951,dialseg711_dial_584,19,user,How about a theatre?,3,0,
6693,6693,dialseg711_dial_239,25,user,I think you've answered all of my questions! Thank you so much!,2,0,
734,734,dialseg711_dial_025,12,agent,Sure! where are you going?,3,0,
17310,17310,dialseg711_dial_634,16,agent,"Sure, it is located at 68 Histon Road Chesterton in the cb43le post code. Can I help with anything else today?",2,1,
1332,1332,dialseg711_dial_046,4,agent,"I would recommend Eraina, it is at Free School Lane City Centre.",0,0,
6131,6131,dialseg711_dial_216,33,user,"Yes, please! Book it for 7 people and 3 nights starting from wednesday.",4,0,
14637,14637,dialseg711_dial_536,1,user,I am looking for a place to stay. in the west,0,0,
2453,2453,dialseg711_dial_084,20,agent,We are happy to help. Have all of your needs been met?,3,1,
15137,15137,dialseg711_dial_554,13,user,what is the temperature for the next 7 days weather forecast,3,0,
8470,8470,dialseg711_dial_304,34,agent,"Saint Johns Chop House is located at 21 - 24 Northampton Street, postcode cb30ad. The phone number is 01223353110. Is there any other information you need?",4,0,
4976,4976,dialseg711_dial_176,3,user,"Hi! I need a train from London Liverpool street sometime after 19:30, please.",1,0,
9201,9201,dialseg711_dial_331,22,agent,"I currently do not have a pizza shop listed that is within 3 miles. The closest is 4 miles, would that do?",3,0,
16178,16178,dialseg711_dial_594,16,agent,There is a Philz 6 miles away.,2,1,
10709,10709,dialseg711_dial_389,3,user,I need the forecast for San Francisco please. For today to be exact.,0,0,
16841,16841,dialseg711_dial_617,8,agent,"Yes, and their phone number is 01223363682. Is there anything else I can help you with?",1,1,
12259,12259,dialseg711_dial_447,9,user,I need to find an Italian place to eat. Hopefully with moderate prices.,1,0,
12146,12146,dialseg711_dial_442,18,agent,"Unfortunately, I don't show any cheap hotels that have a 3-star rating. Can I look in a different price range or star rating for you?",1,0,
2713,2713,dialseg711_dial_094,13,user,Can I get the postcode?,1,0,
11262,11262,dialseg711_dial_408,15,user,I want to be picked up from allenbell after 16:45 and taken to mumford theatre,2,0,
3515,3515,dialseg711_dial_123,35,user,I am looking for the nearest police station.,4,0,
9568,9568,dialseg711_dial_345,15,user,I would like a moderate priced hotel in any part of town please.,2,0,
18519,18519,dialseg711_dial_680,10,agent,"Ok, I book a black volkswagen for you. The contact number is 07746689138.",1,0,
6403,6403,dialseg711_dial_228,14,agent,Town and Country is at 383 University Ave.,1,0,
4436,4436,dialseg711_dial_156,15,user,"Yes, thank you for your help.",2,0,
11850,11850,dialseg711_dial_431,10,agent,Booking was successful. The table will be reserved for 15 minutes. Reference number is : HNO7WYMG. Is there anything else I can help you with?,1,1,
8837,8837,dialseg711_dial_318,3,user,"No preference, please.",0,0,
14683,14683,dialseg711_dial_538,1,user,I am looking for a Spanish restaurant in the west side of town,0,0,
1942,1942,dialseg711_dial_066,31,user,That's fine. I'll need it for three nights starting on Sunday.,4,0,
12641,12641,dialseg711_dial_462,3,user,"OK, please give me directions via the route that seems to avoid most heavy traffic.",0,0,
16699,16699,dialseg711_dial_611,17,user,does it include free parking?,4,0,
15197,15197,dialseg711_dial_557,1,user,find nearest coffee shop,0,0,
4450,4450,dialseg711_dial_157,5,user,I am looking for a restaurant. The restaurant should serve asian oriental food and should be in the centre,1,0,
3945,3945,dialseg711_dial_140,21,user,I'd be glad to help. But I will need a departure site and a destination.,4,0,
10988,10988,dialseg711_dial_398,26,agent,I'd be happy to help - what is your destination?,4,0,
16360,16360,dialseg711_dial_601,22,agent,On what date and time should I schedule your meeting,3,0,
10110,10110,dialseg711_dial_366,23,user,"Hi, can you help me book a taxi to go from Jinling Noodle Bar over to Tenpin?",4,0,
1353,1353,dialseg711_dial_046,25,user,I don't care about that.,2,0,
14704,14704,dialseg711_dial_538,22,agent,"No, unfortunately. Both an hour earlier and an hour later, they're booked.",2,0,
16246,16246,dialseg711_dial_597,12,agent,Do you have a destination and time preference?,3,0,
18203,18203,dialseg711_dial_668,2,agent,you have a meeting on friday at 7pm with management in the 102 conference room to go over the budget,0,1,
8512,8512,dialseg711_dial_306,16,agent,There are 266 trains going to Peterborough. Can you give me a departure day and time so that I can narrow down your choices?,2,0,
1468,1468,dialseg711_dial_050,9,user,Could you book a table for me there on Friday?,2,0,
12346,12346,dialseg711_dial_450,11,user,I'm sorry. I don't actually need to reserve at this time. I just need the phone number and address if you could provide that.,1,0,
