,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
3482,tiage_dial_222,3,user,okay ! no problem . so what is your favorite subject at school ?,0,0,
3483,tiage_dial_222,4,agent,"none , i do not care for school at all .",0,0,
3484,tiage_dial_222,5,user,"so what do you like ? sports , maybe ? i enjoy playing softball .",0,0,
3485,tiage_dial_222,6,agent,"i play sports , i am in to soccer .",0,0,
3486,tiage_dial_222,7,user,i like soccer . do you play on a team or for your school ?,0,0,
3487,tiage_dial_222,8,agent,"for school , and for pleasure . what else do you like ?",0,0,
3488,tiage_dial_222,9,user,i spend a lot of time at work because i just started a new position .,0,0,
3489,tiage_dial_222,10,agent,what is your new position ?,0,0,
3490,tiage_dial_222,11,user,it is in insurance . the business side .,0,0,
3491,tiage_dial_222,12,agent,"oh , i do not know about that since i am so young .",0,0,
3492,tiage_dial_222,13,user,"yeah , it is rather complicated .",0,1,
3493,tiage_dial_222,14,agent,i like dying my hair it is red and i do not like red .,1,0,
3494,tiage_dial_222,15,user,what s your favorite color to dye it ?,1,0,
3495,tiage_dial_222,16,user,blonde because it looks good with my blue eyes .,1,1,
3496,tiage_dial_223,1,user,"hi , how are you ? i am exhausted .",0,0,
3497,tiage_dial_223,2,agent,oh no ! i am okay . just taking a break from reading .,0,0,
3498,tiage_dial_223,3,user,what type of book are you reading ?,0,0,
3499,tiage_dial_223,4,agent,this week a parenting book . what are you up to ?,0,0,
3500,tiage_dial_223,5,user,i am trying to turn my life around . i am serving time for shoplifting .,0,0,
3501,tiage_dial_223,6,agent,oh my goodness . maybe some self help books will be useful ? confidence booster .,0,0,
3502,tiage_dial_223,7,user,i will get out pretty soon . i want to learn about my career options .,0,0,
3503,tiage_dial_223,8,agent,i had no idea you had internet access from jail . maybe volunteer when you are out ?,0,0,
3504,tiage_dial_223,9,user,i want to make sure that i can discuss some career options when my mom visits .,0,0,
3505,tiage_dial_223,10,agent,i am a tour guide at a local museum . it helps me meet new people .,0,0,
3506,tiage_dial_223,11,user,"wow , that sounds like an interesting job !",0,0,
3507,tiage_dial_223,12,agent,i love it . i am partially deaf so it is hard to find normal jobs .,0,0,
3508,tiage_dial_223,13,user,do you enjoy the routine or do you want to do different things each day ?,0,0,
3509,tiage_dial_223,14,user,i do like the routine . it is comforting . what are you looking for in a new job ?,0,1,
3510,tiage_dial_224,1,user,"hi friend , how are you today ?",0,0,
3511,tiage_dial_224,2,agent,i am good just freezing in alaska .,0,0,
3512,tiage_dial_224,3,user,it is chilly here on my parents farm that i currently work on .,0,0,
3513,tiage_dial_224,4,agent,oh ok . its been hard lately to do my meditations since its cold .,0,1,
3514,tiage_dial_224,5,user,i drive a big truck and love driving it this time of the year .,1,0,
3515,tiage_dial_224,6,agent,"also , that would be in my interest since its been months since i have spoken .",1,0,
3516,tiage_dial_224,7,user,what type of vehicle do you drive ?,1,0,
3517,tiage_dial_224,8,agent,just a normal ford . nothing fancy .,1,0,
3518,tiage_dial_224,9,user,i have a ford truck as well that i listen to country music .,1,0,
3519,tiage_dial_224,10,agent,that is nice i bet it looks nice .,1,0,
3520,tiage_dial_224,11,user,i bet alaska is nice this time of year . do you get to explore ?,1,0,
3521,tiage_dial_224,12,agent,it is a wonderful place to do meditation .,1,1,
3522,tiage_dial_224,13,user,i live in the country with many animals my favorite is my pet cow .,2,0,
3523,tiage_dial_224,14,agent,a pet cow ? that must be nice and interesting .,2,0,
3524,tiage_dial_224,15,user,yes she follows me around the farm .,2,0,
3525,tiage_dial_224,16,user,i would love to see her do that .,2,1,
3526,tiage_dial_225,1,user,hey nice weather we are have tonight .,0,0,
3527,tiage_dial_225,2,agent,"hey , not here . snowing . i volunteer at a homeless shelter tonight",0,0,
3528,tiage_dial_225,3,user,really sound like hard work . is it ?,0,0,
3529,tiage_dial_225,4,agent,"yeah , but i wrestle professionally . and work out a few times a week",0,1,
3530,tiage_dial_225,5,user,what kind of foods do you like ? because i love food .,1,0,
3531,tiage_dial_225,6,agent,"i like pizza , and i enjoy socializing . being around people",1,0,
3532,tiage_dial_225,7,user,really me too . and i travel all around the world to eat new foods .,1,0,
3533,tiage_dial_225,8,agent,"if i got spare time i volunteer , do a lot of it .",1,0,
3534,tiage_dial_225,9,user,i am always on the go . so i do not have much spare time !,1,0,
3535,tiage_dial_225,10,agent,"awesome , can not go wrong with that",1,0,
3536,tiage_dial_225,11,user,i have been going around the world try new foods for 1 years now .,1,0,
3537,tiage_dial_225,12,agent,"yeah , well i hope all your dreams come true",1,0,
3538,tiage_dial_225,13,user,"me to . by the way , what are your dreams .",1,0,
3539,tiage_dial_225,14,agent,my family being safe and unharmed,1,0,
3540,tiage_dial_225,15,user,wow that is a really nice dream .,1,0,
3541,tiage_dial_225,16,user,yea it sure is very much so !,1,1,
3542,tiage_dial_226,1,user,i am so annoyed with my sister .,0,0,
3543,tiage_dial_226,2,agent,why is that . you should try to get along .,0,0,
3544,tiage_dial_226,3,user,"i know , but she is a pole dancer . that is no way to make a living !",0,0,
3545,tiage_dial_226,4,agent,"wow , that is insane . i have two very well behaved children and dogs .",0,0,
3546,tiage_dial_226,5,user,i am happy for you ! it is good to have good kids .,0,0,
3547,tiage_dial_226,6,agent,"so you know , i stay away from male clubs . i just watch american sports .",0,0,
3548,tiage_dial_226,7,user,good . me too . i just drive my tractor and listen to classical music all day,0,0,
3549,tiage_dial_226,8,agent,i have worked for the same company for more than 15 years . not time for much .,0,0,
3550,tiage_dial_226,9,user,that must keep you busy . tell me something else about yourself ?,0,0,
3551,tiage_dial_226,10,agent,"not much to tell , i am an average male . tell me about you .",0,0,
3552,tiage_dial_226,11,user,i live a boring life . my favorite color happens to be red .,0,0,
3553,tiage_dial_226,12,agent,red is not a boring color . my favorite sports team wears red .,0,1,
3554,tiage_dial_226,13,user,what is your family like ?,1,0,
3555,tiage_dial_226,14,user,"well , my kids are usually outside playing with the dogs . what about your family ?",1,1,
3556,tiage_dial_227,1,user,hi i am kim a college student studying nursing,0,1,
3557,tiage_dial_227,2,agent,"hi i love to dance , i take lessons every week",1,0,
3558,tiage_dial_227,3,user,awesome do you work i waitress at a bar,1,0,
3559,tiage_dial_227,4,agent,"yes , i work at a community college teaching music",1,1,
3560,tiage_dial_227,5,user,oh nice me and my friend got an apartment last weekend,2,0,
3561,tiage_dial_227,6,agent,that sounds cool . hopefully a bigger place,2,1,
3562,tiage_dial_227,7,user,yea its fairly big . what color is your hair mine is blonde,3,0,
3563,tiage_dial_227,8,agent,my hair is a rainbow of colors . whats your favorite color ?,3,0,
3564,tiage_dial_227,9,user,i like pink an awful lot,3,0,
3565,tiage_dial_227,10,agent,my favorite is teal . cant choose between blue or green,3,0,
3566,tiage_dial_227,11,user,they are good do you like blue eyes ? i have those,3,0,
3567,tiage_dial_227,12,agent,i do as mine are blue also,3,1,
3568,tiage_dial_227,13,user,awesome what do you have planned today ?,4,0,
3569,tiage_dial_227,14,agent,"playing with my favorite toy , my lite brite",4,0,
3570,tiage_dial_227,15,user,i remember having one of those before,4,0,
3571,tiage_dial_227,16,user,it was my favorite as a child,4,1,
3572,tiage_dial_228,1,user,hello munching on some raw veggies that is my whole diet .,0,1,
3573,tiage_dial_228,2,agent,"wow , that is interesting . i am thirteen",1,1,
3574,tiage_dial_228,3,user,i bought a house with room for a garden .,2,1,
3575,tiage_dial_228,4,agent,that is cool . did you know i am on my schools soccer team ?,3,1,
3576,tiage_dial_228,5,user,i am in college studying economics .,4,0,
3577,tiage_dial_228,6,agent,nice ! i really dislike math classes,4,1,
3578,tiage_dial_228,7,user,i am a rolling stones fan i go to a concert yearly .,5,0,
3579,tiage_dial_228,8,agent,amazing ! my older brother does too !,5,0,
3580,tiage_dial_228,9,user,once a fan always a fan .,5,1,
3581,tiage_dial_228,10,agent,of course . when i go to school i take the school bus,6,0,
3582,tiage_dial_228,11,user,i just walk or sometimes ride a bike .,6,0,
3583,tiage_dial_228,12,agent,that is better for the environment ! good for you,6,0,
3584,tiage_dial_228,13,user,you simply have to nurture nature .,6,0,
3585,tiage_dial_228,14,user,you really do ! it is very important,6,1,
3586,tiage_dial_229,1,user,hi ! i have taken a break from my knitting to chat ! how are you ?,0,1,
3587,tiage_dial_229,2,agent,"i am good and you , are you male or female ?",1,0,
3588,tiage_dial_229,3,user,"i am female , of course ! i am on the internet , am i not ?",1,1,
3589,tiage_dial_229,4,agent,what kind of job do you have ?,2,0,
3590,tiage_dial_229,5,user,i am retired but i love baking cookies for the bake sale . you ?,2,0,
3591,tiage_dial_229,6,agent,i had a condition where my heart was placed outside my body,2,0,
3592,tiage_dial_229,7,user,that must have been really interesting ! i,2,0,
3593,tiage_dial_229,8,agent,so i can now do things that i could not before like move things with my mind,2,0,
3594,tiage_dial_229,9,user,"my dogs would totally freak out if i moved things with my mind , ha ha ha !",2,0,
3595,tiage_dial_229,10,agent,yes it is very interesting especially because i am a young boy,2,0,
3596,tiage_dial_229,11,user,i know our local catholic diocese really strives to bring young boys like yourself in .,2,0,
3597,tiage_dial_229,12,agent,"i am lucky to have had a transplant , so i am better now .",2,0,
3598,tiage_dial_229,13,user,that is great to hear and i am so happy you lived .,2,0,
3599,tiage_dial_229,14,user,"oh yes thank you , it must be nice having dogs .",2,1,
3600,tiage_dial_230,1,user,"wow , i really dropped a lot of money on my car today .",0,0,
3601,tiage_dial_230,2,agent,what is wrong with your car ? i am too young to drive .,0,0,
3602,tiage_dial_230,3,user,nothing is wrong with my new car !,0,0,
3603,tiage_dial_230,4,agent,"oh , you bought a car . thought you had to fix it .",0,0,
3604,tiage_dial_230,5,user,i keep all my cars in great condition .,0,1,
3605,tiage_dial_230,6,agent,"that is good . i wish i had someone to play with , boring being alone .",1,0,
3606,tiage_dial_230,7,user,try going to the gym . the secret is never working out,1,0,
3607,tiage_dial_230,8,agent,no one to take me to the gym or anywhere else .,1,1,
3608,tiage_dial_230,9,user,how old are you then ?,2,0,
3609,tiage_dial_230,10,agent,"8 , and i live in a cloud by myself",2,0,
3610,tiage_dial_230,11,user,sounds lonely . i am lonely too . my girlfriends always dump me .,2,0,
3611,tiage_dial_230,12,agent,well you could stop time like me before you get dumped .,2,0,
3612,tiage_dial_230,13,user,they just do not understand my love for my cars .,2,0,
3613,tiage_dial_230,14,agent,who does not understand ? what type of cars do you love ?,2,0,
3614,tiage_dial_230,15,user,my last 6 girlfriends did not understand . fast cars of course .,2,0,
3615,tiage_dial_230,16,user,"oh , what kind of cars go fast ? i am too young to know .",2,1,
3616,tiage_dial_231,1,user,hi how are you doing today,0,0,
3617,tiage_dial_231,2,agent,i am doing good you ? just getting ready for tomorrow .,0,0,
3618,tiage_dial_231,3,user,is it a big day for you ?,0,0,
3619,tiage_dial_231,4,agent,"not really , i stay at home with the kids , while my wife works . lol",0,0,
3620,tiage_dial_231,5,user,that sound nice that you get to be with your kids,0,0,
3621,tiage_dial_231,6,agent,"yes . i worked 10 years in human services , but my wife missed work .",0,0,
3622,tiage_dial_231,7,user,that is nice that you can take turns with the kids . where do you live ?,0,0,
3623,tiage_dial_231,8,agent,"i live in canada . yeah , she deserved the break . she works with my dad .",0,0,
3624,tiage_dial_231,9,user,"nice , in the city ? i live in the country",0,1,
3625,tiage_dial_231,10,agent,"more so , i am close to the city . lol . whats your favorite movie ?",1,0,
3626,tiage_dial_231,11,user,"die hard , how about you ?",1,0,
3627,tiage_dial_231,12,agent,"more so , i am close to the city . lol . whats your favorite movie ?",1,0,
3628,tiage_dial_231,13,user,"it is die hard , what is your favourite",1,1,
3629,tiage_dial_231,14,agent,saw movies . i love horror movies . do you have kids ?,2,0,
3630,tiage_dial_231,15,user,no i work with my parents on the farm,2,0,
3631,tiage_dial_231,16,user,"oh how nice of you . mine are 2 , 3 , and my oldest son is in middle school .",2,1,
3632,tiage_dial_232,1,user,hello ! i am absolutely loving retirement .,0,0,
3633,tiage_dial_232,2,agent,hi i am ready to retire what was your occupation,0,0,
3634,tiage_dial_232,3,user,"i was an engineer , now i get to relax . what do you do ?",0,0,
3635,tiage_dial_232,4,agent,i am a tennis player what do you do in spare time,0,0,
3636,tiage_dial_232,5,user,i used to play tennis . i enjoy a lot of things outdoors in the sun .,0,0,
3637,tiage_dial_232,6,agent,me to i love long walks with my dog on the beach,0,1,
3638,tiage_dial_232,7,user,i like to do yard work . but i do not like cold weather,1,0,
3639,tiage_dial_232,8,agent,one of my 3 story homes is in the mountains i like cold,1,0,
3640,tiage_dial_232,9,user,oh wow . the cold makes my joints hurt . lol,1,1,
3641,tiage_dial_232,10,agent,my big family makes mines hurt lol you have kids ?,2,0,
3642,tiage_dial_232,11,user,"i did , but they are all grown . do you ?",2,0,
3643,tiage_dial_232,12,agent,yes one is in college and twins on the way,2,0,
3644,tiage_dial_232,13,user,congratulations ! i miss having the little tykes around .,2,0,
3645,tiage_dial_232,14,agent,thank you now i can not retire soon like you,2,0,
3646,tiage_dial_232,15,user,that is true . you must take care of the family .,2,0,
3647,tiage_dial_232,16,user,duties always first do you travel much,2,1,
3648,tiage_dial_233,1,user,"hi , how is it going ?",0,0,
3649,tiage_dial_233,2,agent,it is going well how about yourself ?,0,0,
3650,tiage_dial_233,3,user,"going good , drinking coffee lol i love coffee",0,0,
3651,tiage_dial_233,4,agent,drinking coffee ? what time is it there ?,0,0,
3652,tiage_dial_233,5,user,830 pm haha my dad is a construction worker so he works really late nights,0,0,
3653,tiage_dial_233,6,agent,"oh i see , both of my parents are well off bankers",0,0,
3654,tiage_dial_233,7,user,really lucky bet you are loaded,0,0,
3655,tiage_dial_233,8,agent,yes but they forced me to go to yale for finance,0,1,
3656,tiage_dial_233,9,user,"ugh but you will thank them later on , i enjoy mountain biking in my spare time you ?",1,0,
3657,tiage_dial_233,10,agent,i enjoy going for long drives in my bmw,1,1,
3658,tiage_dial_233,11,user,"your text box is pink , i really dislike that color",2,0,
3659,tiage_dial_233,12,agent,oh no i am sorry not sure how to change that,2,0,
3660,tiage_dial_233,13,user,haha probably can not . it was just always forced down my throat because i am more tom boy,2,1,
3661,tiage_dial_233,14,agent,what kind of things do you like to do ?,3,0,
3662,tiage_dial_233,15,user,i like to watch shows and movies and play games . you ?,3,0,
3663,tiage_dial_233,16,user,what is your favorite game ? i enjoy video games,3,1,
3664,tiage_dial_234,1,user,what are you doing right now ? i am caged up for another month,0,0,
3665,tiage_dial_234,2,agent,sorry to hear . it is my birthday today !,0,0,
3666,tiage_dial_234,3,user,happy birthday ! will you see your mom ? mine is coming to see me tomorrow,0,0,
3667,tiage_dial_234,4,agent,"no , no . i just turned 100 , believe it or not .",0,0,
3668,tiage_dial_234,5,user,"i feel about a hundred sitting here in juvenile detention , how will you celebrate ?",0,0,
3669,tiage_dial_234,6,agent,maybe i will just drink wine and dance all night in the moonlight . love it .,0,0,
3670,tiage_dial_234,7,user,"you are still breathing . when i am free in a month , then i will breathe .",0,0,
3671,tiage_dial_234,8,agent,"of course . i feel so strong for my age , i might just live for an eternity !",0,0,
3672,tiage_dial_234,9,user,dancing at 100 ? you sure you just dream about dancing ? maybe too much wine ?,0,0,
3673,tiage_dial_234,10,agent,"gotta celebrate ! i am so old , i recall when nobody owned a tv .",0,0,
3674,tiage_dial_234,11,user,i work out to stay strong in juvenile detention . i do not have a tv sadly,0,0,
3675,tiage_dial_234,12,agent,"yeah , juvenile detention does wind back the clock .",0,1,
3676,tiage_dial_234,13,user,"feeling older than dirt , but freedom in a month , what wine do you drink ?",1,0,
3677,tiage_dial_234,14,user,red wine . it is good for the heart . try a cabernet .,1,1,
3678,tiage_dial_235,1,user,i like to dance in class once a week,0,0,
3679,tiage_dial_235,2,agent,"how interesting ! i like to rock climb , it is my favorite activity .",0,0,
3680,tiage_dial_235,3,user,i am really old born early 80s but like old hip hop .,0,0,
3681,tiage_dial_235,4,agent,"i work as a mechanical engineer , i love my job",0,1,
3682,tiage_dial_235,5,user,do you like new kids on the block ? i love em,1,0,
3683,tiage_dial_235,6,agent,"i like them , my black lab trooper enjoys their music as well .",1,0,
3684,tiage_dial_235,7,user,reminds me of a time as a child my lite brite favorite toy .,1,0,
3685,tiage_dial_235,8,agent,nowadays it is rare to see any kids have them over here in colorado,1,0,
3686,tiage_dial_235,9,user,yes i love to dance classes once a week 21,1,0,
3687,tiage_dial_235,10,agent,what kind of dance is it ?,1,0,
3688,tiage_dial_235,11,user,hip hop get down and hip in the times man old school real stuff,1,0,
3689,tiage_dial_235,12,agent,sounds like it is really fun !,1,0,
3690,tiage_dial_235,13,user,real kids on the block i love getting down and hip,1,0,
3691,tiage_dial_235,14,agent,cool ! have you seen them live !,1,0,
3692,tiage_dial_235,15,user,no i cant see anymore i just move with the flow,1,0,
3693,tiage_dial_235,16,user,"oh , they must be a great band !",1,1,
3694,tiage_dial_236,1,user,"hi , where are you from , i am currently living in canada",0,0,
3695,tiage_dial_236,2,agent,i live in hollywood . in a very expensive house,0,0,
3696,tiage_dial_236,3,user,"whoa , wish i lived there , i did not even finish high school",0,0,
3697,tiage_dial_236,4,agent,that is okay i did not either . i just found a boy toy to buy me nice things,0,0,
3698,tiage_dial_236,5,user,"nice , boy toys are fun , i am actually in the army now",0,0,
3699,tiage_dial_236,6,agent,that is very impressive ! what do you do in the army ?,0,0,
3700,tiage_dial_236,7,user,"sanitation department , nothing special , i got in because my grandfather was in world war 2",0,0,
3701,tiage_dial_236,8,agent,what an honorable man . connections are all that matter in this world,0,0,
3702,tiage_dial_236,9,user,"not really , i am overweight , my best food in the arm is shwarma",0,0,
3703,tiage_dial_236,10,agent,hopefully being in the army is a good diet . i love to diet,0,0,
3704,tiage_dial_236,11,user,my best food in the army is shawarma,0,0,
3705,tiage_dial_236,12,agent,that does not sound fun . if i go 1 week without caviar i would die,0,0,
3706,tiage_dial_236,13,user,"yeah i use caviar when i go fishing , that is about it .",0,0,
3707,tiage_dial_236,14,agent,"honestly its kinda gross , but it costs a lot which makes me want to buy it",0,0,
3708,tiage_dial_236,15,user,"nice things cost money , get your boyfriend to buy it , if he buys you hollywood houses",0,0,
3709,tiage_dial_236,16,user,that is why i love him,0,1,
3710,tiage_dial_237,1,user,are you as fired up about winter coming as i am ?,0,0,
3711,tiage_dial_237,2,agent,winter is very lonely though,0,0,
3712,tiage_dial_237,3,user,if you are lonely get a cat . i have two of those .,0,0,
3713,tiage_dial_237,4,agent,cats are good but unsure if my bees would like,0,0,
3714,tiage_dial_237,5,user,i have a huge hat collection including a beekeeper hat for cats .,0,0,
3715,tiage_dial_237,6,agent,great what is your favorite type of hat,0,0,
3716,tiage_dial_237,7,user,my favorite are baseball hats . i have at least six hundred of those .,0,0,
3717,tiage_dial_237,8,agent,quite the collector my wife has as many heels,0,0,
3718,tiage_dial_237,9,user,back in 1992 i collected a hat from every olympic team .,0,0,
3719,tiage_dial_237,10,agent,love the games we root for italy,0,0,
3720,tiage_dial_237,11,user,italy is awesome . the best vanilla ice cream i ever tasted was from italy .,0,0,
3721,tiage_dial_237,12,agent,"vanilla is a favorite , real gelato is my weakness",0,1,
3722,tiage_dial_237,13,user,do you like sports ? i had an athletic career a long time ago .,1,0,
3723,tiage_dial_237,14,agent,i loved tennis in my younger days,1,0,
3724,tiage_dial_237,15,user,do you remember the 1992 olympic womens doubles match ?,1,0,
3725,tiage_dial_237,16,user,yes gigi and mary joe heck of a game,1,1,
3726,tiage_dial_238,1,user,do you like britney spears ?,0,0,
3727,tiage_dial_238,2,agent,"i am not familiar with her music , i am only 23 .",0,1,
3728,tiage_dial_238,3,user,do you make a lot of money ? i just got back from the tanning salon !,1,0,
3729,tiage_dial_238,4,agent,no i do not . i travel a lot and take on odd jobs .,1,0,
3730,tiage_dial_238,5,user,where do you travel too ? i just dumped my ex for traveling too often .,1,0,
3731,tiage_dial_238,6,agent,"anywhere with delicious food . i am a big foodie , although i am a lousy cook .",1,0,
3732,tiage_dial_238,7,user,what kind of foods do you enjoy ? i love cooking but never do it,1,0,
3733,tiage_dial_238,8,agent,i love anything new . i try not to eat the same dish twice .,1,1,
3734,tiage_dial_238,9,user,where do you draw your line of morality you paint so vividly ?,2,0,
3735,tiage_dial_238,10,agent,i actually do not paint . do you ?,2,0,
3736,tiage_dial_238,11,user,quite often i find it a good source of meditation . do you meditate ?,2,0,
3737,tiage_dial_238,12,agent,"i do meditate , but not as often as i should . it helps me de stress .",2,1,
3738,tiage_dial_238,13,user,have you ever looked into meta cognition ?,3,0,
3739,tiage_dial_238,14,user,no i have not . what is that ?,3,1,
3740,tiage_dial_239,1,user,hello . do you walk the road of spirituality ?,0,0,
3741,tiage_dial_239,2,agent,not really i tend to walk the road to the nearest shopping mall ! lol,0,0,
3742,tiage_dial_239,3,user,understandable friend . the materialistic life has its appeal .,0,0,
3743,tiage_dial_239,4,agent,unfortunately for me that means my home is filled with shoes and clothing . you ?,0,0,
3744,tiage_dial_239,5,user,my home is filled with only the essentials for survival .,0,0,
3745,tiage_dial_239,6,agent,"you sound very centered . i like my life , my family doesn t seem to .",0,0,
3746,tiage_dial_239,7,user,perhaps . but i live a life of solitude . i miss family .,0,0,
3747,tiage_dial_239,8,agent,i like solitude too . maybe that s why i m infatuated with time and watches .,0,0,
3748,tiage_dial_239,9,user,time given physical form is indeed intriguing . but meditation is my infatuation .,0,0,
3749,tiage_dial_239,10,agent,isn t meditation just like napping ?,0,0,
3750,tiage_dial_239,11,user,spiritual napping . full time spiritual napping . it has been three months since i talked in fact .,0,0,
3751,tiage_dial_239,12,agent,i have to talk . i work at a discount watch dealer . time out . heard of them ?,0,0,
3752,tiage_dial_239,13,user,i have not . no watch dealers out here in the tundra .,0,0,
3753,tiage_dial_239,14,agent,"we ship anywhere . our motto is tick tick , losing track of time is sick",0,0,
3754,tiage_dial_239,15,user,i respect that dedication . but i must go . the bears have breached my homestead fence .,0,0,
3755,tiage_dial_239,16,user,"lol , i must go too . the imelda marcos shoe collection on qvc is on",0,1,
3756,tiage_dial_240,1,user,"i drive a german car , what kind of car do you drive ?",0,0,
3757,tiage_dial_240,2,agent,i drive my boyfriends ford raptor .,0,0,
3758,tiage_dial_240,3,user,never heard of the ford raptor .,0,0,
3759,tiage_dial_240,4,agent,it is a truck . i blast old school rap when i drop him off for work .,0,0,
3760,tiage_dial_240,5,user,"i see , must be a powerful vehicle , do you know the engine size ?",0,0,
3761,tiage_dial_240,6,agent,"i do not . i wrecked my mustang , and have not replaced it yet .",0,0,
3762,tiage_dial_240,7,user,i plan on selling my bmw to go to school .,0,0,
3763,tiage_dial_240,8,agent,i take dance lessons . what are you going to school for ?,0,0,
3764,tiage_dial_240,9,user,i like to study business,0,1,
3765,tiage_dial_240,10,agent,what was your favorite toy growing up ? mine is the lite brite .,1,0,
3766,tiage_dial_240,11,user,i enjoyed playing with model cars .,1,0,
3767,tiage_dial_240,12,agent,my dad built those . he still has them .,1,0,
3768,tiage_dial_240,13,user,"interesting , i do not have mine , anymore .",1,0,
3769,tiage_dial_240,14,user,some of his go back 40 years .,1,1,
3770,tiage_dial_241,1,user,"hello , how are you tonight",0,0,
3771,tiage_dial_241,2,agent,i am in just got in from walking my dog . how are you ?,0,0,
3772,tiage_dial_241,3,user,"i am very well , thank you for asking . i am going for a walk later .",0,0,
3773,tiage_dial_241,4,agent,will you be walking alone ?,0,0,
3774,tiage_dial_241,5,user,"no , my husband will be going with me . we like to explore our city .",0,0,
3775,tiage_dial_241,6,agent,that sounds fun . what do you and your husband do ?,0,0,
3776,tiage_dial_241,7,user,i give music lessons and do volunteer work . he is a detective .,0,1,
3777,tiage_dial_241,8,agent,"wow , that is so interesting . i play pro tennis .",1,0,
3778,tiage_dial_241,9,user,"i have never played , is it hard ?",1,0,
3779,tiage_dial_241,10,agent,not really no just have to focus . hard to play being pregnant though .,1,0,
3780,tiage_dial_241,11,user,"oh , lucky you . congrats ! we have teens .",1,0,
3781,tiage_dial_241,12,agent,"thank you this , is my third . nervous about the teen years . is it hard ?",1,0,
3782,tiage_dial_241,13,user,"teens are crazy , i swear they need more supervision than toddlers .",1,0,
3783,tiage_dial_241,14,agent,"oh my , how old are they ?",1,0,
3784,tiage_dial_241,15,user,"the boys are 15 16 , our girl is 14 . all are honor students , but sometimes .",1,0,
3785,tiage_dial_241,16,user,how do you handle them dating ?,1,1,
3786,tiage_dial_242,1,user,"hello there , how are you today ?",0,0,
3787,tiage_dial_242,2,agent,i am doing great i just got an apartment,0,0,
3788,tiage_dial_242,3,user,"that is wonderful , you should decorate with some pretty roses !",0,0,
3789,tiage_dial_242,4,agent,hmm would you mean live roses in a vase or paint them on the wals ?,0,0,
3790,tiage_dial_242,5,user,"i would prefer live roses , i have a garden full of them !",0,0,
3791,tiage_dial_242,6,agent,i wis i could grow stuff but too busy going to college,0,0,
3792,tiage_dial_242,7,user,does your new apartment have a nice sun room to sit out and drink fancy tea ?,0,0,
3793,tiage_dial_242,8,agent,nope very small studio since i am going to college,0,1,
3794,tiage_dial_242,9,user,"you should use any spare time to go to a museum , you might see me !",1,0,
3795,tiage_dial_242,10,agent,do work work there or just go to enjoy it . . ?,1,0,
3796,tiage_dial_242,11,user,i am the best tour guide around !,1,0,
3797,tiage_dial_242,12,agent,nice you can exercise while you work,1,0,
3798,tiage_dial_242,13,user,oh are you into fitness type things ?,1,0,
3799,tiage_dial_242,14,user,not really i get my exercise working in a bar to pay for school,1,1,
3800,tiage_dial_243,1,user,hello ! you like tupac or new kids on the block ?,0,0,
3801,tiage_dial_243,2,agent,i liked new kids on the block when i was a kid in the 90s !,0,0,
3802,tiage_dial_243,3,user,i was born in 1981 . i take dance lessons too .,0,0,
3803,tiage_dial_243,4,agent,i cannot dance at all . but i can wrestle !,0,0,
3804,tiage_dial_243,5,user,i can not wrestle . i am afraid i would break something .,0,0,
3805,tiage_dial_243,6,agent,"i , being a professional wrestler , have broken a few bones . . .",0,0,
3806,tiage_dial_243,7,user,"i bet . is it really dangerous , like portrayed on tv ?",0,0,
3807,tiage_dial_243,8,agent,"no , it is all fake . you only get hurt if you are not paying attention .",0,0,
3808,tiage_dial_243,9,user,"i would get hurt a lot , with my adhd",0,0,
3809,tiage_dial_243,10,agent,"i see , do you take any medication for that ?",0,0,
3810,tiage_dial_243,11,user,"no , it is entirely diet controlled .",0,0,
3811,tiage_dial_243,12,agent,"wow , so you like avoid certain foods or something ?",0,0,
3812,tiage_dial_243,13,user,i do . i had to go to a nutritionist . i also take fish oil .,0,0,
3813,tiage_dial_243,14,agent,do you think it is working ?,0,1,
3814,tiage_dial_243,15,user,i do . what else do you like to do ?,1,0,
3815,tiage_dial_243,16,user,"i volunteer at a shelter . i was homeless once , i want to give back",1,1,
3816,tiage_dial_244,1,user,hello ! how are you today ?,0,0,
3817,tiage_dial_244,2,agent,"very well , now that the wife and kiddos are in bed .",0,0,
3818,tiage_dial_244,3,user,do you have a big family ?,0,0,
3819,tiage_dial_244,4,agent,"we have three kiddos , so there is never any ice cream in the house .",0,0,
3820,tiage_dial_244,5,user,you should start hiding it ! i come a large family and i sometimes do the same .,0,0,
3821,tiage_dial_244,6,agent,"i tried hiding it in the peas , but my wife found it .",0,0,
3822,tiage_dial_244,7,user,maybe you will need to sneak off to the ice cream shop alone sometimes .,0,0,
3823,tiage_dial_244,8,agent,"its easily done on the way to clients houses , plumbers are always on the go .",0,0,
3824,tiage_dial_244,9,user,"there are not any ice cream shops near me , i live in a very small town .",0,1,
3825,tiage_dial_244,10,agent,"we go on the way to the parks too , in the next town .",1,0,
3826,tiage_dial_244,11,user,that sounds great ! do you live in a large city ? that is my dream .,1,0,
3827,tiage_dial_244,12,agent,"i do not . i live in the country , with dogs , kids and chaos .",1,0,
3828,tiage_dial_244,13,user,"i live on a big horse farm , i was born and raised here .",1,0,
3829,tiage_dial_244,14,agent,that would be amazing . i love horses .,1,0,
