,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
1085,tiage_dial_071,4,agent,"wow , i am a dog walker . that is way cool",1,0,
1086,tiage_dial_071,5,user,does that make you happy ? do you like dogs ?,1,0,
1087,tiage_dial_071,6,agent,yeah dogs are cool . i kayak too . do you have pets ?,1,0,
1088,tiage_dial_071,7,user,i do not . but i am so glad you do something that brings you joy,1,1,
1089,tiage_dial_071,8,agent,yeah . what do you like to do ?,2,0,
1090,tiage_dial_071,9,user,i got really into running after i beat cancer,2,0,
1091,tiage_dial_071,10,agent,wow you must be brave,2,0,
1092,tiage_dial_071,11,user,just determined . i am not taking my second chance for granted,2,0,
1093,tiage_dial_071,12,agent,"good idea , you sound like an amazing human",2,0,
1094,tiage_dial_071,13,user,thank you so much . it is all about clean eating and being self aware,2,1,
1095,tiage_dial_071,14,agent,"makes sense , you would be a good role model . any children ?",3,0,
1096,tiage_dial_071,15,user,"no , not yet . do you ?",3,0,
1097,tiage_dial_071,16,user,"yes , a new little one on the way too",3,1,
1098,tiage_dial_072,1,user,hi how are you doing,0,0,
1099,tiage_dial_072,2,agent,i am doing very fine this afternoon . how about you ?,0,0,
1100,tiage_dial_072,3,user,i am good getting ready for school,0,0,
1101,tiage_dial_072,4,agent,what are you going to school for ?,0,0,
1102,tiage_dial_072,5,user,high school i am so ready to graduate,0,0,
1103,tiage_dial_072,6,agent,will you be driving to or living on campus ?,0,0,
1104,tiage_dial_072,7,user,i will probably be living on campus,0,1,
1105,tiage_dial_072,8,agent,what kind of music makes you feel good ?,1,0,
1106,tiage_dial_072,9,user,really any kind what about you,1,0,
1107,tiage_dial_072,10,agent,i enjoy listening to classical music .,1,1,
1108,tiage_dial_072,11,user,that is nice do you like sports,2,0,
1109,tiage_dial_072,12,agent,it depends on the particular sport .,2,0,
1110,tiage_dial_072,13,user,i like to spend time with my horses,2,1,
1111,tiage_dial_072,14,user,i am more concerned with my religion .,3,1,
1112,tiage_dial_073,1,user,hello i am in canada where are you ?,0,0,
1113,tiage_dial_073,2,agent,i am in a jail for kids,0,0,
1114,tiage_dial_073,3,user,for kids ? that does not make sense .,0,0,
1115,tiage_dial_073,4,agent,i got caught shoplifting and they locked me up,0,1,
1116,tiage_dial_073,5,user,how is that because of kids ? did you graduate from high school ? i did not .,1,0,
1117,tiage_dial_073,6,agent,i am still a kid . i want to go back to school,1,0,
1118,tiage_dial_073,7,user,graduate well your in jail . come out better then you went in .,1,0,
1119,tiage_dial_073,8,agent,i get out next month . my mom is visiting tomorrow,1,0,
1120,tiage_dial_073,9,user,well make a plan with her to get your life back on track,1,1,
1121,tiage_dial_073,10,agent,do you work ? what do you do ?,2,0,
1122,tiage_dial_073,11,user,yes in the army . you could try that when you get out,2,0,
1123,tiage_dial_073,12,agent,do you like working in the army ?,2,0,
1124,tiage_dial_073,13,user,yes it is a bit of a family thing . my grand father was in world war 2 .,2,0,
1125,tiage_dial_073,14,agent,i guess that made your decision to enlist easy,2,1,
1126,tiage_dial_073,15,user,yes it did . what do you want to do ?,3,0,
1127,tiage_dial_073,16,user,i have not given much thought to what to do when i get out .,3,1,
1128,tiage_dial_074,1,user,hello ! how are you today ?,0,1,
1129,tiage_dial_074,2,agent,"great ! relaxing , taking a break for a few . i was playing a video game .",1,0,
1130,tiage_dial_074,3,user,what video game ? i relax by knitting . love it !,1,1,
1131,tiage_dial_074,4,agent,i was playing fall out . what do you look like ? i m blonde thin .,2,0,
1132,tiage_dial_074,5,user,i am an older woman who is afraid of dying .,2,1,
1133,tiage_dial_074,6,agent,i hope your youth was full of music . i love music .,3,0,
1134,tiage_dial_074,7,user,i do not love music much now . i do love baking !,3,0,
1135,tiage_dial_074,8,agent,"me too , as i wear my favorite band t shirt s for inspiration",3,0,
1136,tiage_dial_074,9,user,who is your favorite band ? i have a shirt with my dogs photo on it i wear .,3,0,
1137,tiage_dial_074,10,agent,that s cute . my favorite band is fall out boy . yours ?,3,0,
1138,tiage_dial_074,11,user,waylon jennings is my favorite ! next weekend is county wide bake sale . you coming ?,3,0,
1139,tiage_dial_074,12,agent,i m in jersey . i m a runner . i have a marathon next weekend .,3,0,
1140,tiage_dial_074,13,user,oh good luck ! the bake sale feels like a second home to me !,3,0,
1141,tiage_dial_074,14,agent,i bet . what are you making ? i have a great pb cookie recipe .,3,0,
1142,tiage_dial_074,15,user,would you share ? cookies are my favorite to bake !,3,0,
1143,tiage_dial_074,16,user,"1c pb , 1c sugar , 1 egg . mix and roll . bake for 10 12 mins .",3,1,
1144,tiage_dial_075,1,user,hi . i just got done eating vanilla ice cream . no self control with it . you ?,0,0,
1145,tiage_dial_075,2,agent,i am the same way with rap,0,0,
1146,tiage_dial_075,3,user,"rap is cool . my cats like it , both of them .",0,0,
1147,tiage_dial_075,4,agent,i produce rap for people .,0,0,
1148,tiage_dial_075,5,user,maybe you could make a rap about my 1000 hats . i am a collector .,0,0,
1149,tiage_dial_075,6,agent,sure while riding in my honda civic,0,0,
1150,tiage_dial_075,7,user,when you finish that you could make a rap about my 1992 olympic gold .,0,0,
1151,tiage_dial_075,8,agent,then we can celebrate with pizza,0,0,
1152,tiage_dial_075,9,user,yum ! and vanilla ice cream .,0,0,
1153,tiage_dial_075,10,agent,right is it not the best ?,0,1,
1154,tiage_dial_075,11,user,sure is . it is right up there with winter . love winter .,1,0,
1155,tiage_dial_075,12,agent,it is a great time of year,1,1,
1156,tiage_dial_075,13,user,so do you have other hobbies ?,2,0,
1157,tiage_dial_075,14,agent,i play the piano sometimes,2,0,
1158,tiage_dial_075,15,user,i love piano music . do you play jazz ?,2,0,
1159,tiage_dial_075,16,user,i do sometimes for fun,2,1,
1160,tiage_dial_076,1,user,hello ! you should friend me on facebook .,0,0,
1161,tiage_dial_076,2,agent,friend ye ? i hardly know ye . . .,0,0,
1162,tiage_dial_076,3,user,that is true . but we can chat there too,0,1,
1163,tiage_dial_076,4,agent,where do you live ? i am in cali .,1,1,
1164,tiage_dial_076,5,user,i like in indiana . recently single since my ex left with our kids .,2,0,
1165,tiage_dial_076,6,agent,my ex left me too . cheated on me as well .,2,0,
1166,tiage_dial_076,7,user,i hate that . took my belief in god away,2,0,
1167,tiage_dial_076,8,agent,well i am an atheist so that was not a problem for me . but it sucked .,2,1,
1168,tiage_dial_076,9,user,i bet . i miss my children,3,0,
1169,tiage_dial_076,10,agent,my ex left the kids . but some days i wish she had not . . .,3,0,
1170,tiage_dial_076,11,user,i understand that . kids can be very tiring,3,1,
1171,tiage_dial_076,12,agent,do you like music ? i am in the industry .,4,0,
1172,tiage_dial_076,13,user,i do . mainly classical . what do you do ?,4,0,
1173,tiage_dial_076,14,agent,i have a studio and i help people record music .,4,0,
1174,tiage_dial_076,15,user,that sounds much more fun than taking care of old people like me,4,0,
1175,tiage_dial_076,16,user,do you work in a nursing home ?,4,1,
1176,tiage_dial_077,1,user,"hi there , i am bob .",0,0,
1177,tiage_dial_077,2,agent,hi ! i am andy .,0,0,
1178,tiage_dial_077,3,user,i ended things with my boyfriend,0,0,
1179,tiage_dial_077,4,agent,really that is sad . i work as an elementary teacher .,0,1,
1180,tiage_dial_077,5,user,"nice , i am 18 now",1,1,
1181,tiage_dial_077,6,agent,great . my father was a teacher too so,2,0,
1182,tiage_dial_077,7,user,did he hike like i do ?,2,0,
1183,tiage_dial_077,8,agent,no he did not . he and i enjoyed time in the beach .,2,0,
1184,tiage_dial_077,9,user,i really like sunsets most,2,0,
1185,tiage_dial_077,10,agent,that is really amazing . i hope you do great . ahead .,2,1,
1186,tiage_dial_077,11,user,do you have pets ? mine is a fish,3,0,
1187,tiage_dial_077,12,agent,i have a dog whom i love . your fish seems amazing .,3,0,
1188,tiage_dial_077,13,user,it really is amazing as a pet,3,0,
1189,tiage_dial_077,14,agent,i hope it will always be with you in rough times .,3,1,
1190,tiage_dial_077,15,user,but will be better as sushi,4,0,
1191,tiage_dial_077,16,user,i agree . they are great sushi,4,1,
1192,tiage_dial_078,1,user,hello i love music . are you familiar with tom petty ?,0,0,
1193,tiage_dial_078,2,agent,hi ! i do but i rarely have time to listen in between school and work .,0,1,
1194,tiage_dial_078,3,user,what is the focus of your studies ?,1,1,
1195,tiage_dial_078,4,agent,are you in school too ?,2,0,
1196,tiage_dial_078,5,user,no . i finished in 1995 . what year are in ?,2,0,
1197,tiage_dial_078,6,agent,"first year , i just moved here with my best friend for school too .",2,0,
1198,tiage_dial_078,7,user,its great to have friends . i hope you look after each other that is very important,2,1,
1199,tiage_dial_078,8,agent,so true ! so what do you do for a living ?,3,0,
1200,tiage_dial_078,9,user,i am in mining but i hate it . what is your field of interest,3,0,
1201,tiage_dial_078,10,agent,"aside from nursing , i work at a bar to pay for school .",3,0,
1202,tiage_dial_078,11,user,bar work can be fun . you learn so much about human nature . thank you for caring about others,3,0,
1203,tiage_dial_078,12,agent,"of course , it is like a live sociology class too .",3,0,
1204,tiage_dial_078,13,user,absolutely ! ! the subjects are already prepped with truth serum,3,1,
1205,tiage_dial_078,14,user,i definitely agree ! good perspective . why do you not like mining ?,4,1,
1206,tiage_dial_079,1,user,hello how are you doing today ?,0,1,
1207,tiage_dial_079,2,agent,"i am great , i hope you are doing well . where are you from ?",1,0,
1208,tiage_dial_079,3,user,i live in a rural area .,1,0,
1209,tiage_dial_079,4,agent,i see . have you lived there for a long time ? we just recently bought a home,1,0,
1210,tiage_dial_079,5,user,no 2 years my husband birth parents live here,1,1,
1211,tiage_dial_079,6,agent,that is very nice . life must be very relaxing outside the cities . do you have children ?,2,0,
1212,tiage_dial_079,7,user,no i have 2 dogs,2,0,
1213,tiage_dial_079,8,agent,"i do not have any pets , but i may be interested in one",2,1,
1214,tiage_dial_079,9,user,what is your favorite sport to watch ?,3,0,
1215,tiage_dial_079,10,agent,"i do not have any special interest in sports , do you have any favorite sports ?",3,0,
1216,tiage_dial_079,11,user,i like to watch hockey .,3,1,
1217,tiage_dial_079,12,agent,"i see , do you live in united states or canada ? i heard hockey is very popular there .",4,0,
1218,tiage_dial_079,13,user,i live in the united states . what about you ?,4,0,
1219,tiage_dial_079,14,user,"i live in canada , i moved here very recently . what do you do for a living ?",4,1,
1220,tiage_dial_080,1,user,"hi , i m susie . how are you ?",0,0,
1221,tiage_dial_080,2,agent,i am good . just got back from some volunteering . how are you doing ?,0,1,
1222,tiage_dial_080,3,user,are you having problems texting ?,1,0,
1223,tiage_dial_080,4,agent,"i am an old retired guy , so i might be doing something wrong !",1,1,
1224,tiage_dial_080,5,user,"i am fine , just getting ready for a walk with my dog .",2,0,
1225,tiage_dial_080,6,agent,that sounds like a nice time . i like to try to be active myself . i love walks .,2,0,
1226,tiage_dial_080,7,user,that s nice . i enjoy walking . i try to do it at least once a day .,2,0,
1227,tiage_dial_080,8,agent,i used to be a gym teacher so i used to be quite fit !,2,0,
1228,tiage_dial_080,9,user,wow . i m a school teacher myself . i often get exercise dealing with the kids .,2,1,
1229,tiage_dial_080,10,agent,definitely ! although now that i am retired i find that i love eating cheeseburgers . . .,3,0,
1230,tiage_dial_080,11,user,i guess you earned the right to do it . i try to stay away from the temptation .,3,0,
1231,tiage_dial_080,12,agent,yup . a cheeseburger and a war documentary are my idea of a good saturday,3,0,
1232,tiage_dial_080,13,user,that s funny . mine is a bottle of wine .,3,1,
1233,tiage_dial_080,14,agent,that cant hurt either ! what else do you like to do ?,4,0,
1234,tiage_dial_080,15,user,seeing a kid learn is my passion .,4,0,
1235,tiage_dial_080,16,user,that is just great . we need more educators like you in the system .,4,1,
1236,tiage_dial_081,1,user,hi what do you do ?,0,1,
1237,tiage_dial_081,2,agent,i go to school . hate it ! will you be my friend ?,1,0,
1238,tiage_dial_081,3,user,sure ! you can be friends with my 3 dogs too if you are not allergic,1,0,
1239,tiage_dial_081,4,agent,"oh , i am not ! i am only 12 , though . will they like me ?",1,1,
1240,tiage_dial_081,5,user,i think they will . all of them are friendly ! whats your favorite subject ?,2,0,
1241,tiage_dial_081,6,agent,i do not like school at all . and gym is the worst !,2,0,
1242,tiage_dial_081,7,user,i am always walking my dogs so gym activities are fun for me,2,1,
1243,tiage_dial_081,8,agent,the boys pull my waist length red hair . that hurts !,3,0,
1244,tiage_dial_081,9,user,aww that is not very nice of them . have you told the teachers ?,3,0,
1245,tiage_dial_081,10,agent,no . i just cry out my blue eyes ! they all make fun of me .,3,0,
1246,tiage_dial_081,11,user,well my dogs will not pull your hair if you ever want to spend time with them,3,1,
1247,tiage_dial_081,12,agent,"okay , thanks ! what do you like to do ?",4,0,
1248,tiage_dial_081,13,user,well i like working in my dog walking business ! dogs are the best,4,0,
1249,tiage_dial_081,14,agent,"better than kids , that is for sure !",4,0,
1250,tiage_dial_081,15,user,i remember back in school the other kids would always be annoying,4,1,
1251,tiage_dial_081,16,user,especially when you are 12 ! how old are you ?,5,1,
1252,tiage_dial_082,1,user,i study languages . do you ?,0,1,
1253,tiage_dial_082,2,agent,wee ! i have koi fish that the same color as my orange dress .,1,1,
1254,tiage_dial_082,3,user,i like orange . i am studying french next .,2,1,
1255,tiage_dial_082,4,agent,great . i like hiking and need a new boyfriend as of yesterday .,3,0,
1256,tiage_dial_082,5,user,what happened with that situation ?,3,0,
1257,tiage_dial_082,6,agent,he ate my fish that matched the color of my dress . bummer !,3,0,
1258,tiage_dial_082,7,user,he did that ? how strange .,3,1,
1259,tiage_dial_082,8,agent,"oh , i could tell you stories . i turned 18 yesterday . you sing ?",4,0,
1260,tiage_dial_082,9,user,i sing in the languages i study .,4,0,
1261,tiage_dial_082,10,agent,great ! you know any hiking songs ?,4,0,
1262,tiage_dial_082,11,user,sort of i guess . i know marching songs .,4,0,
1263,tiage_dial_082,12,agent,that will do ! i like to hike and sing and wear the color orange .,4,0,
1264,tiage_dial_082,13,user,those are good hobbies to have .,4,1,
1265,tiage_dial_082,14,agent,those are not hobbies . they are my life work . you work ?,5,0,
1266,tiage_dial_082,15,user,i am a language scholar right now .,5,0,
1267,tiage_dial_082,16,user,wow ! you know any spanish ? what is amarillo in spanish ?,5,1,
1268,tiage_dial_083,1,user,hello how are you today ?,0,0,
1269,tiage_dial_083,2,agent,"not to bad , what about you",0,0,
1270,tiage_dial_083,3,user,i am feeling like 100 bucks,0,1,
1271,tiage_dial_083,4,agent,"good stuff , what you do for living",1,0,
1272,tiage_dial_083,5,user,i work at a museum as a guide,1,0,
1273,tiage_dial_083,6,agent,"cool , i am in the army",1,1,
1274,tiage_dial_083,7,user,i lost my hearing in the army . or at least part of it,2,0,
1275,tiage_dial_083,8,agent,"wow , well thank for serving soldier",2,1,
1276,tiage_dial_083,9,user,i am now peacefully growing my garden,3,1,
1277,tiage_dial_083,10,agent,"i am from canada , where do you live",4,0,
1278,tiage_dial_083,11,user,i am from boston baby,4,1,
1279,tiage_dial_083,12,agent,"okay , go boston haha , fav food ?",5,0,
1280,tiage_dial_083,13,user,i like them big fancy teas,5,1,
1281,tiage_dial_083,14,agent,"sounds pretty yummy , did you go to college",6,0,
1282,tiage_dial_083,15,user,no i did now i had all the books i needed at home,6,0,
1283,tiage_dial_083,16,user,i did not even make it pass highschool,6,1,
1284,tiage_dial_084,1,user,"hello , how are you tonight . do you like horses ?",0,0,
1285,tiage_dial_084,2,agent,"hi there , yes i love horses and so does barnaby my german shepherd .",0,1,
1286,tiage_dial_084,3,user,that is a cute name . i have a lab named sirius,1,1,
1287,tiage_dial_084,4,agent,"yeah , barnaby is a keeper and a great scorpion spotter . i hate scorpions .",2,0,
1288,tiage_dial_084,5,user,i do not have them on the farm . i have seen them in the city though .,2,0,
1289,tiage_dial_084,6,agent,barnaby found one in my dad old nascar cars right before i sat down .,2,0,
1290,tiage_dial_084,7,user,ugh . i do not think i could live with them .,2,1,
1291,tiage_dial_084,8,agent,only when we visit dad they come out . what do you do ?,3,0,
1292,tiage_dial_084,9,user,"i am in law school , but i also train horses",3,0,
1293,tiage_dial_084,10,agent,"that sounds cool , better than working for the us postal service .",3,0,
1294,tiage_dial_084,11,user,i am going to be an agriculture lawyer .,3,0,
1295,tiage_dial_084,12,agent,now that is different . i paint in my spare time to stay sane .,3,0,
1296,tiage_dial_084,13,user,i take photos of the horses and scenery .,3,1,
1297,tiage_dial_084,14,agent,they make awesome pictures . i love colors but strangely my favorite is grey !,4,0,
1298,tiage_dial_084,15,user,"mine is too , but , color is what sells .",4,0,
1299,tiage_dial_084,16,user,"yes it does , client have me painting fuschia and other wild colors weekly .",4,1,
1300,tiage_dial_085,1,user,are you in college ? i am an art major,0,0,
1301,tiage_dial_085,2,agent,"i am not in college , i graduated with a doctorate degree",0,1,
1302,tiage_dial_085,3,user,"that is neat . i am visiting europe again this year , have you ever been ?",1,0,
1303,tiage_dial_085,4,agent,farthest i have ever been away from home was at the park,1,1,
1304,tiage_dial_085,5,user,do you have any hobbies ?,2,0,
1305,tiage_dial_085,6,agent,going to the park is my favorite hobby . or going to my daughters piano concerts,2,0,
1306,tiage_dial_085,7,user,i enjoy traveling and cooking .,2,0,
1307,tiage_dial_085,8,agent,what kind of stuff do you cook ?,2,0,
1308,tiage_dial_085,9,user,paella is my favorite dish to cook .,2,0,
1309,tiage_dial_085,10,agent,i have never heard of it .,2,0,
1310,tiage_dial_085,11,user,it is a rice dish from spain .,2,0,
1311,tiage_dial_085,12,agent,"sounds delicious , i should try it sometime",2,1,
1312,tiage_dial_085,13,user,are you currently working at a hospital ?,3,0,
1313,tiage_dial_085,14,agent,yes i am but i would like a new job soon,3,0,
1314,tiage_dial_085,15,user,i hope you find a new job soon .,3,0,
1315,tiage_dial_085,16,user,"thank you , i am definitely looking",3,1,
1316,tiage_dial_086,1,user,hi . how are you ?,0,0,
1317,tiage_dial_086,2,agent,"hello , i am doing very well thank you . i just came back from a walk .",0,0,
1318,tiage_dial_086,3,user,ah . i love taking walks and taking pictures .,0,0,
1319,tiage_dial_086,4,agent,"i love photography , i am always photographing my food .",0,1,
1320,tiage_dial_086,5,user,my boyfriend and i will cook in our new place together next week .,1,1,
1321,tiage_dial_086,6,agent,"that is nice , do you drink soda and eat fast food ?",2,0,
1322,tiage_dial_086,7,user,no . trying to eat healthy in front of my elementary school class .,2,1,
1323,tiage_dial_086,8,agent,"i like kids , i would love to have a large family .",3,0,
1324,tiage_dial_086,9,user,my students are my family .,3,0,
1325,tiage_dial_086,10,agent,how sweet ! more teachers need to have that attitude .,3,1,
1326,tiage_dial_086,11,user,i am trying to teach them spanish and french so they are fluent like me .,4,0,
1327,tiage_dial_086,12,agent,at the same time ? does that work very well ?,4,0,
1328,tiage_dial_086,13,user,they learn quickly so yes .,4,0,
1329,tiage_dial_086,14,agent,i have heard it is best to learn when you are little .,4,1,
1330,tiage_dial_086,15,user,my classroom is red and silver . my favorite colors .,5,0,
1331,tiage_dial_086,16,user,that is very pretty . like christmas all year long .,5,1,
1332,tiage_dial_087,1,user,do you like hummus ? i enjoy it very much .,0,0,
1333,tiage_dial_087,2,agent,no i do not like hummus . i am locked up .,0,1,
1334,tiage_dial_087,3,user,"i am from germany , do you like roller coasters ?",1,1,
1335,tiage_dial_087,4,agent,i am using the library at the juvenile detention center .,2,1,
1336,tiage_dial_087,5,user,are you good at swimming ? i can help you get out .,3,0,
1337,tiage_dial_087,6,agent,i am a great swimmer . what is the plan ?,3,0,
1338,tiage_dial_087,7,user,do you have access to explosives and or nun chucks and can you skydive,3,0,
1339,tiage_dial_087,8,agent,"i am scheduled out in a month , but if the sooner the better .",3,1,
1340,tiage_dial_087,9,user,"i can get you out tonight , watch the cooking show instructions will be in the credits .",4,0,
1341,tiage_dial_087,10,agent,"ok , what channel does it come on ?",4,0,
1342,tiage_dial_087,11,user,"channel 13 , this may get bloody , but just remember , the banana only stretches once .",4,0,
1343,tiage_dial_087,12,agent,"i am ready to blow this popsicle stand . lets do this . gotcha , banana .",4,1,
1344,tiage_dial_087,13,user,i just moved here from germany i am sorry i can not help you,5,0,
1345,tiage_dial_087,14,user,"what ? you said you would help me , what kind of low life are you ?",5,1,
1346,tiage_dial_088,1,user,hey ! how are you doing ?,0,0,
1347,tiage_dial_088,2,agent,great how are you ? i went to the park today .,0,0,
1348,tiage_dial_088,3,user,i bet that was very relaxing . i wish i could leave the center,0,1,
1349,tiage_dial_088,4,agent,what center are you at ? i am work at a center as a doc .,1,0,
1350,tiage_dial_088,5,user,i am at a detention center for juveniles,1,1,
1351,tiage_dial_088,6,agent,"oh , wow . that is interesting . i have a daughter that is smart .",2,1,
1352,tiage_dial_088,7,user,i wish i was smart enough not to do stupid things like shoplift,3,0,
1353,tiage_dial_088,8,agent,oh ! that is one of the reasons i am looking for a new center to work at .,3,0,
1354,tiage_dial_088,9,user,you do not like the place you are at now ?,3,0,
1355,tiage_dial_088,10,agent,i need to find a place for my daughter to go to school .,3,0,
1356,tiage_dial_088,11,user,it is good you are close to your daughter . my mom is seeing me tomorrow,3,1,
1357,tiage_dial_088,12,agent,"changing subject , what is your favorite movie ? mine is friday .",4,0,
1358,tiage_dial_088,13,user,i like comedy movies but do not have a favorite,4,1,
1359,tiage_dial_088,14,agent,where does your mom live ?,5,0,
1360,tiage_dial_088,15,user,she lives in texas with me . what about you ?,5,1,
1361,tiage_dial_088,16,user,we live in nebraska . so do you get to leave the detention center ?,6,1,
1362,tiage_dial_089,1,user,hi ! how are you doing today ?,0,0,
1363,tiage_dial_089,2,agent,"great , just ate pizza my favorite . . and you ?",0,0,
1364,tiage_dial_089,3,user,that is not as good as shawarma,0,0,
1365,tiage_dial_089,4,agent,i am not sure i have hard that . . what is it,0,0,
1366,tiage_dial_089,5,user,it is a very delicious fried eggplant,0,0,
1367,tiage_dial_089,6,agent,"oh i would like to try that time . . maybe share with charlie , my dog",0,0,
1368,tiage_dial_089,7,user,you have a dog ! what type ?,0,0,
1369,tiage_dial_089,8,agent,a pitbull . . i love pits . do u have pets,0,0,
1370,tiage_dial_089,9,user,i do not . canada does not allow pets,0,1,
1371,tiage_dial_089,10,agent,oh that is too bad ! i am from chicago,1,0,
1372,tiage_dial_089,11,user,wow what is it like there ?,1,0,
1373,tiage_dial_089,12,agent,cold and windy now . . not too great,1,0,
1374,tiage_dial_089,13,user,ouch . it is very nice here like a summer breeze,1,0,
1375,tiage_dial_089,14,agent,"that sounds great right now , not ready for winter !",1,1,
1376,tiage_dial_089,15,user,"i love winter thought , nice and cold",2,1,
1377,tiage_dial_089,16,user,i do not enjoy the driving in my honda civic,3,1,
1378,tiage_dial_090,1,user,hey how are you doing today ?,0,0,
1379,tiage_dial_090,2,agent,hi . good . just got in from feeding the horses . how are you doing ?,0,1,
1380,tiage_dial_090,3,user,how many animals you got and i am doing good,1,1,
1381,tiage_dial_090,4,agent,my horse is called buttercup . we have six in all . do you have pets ?,2,0,
1382,tiage_dial_090,5,user,no just listen to some music and relax,2,1,
1383,tiage_dial_090,6,agent,yeah . are you from the city ? i dream of moving from this tiny town .,3,0,
1384,tiage_dial_090,7,user,hope your dreams come true just working a lot to pay off my new car,3,0,
1385,tiage_dial_090,8,agent,yeah . maybe i can get my law degree . what kind of car ?,3,0,
1386,tiage_dial_090,9,user,nissan and country living fun hope you get your law degree,3,1,
1387,tiage_dial_090,10,agent,me too . my dad wants me to raise horses like he has and his dad .,4,1,
1388,tiage_dial_090,11,user,well last night taylor swift signed my shirt she is nice i like horses,5,1,
1389,tiage_dial_090,12,agent,you must like taylor swift . that is cool . do you have any hobbies ?,6,0,
1390,tiage_dial_090,13,user,thinking about dye my hair and just work,6,1,
1391,tiage_dial_090,14,agent,where do you work ? i am still in high school,7,0,
1392,tiage_dial_090,15,user,manager at a gas station and that good hope your grades is good,7,1,
1393,tiage_dial_090,16,user,grades have to be good for law school . so how is your job ?,8,1,
1394,tiage_dial_091,1,user,what do you do for a living ?,0,0,
1395,tiage_dial_091,2,agent,"nothing , too young male and been very i will , too .",0,1,
1396,tiage_dial_091,3,user,"i am not i will , but i am overweight",1,0,
1397,tiage_dial_091,4,agent,"oh , that is not good for your health .",1,1,
1398,tiage_dial_091,5,user,no . it got worse when my wife left me,2,1,
1399,tiage_dial_091,6,agent,"wow , and i thought having a transplant for my heart that was outside my body was bad !",3,0,
1400,tiage_dial_091,7,user,"well , that is bad . i would pray for you but i am an atheist",3,1,
1401,tiage_dial_091,8,agent,do you believe in physic abilities like moving objects in same room ?,4,0,
1402,tiage_dial_091,9,user,i will believe it when i see it,4,0,
1403,tiage_dial_091,10,agent,that has been happening to me since my surgery .,4,0,
1404,tiage_dial_091,11,user,"wow , how interesting ! i should post about this on facebook",4,0,
1405,tiage_dial_091,12,agent,you have my permission . lose weight and win your wife back .,4,0,
1406,tiage_dial_091,13,user,"i hope i can . she took our kids , too .",4,1,
1407,tiage_dial_091,14,agent,i am following your facebook page to see good results .,5,0,
1408,tiage_dial_091,15,user,"i spend a lot of time on facebook , so you will see a lot",5,0,
1409,tiage_dial_091,16,user,"okay , and you can follow mine if you want .",5,1,
1410,tiage_dial_092,1,user,"hello , how are you tonight ?",0,0,
1411,tiage_dial_092,2,agent,i am good and how are you ?,0,0,
1412,tiage_dial_092,3,user,i am doing well thank you . finished up a batch of brownies .,0,0,
1413,tiage_dial_092,4,agent,that sounds yummy . i want some brownies,0,1,
1414,tiage_dial_092,5,user,they are so easy to make . do you knit ?,1,0,
1415,tiage_dial_092,6,agent,i do not knit .,1,1,
1416,tiage_dial_092,7,user,"are you afraid of dying ? i am , my therapists laughs at me for it .",2,0,
1417,tiage_dial_092,8,agent,i think i am more afraid of dying alone .,2,1,
1418,tiage_dial_092,9,user,"i am always alone , it feels nice . i appreciate nature more .",3,1,
1419,tiage_dial_092,10,agent,i love nature ! i am going camping tomorrow night,4,0,
1420,tiage_dial_092,11,user,it is too cold here to go camping .,4,0,
1421,tiage_dial_092,12,agent,its just starting to cool off here .,4,0,
1422,tiage_dial_092,13,user,where do you camp ? on the beach ?,4,0,
1423,tiage_dial_092,14,agent,i camp out in the woods . too sandy to camp at the beach,4,0,
1424,tiage_dial_092,15,user,i only camp on the beach .,4,0,
1425,tiage_dial_092,16,user,maybe one day i will camp on the beach,4,1,
1426,tiage_dial_093,1,user,i have cancer and no smartphone,0,0,
1427,tiage_dial_093,2,agent,"i am sorry , both those things suck .",0,1,
1428,tiage_dial_093,3,user,i sometimes eat the the mushrooms in the garden,1,0,
1429,tiage_dial_093,4,agent,you would love the shipyard i work in then .,1,1,
1430,tiage_dial_093,5,user,pizza is good but sometimes you just wanna eat the pepperoni you know ?,2,1,
1431,tiage_dial_093,6,agent,"sure , how many of those mushrooms have you eaten ?",3,1,
1432,tiage_dial_093,7,user,"i do not know , but i need to watch the tv",4,1,
1433,tiage_dial_093,8,agent,ok . i always donate some of my salary to charity .,5,1,
1434,tiage_dial_093,9,user,"i survived vietnam , like you survive in the shipyard , now i am retired",6,0,
1435,tiage_dial_093,10,agent,"congratulations , how are you enjoying retirement ?",6,0,
1436,tiage_dial_093,11,user,"i have grandchildren , but i do not wanna see those little brats",6,0,
1437,tiage_dial_093,12,agent,you do not like children ? i also volunteer at a bunny rescue .,6,0,
1438,tiage_dial_093,13,user,"man i was walkin down the street , this dude jumped 300 feet down , landed on his feet",6,0,
1439,tiage_dial_093,14,agent,was he spiderman ? that would creep me out .,6,0,
1440,tiage_dial_093,15,user,"this one time , this guy turned into a alien , and he teleported , nobody believes me",6,0,
1441,tiage_dial_093,16,user,"i believe you , not spiderman but superman .",6,1,
1442,tiage_dial_094,1,user,"hi , how are you doing today ?",0,0,
1443,tiage_dial_094,2,agent,"just came back from a visit in the city , how about you ?",0,0,
1444,tiage_dial_094,3,user,just play some board games with the family . sounds fun !,0,1,
1445,tiage_dial_094,4,agent,do you have any hobbies ? i play a couple instruments and i am a piano teacher .,1,0,
1446,tiage_dial_094,5,user,"nice , i play the violin . i try to get a three mile walk into my day .",1,0,
