dial_id,turn_start,turn_end,topic_ids,word_count,window_text,drift_label
dialseg711_dial_539,21,21,[3],26,"Ok, plot a route there using the quickest route and avoiding heavy traffic. Ok, plot a route there using the quickest route and avoiding heavy traffic.",0
dialseg711_dial_466,3,12,"[1, 2]",64,"is it cloudy in the next 7 days is it cloudy in the next 7 days I recommend the Kirkwood House. It is a guesthouse with 4 star ratings. The postcode is cb41da, and the address is 172 Chesterton Road. I recommend the Kirkwood House. It is a guesthouse with 4 star ratings. The postcode is cb41da, and the address is 172 Chesterton Road.",1
dialseg711_dial_180,15,15,[3],14,I'm looking for a moderately priced hotel. I'm looking for a moderately priced hotel.,0
dialseg711_dial_507,10,12,"[2, 3]",96,"It will only rain on Sunday in San Francisco next week. It will only rain on Sunday in San Francisco next week. Car I want pizza, please send me the address of any pizza restaurant nearby Car I want pizza, please send me the address of any pizza restaurant nearby The closest pizza spot i have listed is Pizza My Heart. It is 1 mile away and the address is 528 Anton Ct. The closest pizza spot i have listed is Pizza My Heart. It is 1 mile away and the address is 528 Anton Ct.",1
dialseg711_dial_679,29,40,"[3, 4]",54,I will need free wifi and parking. I will need free wifi and parking. I have reserved your table for 4. Your reference number is SSVF0E1R. Can I assist you with anything else today? I have reserved your table for 4. Your reference number is SSVF0E1R. Can I assist you with anything else today?,0
dialseg711_dial_054,1,20,"[0, 3]",46,I am looking for things to do in Cambridge. Can you tell me if there are any nightclubs? I am looking for things to do in Cambridge. Can you tell me if there are any nightclubs? Their contact number is 01223358966. Their contact number is 01223358966.,1
dialseg711_dial_548,1,24,"[0, 3, 4]",102,"What day is my optometrist appointment and with who? What day is my optometrist appointment and with who? Yes, worth house is a cheap four star guesthouse in the north area with free parking and internet. All our options for your other preferences have wifi. Would you like to reserve a room? Yes, worth house is a cheap four star guesthouse in the north area with free parking and internet. All our options for your other preferences have wifi. Would you like to reserve a room? There will not be frost in Manhattan tomorrow. There will not be frost in Manhattan tomorrow.",0
dialseg711_dial_614,1,16,"[0, 1, 2, 4]",106,"I'm looking for the Parkside Police Station please. I'm looking for the Parkside Police Station please. No, just the general number and address please. No, just the general number and address please. I really need to find a taxi, if you can help. I can't leave until after 7:00, though. I need to get to carolina bed and breakfast. I really need to find a taxi, if you can help. I can't leave until after 7:00, though. I need to get to carolina bed and breakfast. Do you have a preference for area or price range? Do you have a preference for area or price range?",0
dialseg711_dial_700,17,22,"[3, 4]",26,What is the address? What is the address? It will not be hot in Alhambra next week. It will not be hot in Alhambra next week.,0
dialseg711_dial_611,18,18,[4],28,Yes the Lensfield Hotel does have parking. Would you like me to book it? Yes the Lensfield Hotel does have parking. Would you like me to book it?,0
dialseg711_dial_523,2,9,"[0, 2]",34,It will be raining but not hailing in Los Angeles today. It will be raining but not hailing in Los Angeles today. Am looking for the Addenbrookes Hospital Am looking for the Addenbrookes Hospital,1
dialseg711_dial_053,3,3,[0],14,I actually need to leave after 05:30. I actually need to leave after 05:30.,0
dialseg711_dial_678,10,20,"[1, 3]",36,You are welcome. Can I assist with anything else today? You are welcome. Can I assist with anything else today? When would you like to book this for? When would you like to book this for?,1
dialseg711_dial_352,7,24,"[0, 1, 2, 3]",108,"Thanks so much, that's very helpful. Could I get the postcode as well, please? Thanks so much, that's very helpful. Could I get the postcode as well, please? Pizza Chicago is closer. Pizza Chicago is closer. I am at Ballare. I need a taxi to take me to Hobsons House. I am at Ballare. I need a taxi to take me to Hobsons House. There are 5 museums in the centre of town. All with free admission. My favorite is Castle Galleries on St. Andrews Street. There are 5 museums in the centre of town. All with free admission. My favorite is Castle Galleries on St. Andrews Street.",0
dialseg711_dial_335,7,7,[0],26,Thanks. Can you just confirm for me when I will arrive in Cambridge? Thanks. Can you just confirm for me when I will arrive in Cambridge?,0
dialseg711_dial_337,3,24,"[0, 3]",40,I'd like to leave after 19:30. I'd like to leave after 19:30. Isn't the local hospital called Addenbrookes Hospital? Isn't the local hospital called Addenbrookes Hospital? Can I be of any further assistance? Can I be of any further assistance?,1
dialseg711_dial_506,2,28,"[0, 3]",54,The closest chinese restaurant i have is located 1 mile away and the address is 593 Arrowhead Way. Need more info? The closest chinese restaurant i have is located 1 mile away and the address is 593 Arrowhead Way. Need more info? What city are you interested in? What city are you interested in?,1
dialseg711_dial_555,10,20,"[1, 3]",107,"Booked! You leave at 13:17, your reference number is 3WICPFQP, you will pay 141.6 at the station. Booked! You leave at 13:17, your reference number is 3WICPFQP, you will pay 141.6 at the station. There is a Safeway at 452 Arcadia Place, 5 miles away. Would you like directions there? There is a Safeway at 452 Arcadia Place, 5 miles away. Would you like directions there? Yes, please, pick a route to avoid all heavy traffic Yes, please, pick a route to avoid all heavy traffic I'm afraid the route to Safeway currently has heavy traffic, and it is the only grocery store in the area. Proceed?",1
dialseg711_dial_555,20,20,[3],21,"I'm afraid the route to Safeway currently has heavy traffic, and it is the only grocery store in the area. Proceed?",0
dialseg711_dial_411,9,19,"[1, 2]",36,"I need to leave after 20:15 I need to leave after 20:15 The first train after 20:15 is the TR2178, leaving at 20:34. The first train after 20:15 is the TR2178, leaving at 20:34. Boston. Boston.",0
dialseg711_dial_368,17,33,"[2, 4]",116,"I will be going to Jesus College from the Nirala. I will be going to Jesus College from the Nirala. Okay. A blue volvo is booked for you. Okay. A blue volvo is booked for you. I have 19 places to stay with 4 stars and parking, which area would you prefer? I have 19 places to stay with 4 stars and parking, which area would you prefer? How much per night? How much per night? OK, I don't need a room right now, but can I have the post code and phone number for Acorn? OK, I don't need a room right now, but can I have the post code and phone number for Acorn?",0
dialseg711_dial_209,1,18,"[0, 3]",44,"I am looking for nearby museums I am looking for nearby museums There are 23 museums to choose from, are you looking for one in a particular area? There are 23 museums to choose from, are you looking for one in a particular area?",0
dialseg711_dial_036,3,22,"[1, 4]",56,I need to find out the time and date for my tennis activity. I need to find out the time and date for my tennis activity. Here's the main hospital number as a backup: 01223245151. Do you have everything you need? Here's the main hospital number as a backup: 01223245151. Do you have everything you need?,0
dialseg711_dial_095,22,22,[3],54,"In Cleveland it will be rain on Monday, blizzard on Tuesday, raining on Wednesday, foggy on Thursday, overcast on Friday, cloudy on Saturday, lowest temperature on Sunday In Cleveland it will be rain on Monday, blizzard on Tuesday, raining on Wednesday, foggy on Thursday, overcast on Friday, cloudy on Saturday, lowest temperature on Sunday",0
dialseg711_dial_008,18,22,"[3, 4]",56,"Sure! The Parkside Police Station is located at Parkside, Cambridge and can be reached at 01223358966. Sure! The Parkside Police Station is located at Parkside, Cambridge and can be reached at 01223358966. Travel time is 51 minutes. What time were you hoping to leave? Travel time is 51 minutes. What time were you hoping to leave?",1
dialseg711_dial_073,7,23,"[0, 1, 2, 3]",100,"I'd like to take the train that arrives closest to bishops stortford at 11:30. I'd like to take the train that arrives closest to bishops stortford at 11:30. I would like to book a Taxi to Junction, leaving after 02:45 I would like to book a Taxi to Junction, leaving after 02:45 The phone number for the police is 01223358966, they are located in postcode CBV11JG. Best of luck to you. The phone number for the police is 01223358966, they are located in postcode CBV11JG. Best of luck to you. What is the exact address? What is the exact address?",0
dialseg711_dial_598,6,27,"[0, 1, 3, 4]",125,"Ok have a safe trip. Ok have a safe trip. The Curry Queen is located at 5 Jordans Yard Bridge Street City Centre, and the postcode is cb21ug, would you like me to book this restaurant? The Curry Queen is located at 5 Jordans Yard Bridge Street City Centre, and the postcode is cb21ug, would you like me to book this restaurant? I am looking for a restaurant in the centre of town serving italian food. I am looking for a restaurant in the centre of town serving italian food. That sounds good enough. What's the address there? That sounds good enough. What's the address there? I don't have a preferred price. I'm looking for any sort of guesthouse there and absolutely require wifi access.",1
dialseg711_dial_598,27,29,[4],45,"I don't have a preferred price. I'm looking for any sort of guesthouse there and absolutely require wifi access. Yes, please book it for 5 people and 3 nights, starting from Monday. Yes, please book it for 5 people and 3 nights, starting from Monday.",0
dialseg711_dial_208,7,12,"[1, 2]",74,I'd like to book for 1 person at 1145 on thursday please I'd like to book for 1 person at 1145 on thursday please Booking was successful. The table will be reserved for 15 minutes. Reference number is : PJ7X1NHS. Booking was successful. The table will be reserved for 15 minutes. Reference number is : PJ7X1NHS. You can contact the Parkside police station at 01223358966. You can contact the Parkside police station at 01223358966.,1
dialseg711_dial_065,15,21,"[3, 4]",46,There are two grocery stores near you. Would you like Safeway or Whole Foods? There are two grocery stores near you. Would you like Safeway or Whole Foods? The forecast shows clear skies in Cleveland on Friday. The forecast shows clear skies in Cleveland on Friday.,0
dialseg711_dial_688,3,14,"[0, 1]",118,"I'm sorry I need to find the information for Parkside Police Station. I'm sorry I need to find the information for Parkside Police Station. How about the Alexander bed and breakfast in the centre? It is a cheap 4 star guesthouse with free internet and wifi. How about the Alexander bed and breakfast in the centre? It is a cheap 4 star guesthouse with free internet and wifi. The alexander bed and breakfast is a cheap, 4 star guesthouse in the centre area, It has wifi and parking. Does this fit your needs? The alexander bed and breakfast is a cheap, 4 star guesthouse in the centre area, It has wifi and parking. Does this fit your needs?",1
dialseg711_dial_688,25,25,[3],28,"Are there any moderately priced hotels that don't have free parking, but have wifi? Are there any moderately priced hotels that don't have free parking, but have wifi?",0
dialseg711_dial_317,7,21,"[1, 2, 4]",120,"what is their phone number? what is their phone number? I am looking for a train to Cambridge. I am looking for a train to Cambridge. What time do you want to leave? What time do you want to leave? I'd love to help! Where are you departing from? I'd love to help! Where are you departing from? I don't need to book a seat, I just needed the train ID. I don't need to book a seat, I just needed the train ID. Are there any 3-star hotels, guesthouses, or B&B's that have wifi that you don't have to pay for? Are there any 3-star hotels, guesthouses, or B&B's that have wifi that you don't have to pay for?",0
dialseg711_dial_317,24,24,[4],40,I have found the Hamilton Lodge. It is a guesthouse in the north. Would you like more information about it? I have found the Hamilton Lodge. It is a guesthouse in the north. Would you like more information about it?,0
dialseg711_dial_600,13,15,"[1, 2]",36,"Yes, could you help me find the Parkside Police Station please? Yes, could you help me find the Parkside Police Station please? I am looking to eat at Rajmahal. I am looking to eat at Rajmahal.",0
dialseg711_dial_197,11,28,"[1, 3, 4]",76,3 00 will be best pick up time thank you 3 00 will be best pick up time thank you That's all I needed help with today. Thanks! That's all I needed help with today. Thanks! Is there anything else I can help you with? Is there anything else I can help you with? Charlie Chan is a great choice! would you like a reservation/ Charlie Chan is a great choice! would you like a reservation/,1
dialseg711_dial_307,9,20,"[1, 2]",62,"I'm looking for a sports facility in the town centre. I'm looking for a sports facility in the town centre. The number there is 01223324222. Anything else? The number there is 01223324222. Anything else? What city are you inquiring about? What city are you inquiring about? No, frost is not predicted in Exeter today. No, frost is not predicted in Exeter today.",1
dialseg711_dial_576,10,10,[2],22,We are happy to help. Thank you for using our service. We are happy to help. Thank you for using our service.,1
dialseg711_dial_662,6,22,"[1, 3, 4]",118,"It is not, but The Cow Pizza Kitchen and Bar is a gastropub in the center of town, and it is a moderate price range. Would you like to book it? It is not, but The Cow Pizza Kitchen and Bar is a gastropub in the center of town, and it is a moderate price range. Would you like to book it? Ok, there doesn't appear to be any trains leaving then. Could you leave later? Ok, there doesn't appear to be any trains leaving then. Could you leave later? I'm sorry I have nothing listed matching your criteria. What about just Indian food? I'm sorry I have nothing listed matching your criteria. What about just Indian food?",0
dialseg711_dial_662,24,27,[4],36,"You have your choice of Meze bar, Anatolia, or Efes Restaurant. You have your choice of Meze bar, Anatolia, or Efes Restaurant. Thank you very much for your help! Thank you very much for your help!",0
dialseg711_dial_494,6,16,"[1, 3]",42,"Can you let me know where you are going to? Can you let me know where you are going to? Thanks. May I have the contact number for the Volvo, please? Thanks. May I have the contact number for the Volvo, please?",0
dialseg711_dial_502,8,27,"[1, 2, 4]",78,There are many options available. Is there a certain time you would like to leave? There are many options available. Is there a certain time you would like to leave? I'm looking for an Italian restaurant in the east. I'm looking for an Italian restaurant in the east. I'd like a restuarant in the north with expensive food. I'd like a restuarant in the north with expensive food. How about Monday at 19:15. How about Monday at 19:15.,0
dialseg711_dial_278,3,31,"[0, 1, 3, 4]",106,"Yes, I would like the taxi to arrive by 19:30. In addition, I would like the car type and its contact number. Yes, I would like the taxi to arrive by 19:30. In addition, I would like the car type and its contact number. Can I also get the postcode and phone number? Can I also get the postcode and phone number? I think acorn guest house is a good match for you! I think acorn guest house is a good match for you! is it going to snow in the next 7 days is it going to snow in the next 7 days Boston Boston",0
dialseg711_dial_361,10,21,"[1, 2, 3, 4]",82,"Can I help you with anything else? Can I help you with anything else? what's the forecast for today what's the forecast for today Yes, there are 21 guesthouses with free parking. Is there an area of town or price range that you prefer? Yes, there are 21 guesthouses with free parking. Is there an area of town or price range that you prefer? Can you tell me when my swimming activity is? Can you tell me when my swimming activity is?",1
dialseg711_dial_350,3,16,"[0, 1, 2]",52,"I am planning to travel on Thursday. I am planning to travel on Thursday. Yes, what is the address? Yes, what is the address? Yes it is. Would you like me to make a reservation for you there? Yes it is. Would you like me to make a reservation for you there?",0
dialseg711_dial_035,13,27,"[1, 3]",116,"I would like to find an Italian restaurant open for dinner? I would like to find an Italian restaurant open for dinner? There are multiple trains available. By what time do you need to depart or arrive? There are multiple trains available. By what time do you need to depart or arrive? All done. You have 1 ticket on TR4204, Your reference number is 834POXTX. Can I do anything else for you? All done. You have 1 ticket on TR4204, Your reference number is 834POXTX. Can I do anything else for you? The train should go to stansted airport and should arrive by 21:30. The train should go to stansted airport and should arrive by 21:30.",1
dialseg711_dial_035,28,28,[3],20,What day of the week are you looking at traveling? What day of the week are you looking at traveling?,0
dialseg711_dial_210,5,23,"[1, 3, 4]",60,"Which is closer? Which is closer? There are two options available, which would you prefer cheap or expensive? There are two options available, which would you prefer cheap or expensive? I want a taxi to saint barnabas press gallery I want a taxi to saint barnabas press gallery Do you have a contact number? Do you have a contact number?",0
dialseg711_dial_132,5,5,[0],14,I will be leaving from pembroke college. I will be leaving from pembroke college.,0
dialseg711_dial_010,7,12,"[0, 1]",68,"no, but could you please give me the address and the phone number? no, but could you please give me the address and the phone number? The hotel should include free wifi The hotel should include free wifi There are twelve options fitting your description, sir. What price range are you interested in? There are twelve options fitting your description, sir. What price range are you interested in?",0
dialseg711_dial_640,1,20,"[0, 1, 2, 4]",76,"Hi, I'd like to find a museum please. Hi, I'd like to find a museum please. Alright - you are booked, reference number is 4GHAH1TC. Alright - you are booked, reference number is 4GHAH1TC. What time would you like to leave, and what time do you want to arrive by? What time would you like to leave, and what time do you want to arrive by? Hello! Where is the destination? Hello! Where is the destination?",1
dialseg711_dial_371,9,23,"[1, 4]",40,"Yes, it is perfect. Thank you Yes, it is perfect. Thank you I am looking for a high end Indian restaurant, are there any in town? I am looking for a high end Indian restaurant, are there any in town?",0
dialseg711_dial_239,14,20,[2],60,"Sure, where are you departing from and what day? Sure, where are you departing from and what day? The price is 17.90 pounds. The train leaves at 15:32 making the travel time one hour exactly. Is there anything else? The price is 17.90 pounds. The train leaves at 15:32 making the travel time one hour exactly. Is there anything else?",0
dialseg711_dial_445,7,16,"[1, 2, 3]",56,Is this a hotel or a guesthouse? Is this a hotel or a guesthouse? There are several hospitals in the area what department do you want? There are several hospitals in the area what department do you want? Booked a blue honda. Your contact number is 07886967603. Booked a blue honda. Your contact number is 07886967603.,1
dialseg711_dial_393,21,26,"[2, 3]",44,Where is the nearest chinese restaurant? Where is the nearest chinese restaurant? I can certainly help you find something. Do you have a type of attraction in mind? I can certainly help you find something. Do you have a type of attraction in mind?,0
dialseg711_dial_710,14,23,"[2, 3]",82,I am unable to book a restaurant at that time on Thursday. Is there another day or time slot I can check for you? I am unable to book a restaurant at that time on Thursday. Is there another day or time slot I can check for you? I want to arrive by 02:30. I want to arrive by 02:30. I'm sorry for the mixup. I want to leave after 01:30. I'm sorry for the mixup. I want to leave after 01:30.,0
dialseg711_dial_024,7,19,"[1, 2]",110,"Thanks! I really don't care about the area. I need stay in a guesthouse that has free wifi and parking. Thanks! I really don't care about the area. I need stay in a guesthouse that has free wifi and parking. I don't mind about the price but I want something with 4 stars . I don't mind about the price but I want something with 4 stars . Yes, I would prefer an expensive one please. Yes, I would prefer an expensive one please. No, not yet, thanks. Could you give me the address/postcode for Peking Restaurant? No, not yet, thanks. Could you give me the address/postcode for Peking Restaurant?",0
dialseg711_dial_024,20,30,"[2, 3]",64,The address for peking restaurant is 10 homerton street city centre and its postcode is cb28nx. The address for peking restaurant is 10 homerton street city centre and its postcode is cb28nx. Can I have the address for Hamilton Lodge? Can I have the address for Hamilton Lodge? It is in the North part of town. It is in the North part of town.,1
dialseg711_dial_695,1,20,"[0, 3, 4]",112,"get me directions to the nearest coffee shop get me directions to the nearest coffee shop The address and postcode are: 1-6 corn exchange street, cb23qf. Will that be all for you today? The address and postcode are: 1-6 corn exchange street, cb23qf. Will that be all for you today? Okay, I have 14 trains on that route leaving hourly on the :16 from 10:16 to 23:16. TR0667 leaves at 10:16, arrives at 11:35, with a total duration of 79 minutes. Okay, I have 14 trains on that route leaving hourly on the :16 from 10:16 to 23:16. TR0667 leaves at 10:16, arrives at 11:35, with a total duration of 79 minutes.",1
dialseg711_dial_309,7,22,"[1, 3]",98,"am looking for a train it should arrive by 18:30 and should go to peterborough am looking for a train it should arrive by 18:30 and should go to peterborough TR8293 arrives at 17:56 and TR2913 arrives at 18:24. Would you like me to book tickets on one of them? TR8293 arrives at 17:56 and TR2913 arrives at 18:24. Would you like me to book tickets on one of them? Here is the information for Parkside Police Station Telephone:01223358966 Address :Parkside, Cambridge Postcode :CB11JG Here is the information for Parkside Police Station Telephone:01223358966 Address :Parkside, Cambridge Postcode :CB11JG",0
dialseg711_dial_489,1,22,"[0, 3, 4]",100,I am looking for a theatre to visit. Would you have any suggestions? I am looking for a theatre to visit. Would you have any suggestions? There is a restaurant called Kohinoor that serves cheap Indian food in the centre area. Would you like to book a reservation? There is a restaurant called Kohinoor that serves cheap Indian food in the centre area. Would you like to book a reservation? I can help with that! What time do you need to leave or arrive by? I can help with that! What time do you need to leave or arrive by?,0
dialseg711_dial_214,13,34,"[1, 3, 4]",46,"That's all, thank you for your help That's all, thank you for your help What about a 4-star place? What about a 4-star place? You're welcome! Is there anything else I can help you with? You're welcome! Is there anything else I can help you with?",0
dialseg711_dial_259,5,31,"[0, 2, 3]",124,"How about a hotel in the cheap price range? How about a hotel in the cheap price range? Hello. I'm looking for a place to go in the centre of town. Hello. I'm looking for a place to go in the centre of town. The phone number for all saints church is 01223452587. The phone number for all saints church is 01223452587. I'm afraid that wont work. Can we try a different day or shorter length of stay? I'm afraid that wont work. Can we try a different day or shorter length of stay? Yeah, how about for one day? Please get me the reference number if that works Yeah, how about for one day? Please get me the reference number if that works",1
dialseg711_dial_602,3,6,[1],70,"I'm looking for a place to dine. The restaurant should serve indian food and should be in the centre. I'm looking for a place to dine. The restaurant should serve indian food and should be in the centre. I have several places, would you like me to try to book you into Curry Garden? I have several places, would you like me to try to book you into Curry Garden?",0
dialseg711_dial_091,4,11,"[0, 1]",118,"Might I suggest train TR6595 leaving Cambridge at 19:00 and arriving at London Kings Cross at 19:51. Would that work for you? Might I suggest train TR6595 leaving Cambridge at 19:00 and arriving at London Kings Cross at 19:51. Would that work for you? Okay, I went ahead and reserved your ticket for Train ID TR6595. The cost will be 23.6 GBP payable at the station, and your reference number is GKTT3OTZ. Okay, I went ahead and reserved your ticket for Train ID TR6595. The cost will be 23.6 GBP payable at the station, and your reference number is GKTT3OTZ. Actually, can you please give me the phone number? Actually, can you please give me the phone number?",1
dialseg711_dial_091,12,31,"[1, 3]",60,"Their general number is 01223245151. Do you need anything else? Their general number is 01223245151. Do you need anything else? They are at Hills Rd, Cambridge, CB20QQ. They are at Hills Rd, Cambridge, CB20QQ. Do you need any further assistance? Do you need any further assistance? Yes I want to arrive at 20:45 Yes I want to arrive at 20:45",1
dialseg711_dial_424,2,9,"[0, 1]",22,What city are you inquiring about? What city are you inquiring about? Does it include free wifi? Does it include free wifi?,0
dialseg711_dial_178,4,17,"[0, 1, 2]",122,"Addenbrookes Hospital is at Hills Rd, Cambridge, Postcode CB20QQ. The phone number is 01223245151. Is there a specific department you would like to contact? Addenbrookes Hospital is at Hills Rd, Cambridge, Postcode CB20QQ. The phone number is 01223245151. Is there a specific department you would like to contact? Yes, departing from Cambride going to London Kings cross. Yes, departing from Cambride going to London Kings cross. Booking was successful, the total fee is 18.88 GBP payable at the station . Reference number is : VJGOO2N8. Booking was successful, the total fee is 18.88 GBP payable at the station . Reference number is : VJGOO2N8. I'm sorry. First I need to find a hospital. I'm sorry. First I need to find a hospital.",1
dialseg711_dial_178,20,24,[2],78,"The Postcode for Addenbrookes Hospital is CB20QQ. Can I help with anything else? The Postcode for Addenbrookes Hospital is CB20QQ. Can I help with anything else? Pardon me for saying so, but you sound somewhat confused. Would you like me to contact the police to assist you in getting to the hospital? Pardon me for saying so, but you sound somewhat confused. Would you like me to contact the police to assist you in getting to the hospital?",0
dialseg711_dial_510,8,8,[1],36,"The main phone number for the hospital is 01223245151. The address and postcode is Hills Rd, Cambridge, CB20QQ. The main phone number for the hospital is 01223245151. The address and postcode is Hills Rd, Cambridge, CB20QQ.",1
dialseg711_dial_243,3,17,"[0, 3]",42,Surprise me. I just need a table for 6 at 12:00 on Thursday. Surprise me. I just need a table for 6 at 12:00 on Thursday. I need to go to broughton house gallery. I need to go to broughton house gallery.,0
dialseg711_dial_105,3,20,"[0, 2]",102,"I ant a place with a rating of at least 4 stars, a guesthouse, in the east, and I don't need free parking. I ant a place with a rating of at least 4 stars, a guesthouse, in the east, and I don't need free parking. Perfect! Let's book it for two nights starting Saturday. There are five people in my party. I will also need the reference number. Perfect! Let's book it for two nights starting Saturday. There are five people in my party. I will also need the reference number. Thank you Thank you You are welcome You are welcome",1
dialseg711_dial_498,4,4,[1],32,"I have 133 trains that match that criteria, do you have an arrival time in mind? I have 133 trains that match that criteria, do you have an arrival time in mind?",0
dialseg711_dial_518,6,7,"[1, 2]",48,"The nearest station is: located at Parkside, Cambridge, postcode, CB11JG. Phone number is 01223358966. The nearest station is: located at Parkside, Cambridge, postcode, CB11JG. Phone number is 01223358966. I need a taxi to go to mahal of cambridge I need a taxi to go to mahal of cambridge",1
dialseg711_dial_497,25,25,[3],28,Would you happen to know if there is a swimming pool in the north? Would you happen to know if there is a swimming pool in the north?,0
dialseg711_dial_182,23,24,[3],32,"Ok great, thanks for the help. Ok great, thanks for the help. You are quite welcome. Do you need any further assistance? You are quite welcome. Do you need any further assistance?",1
dialseg711_dial_693,6,22,"[1, 2, 4]",46,Would you prefer Indian or Italian food? Would you prefer Indian or Italian food? And what time should I schedule it for? And what time should I schedule it for? Sure. What time would you like to depart? Sure. What time would you like to depart?,1
dialseg711_dial_385,14,22,"[3, 4]",32,I'd like a 2 star hotel with free parking. I'd like a 2 star hotel with free parking. I need to leave Saturday after 17:00. I need to leave Saturday after 17:00.,0
dialseg711_dial_496,31,32,[4],78,"I'd like to go from Norwich to Cambridge, please. I'd like to go from Norwich to Cambridge, please. There are 2 trains leaving on Sunday. One leaves at 22:16 and arrives at 23:35 and the other leaves at 23:16 and arrives at 24:35. Do either of these work? There are 2 trains leaving on Sunday. One leaves at 22:16 and arrives at 23:35 and the other leaves at 23:16 and arrives at 24:35. Do either of these work?",0
dialseg711_dial_118,25,25,[4],14,Can you give me their address too? Can you give me their address too?,0
dialseg711_dial_034,3,38,"[0, 1, 4]",112,"I'm headed to Cambridge on Tuesday. I'm headed to Cambridge on Tuesday. Train TR7307 leaves Peterborough at 12:48 Tuesday, and will arrive at Cambridge by 13:38. Would you like me to book it for you? Train TR7307 leaves Peterborough at 12:48 Tuesday, and will arrive at Cambridge by 13:38. Would you like me to book it for you? Ok, what is your destination? Ok, what is your destination? I need to arrive by 19:30 I need to arrive by 19:30 TR1681 will be departing london kings cross at 19:17, would you like to reserve a seat? TR1681 will be departing london kings cross at 19:17, would you like to reserve a seat?",0
dialseg711_dial_034,39,39,[4],34,"Yes, thank you. Can you book it for 3 people and provide the reference number for me? Yes, thank you. Can you book it for 3 people and provide the reference number for me?",0
dialseg711_dial_161,18,18,[3],18,"Probably the emergency department, the phone number is 01223217118. Probably the emergency department, the phone number is 01223217118.",0
dialseg711_dial_165,5,5,[1],20,I am looking for a museum in the town centre. I am looking for a museum in the town centre.,0
dialseg711_dial_366,20,26,"[2, 4]",78,Booking was successful. Reference number is : JAKCI7JO. Is there anything else we can help you with today? Booking was successful. Reference number is : JAKCI7JO. Is there anything else we can help you with today? Booking completed. Please look out for a grey BMW! Contact number is 07914917823. Is there anything else I can help with? Booking completed. Please look out for a grey BMW! Contact number is 07914917823. Is there anything else I can help with?,1
dialseg711_dial_249,6,10,[1],122,"Is there a particular price range that you would prefer? Is there a particular price range that you would prefer? We have two such restarants, de luca cucina and bar on Regent Street, and riverside brasserie on Mill Lane. Do you have a preference? We have two such restarants, de luca cucina and bar on Regent Street, and riverside brasserie on Mill Lane. Do you have a preference? Can you book 2 people at 19:30 on friday for Riverside brasserie. Can I get a reference number? Thank you. Can you book 2 people at 19:30 on friday for Riverside brasserie. Can I get a reference number? Thank you. Sure thing, your reservation number is 3BADCF9I. Anything else I can help with today?",1
dialseg711_dial_249,10,11,"[1, 2]",38,"Sure thing, your reservation number is 3BADCF9I. Anything else I can help with today? I need a parking garage that is in the 2 mile range. I need a parking garage that is in the 2 mile range.",1
dialseg711_dial_099,8,30,"[0, 1, 2, 4]",86,The travel time for that train will be 28 minutes. The travel time for that train will be 28 minutes. Can I find a chinese restaurant? Can I find a chinese restaurant? What city do you want to hear today and tomorrow's weather for? What city do you want to hear today and tomorrow's weather for? Sure. There phone number is 01223866800. Would you like me to book it for you? Sure. There phone number is 01223866800. Would you like me to book it for you?,0
dialseg711_dial_446,2,21,"[0, 1, 3, 4]",106,"Setting a reminder for yoga with Marie on the 5th of this month at 4 pm. Setting a reminder for yoga with Marie on the 5th of this month at 4 pm. The Bridge Guest House is rated 3 stars, and has free wifi and parking. Before I can make a reservation, I need to know how many nights you will be staying. The Bridge Guest House is rated 3 stars, and has free wifi and parking. Before I can make a reservation, I need to know how many nights you will be staying. you are very welcome you are very welcome Schedule conference. Schedule conference.",1
dialseg711_dial_224,12,29,"[2, 3]",62,"Then, that narrows down to 3 hotels in the centre of town. Do you prefer expensive or moderate price range? Then, that narrows down to 3 hotels in the centre of town. Do you prefer expensive or moderate price range? Can you tell me what the entrance fee is for those? Can you tell me what the entrance fee is for those?",0
dialseg711_dial_136,6,13,"[0, 3]",60,TR3447 leaves Kings Lynn at 09:11 and arrives at 09:58 with a travel time of 47 minutes. The price is 9.80 pounds. TR3447 leaves Kings Lynn at 09:11 and arrives at 09:58 with a travel time of 47 minutes. The price is 9.80 pounds. I think Chinese may have caught my attention. I think Chinese may have caught my attention.,1
dialseg711_dial_460,40,40,[4],20,Booking was successful! Can I get anything else for you? Booking was successful! Can I get anything else for you?,0
dialseg711_dial_237,2,4,[0],32,When would you like to leave by? When would you like to leave by? 07821922219 is the number for your Blue ford taxi. 07821922219 is the number for your Blue ford taxi.,1
dialseg711_dial_463,5,22,"[0, 2, 4]",98,"No I don't need those things, could you give me the address of one that you recommend? No I don't need those things, could you give me the address of one that you recommend? Hi, I just had a fight with someone regarding an automobile accident we had and I need to contact the police! Hi, I just had a fight with someone regarding an automobile accident we had and I need to contact the police! The forecast does not call for drizzle in brentwood this sunday The forecast does not call for drizzle in brentwood this sunday",0
dialseg711_dial_233,18,26,"[3, 4]",100,"I will need a pickup location first I will need a pickup location first Great! I was able to book a white Lexus for you. Great! I was able to book a white Lexus for you. l am looking for a restaurant. The restaurant should serve gastropub food and should be in the center. l am looking for a restaurant. The restaurant should serve gastropub food and should be in the center. Okay, there's the backstreet bistro and the slug and lettuce. I recommend backstreet bistro. Okay, there's the backstreet bistro and the slug and lettuce. I recommend backstreet bistro.",0
