,Unnamed: 0.2,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.1
31793,,9504,dialseg711_dial_343,7,user,"No, anything with availability is fine. I also don't care if it has internet or not.",1,0,,9504.0
31794,,10274,dialseg711_dial_372,13,user,I need to book it starting Saturday for 3 nights. There will be 3 guests.,1,0,,10274.0
31795,,14391,dialseg711_dial_528,27,user,I am looking for a place to stay with free parking.,4,0,,14391.0
31796,,11459,dialseg711_dial_416,14,agent,"Alright, can I get anything else?",1,1,,11459.0
31797,,13701,dialseg711_dial_502,22,agent,You're welcome. Will you be needing a taxi? I can arrange one for you.,3,1,,13701.0
31798,,2668,dialseg711_dial_092,24,agent,"I have that booked, the reference number is LULJ5N6X.",3,1,,2668.0
31799,,18483,dialseg711_dial_679,14,agent,"OK, to book a room I need to know your arrival day, the number of nights you're staying, and how many people are in your party.",1,0,,18483.0
31800,,14951,dialseg711_dial_548,23,user,Tomorrow will there be frost in manhattan?,4,0,,14951.0
31801,,14281,dialseg711_dial_523,24,agent,I have four theatre's in the centre and one in the south. Do yo know which area you would like?,4,0,,14281.0
31802,,15357,dialseg711_dial_562,27,user,On what day will it be foggy?,3,0,,15357.0
31803,,12034,dialseg711_dial_438,11,user,What day would you like that train? The TR8842 train departs Friday at 15:17 would you like me to book?,2,0,,12034.0
31804,,1703,dialseg711_dial_058,25,user,Let's try for Friday instead. And I need the reference number please.,2,0,,1703.0
31805,,18919,dialseg711_dial_694,8,agent,There are two nearby parking garages. Dish Parking and Webster Garage.,1,0,,18919.0
31806,,2373,dialseg711_dial_081,38,agent,Can I assist you with anything else?,4,0,,2373.0
31807,,1985,dialseg711_dial_067,32,agent,"Great, I have booked your ticket, your reference number is : NJRE41ZT. May I help you with anything else today?",4,0,,1985.0
31808,,1813,dialseg711_dial_062,9,user,i am looking for a train from london kings cross and leaves on wednesday,2,0,,1813.0
31809,,1907,dialseg711_dial_065,17,user,There is heavy traffic but Whole Foods is just 2 miles away at 819 Alma St,3,1,,1907.0
31810,,16055,dialseg711_dial_589,13,user,San Jose,4,0,,16055.0
31811,,11143,dialseg711_dial_404,17,user,"Yes, I am looking for a place to stay in the south that has free parking.",3,0,,11143.0
31812,,1893,dialseg711_dial_065,3,user,I'm coming from saffron brasserie.,0,0,,1893.0
31813,,13658,dialseg711_dial_501,19,user,I'm going to saint johns chop house.,2,0,,13658.0
31814,,12822,dialseg711_dial_470,3,user,I want to go to Cambridge.,0,0,,12822.0
31815,,9748,dialseg711_dial_352,5,user,What museum would you recommend?,0,0,,9748.0
31816,,11131,dialseg711_dial_404,5,user,I'm looking for a restaurant called Mahal of Cambridge.,1,0,,11131.0
31817,,300,dialseg711_dial_010,21,user,Is there anything in the expensive price range?,3,0,,300.0
31818,,18405,dialseg711_dial_676,14,agent,There is one restaurant that is considered expensive and it is Darrys Cookhouse and Wine Shop. Would you like to book a table there?,2,0,,18405.0
31819,,12253,dialseg711_dial_447,3,user,Either one is fine. How about the South?,0,0,,12253.0
31820,,13917,dialseg711_dial_511,24,agent,"It leaves right at 13:00. If you'd like to leave later, the next train departs at 15:00",4,0,,13917.0
31821,,16807,dialseg711_dial_616,2,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",0,0,,16807.0
31822,,6773,dialseg711_dial_242,10,agent,"Yes, it's Cherry Hinton Road, cb18dw.",1,0,,6773.0
31823,,17524,dialseg711_dial_642,33,user,"Hello, I need a train to come in at 8 am.",4,0,,17524.0
31824,,5987,dialseg711_dial_212,19,user,"I don't actually need to book at the moment. I just need to know the departure time and travel time for this train, if you don't mind.",2,0,,5987.0
31825,,7285,dialseg711_dial_261,19,user,I want to leave after 16:45,3,0,,7285.0
31826,,10404,dialseg711_dial_377,16,agent,I have 9 guesthouses that meet your criteria. Is there an area you are interested in?,1,0,,10404.0
31827,,4742,dialseg711_dial_167,16,agent,"Yes, Addenbrookes Hospital has two trauma and orthopaedics departments. Would you like the phone numbers?",4,0,,4742.0
31828,,11157,dialseg711_dial_405,5,user,I need to go to ely after 12:00.,0,0,,11157.0
31829,,8950,dialseg711_dial_323,1,user,This is an emergency. I was robbed and need help.,0,0,,8950.0
31830,,3533,dialseg711_dial_124,17,user,"I would prefer a hotel with 4 stars please, are either of those 4 stars with free parking? And also do either have free wifi?",3,0,,3533.0
31831,,12959,dialseg711_dial_475,6,agent,Tai Pan seems to be the closest restaurant at 1 mile away.,1,0,,12959.0
31832,,10380,dialseg711_dial_376,17,user,Schedule dinner with Martha tonight at 10pm.,3,1,,10380.0
31833,,7140,dialseg711_dial_256,24,agent,I apologize. I need to know how many you need tickets for on the train so I can book your tickets.,2,0,,7140.0
31834,,8864,dialseg711_dial_318,30,agent,Travellers rest is amazing. would you like a reservation?,4,0,,8864.0
31835,,17250,dialseg711_dial_632,20,agent,Ok. that phone number is 01223351241. Would you like me to book you a reservation?,2,0,,17250.0
31836,,5210,dialseg711_dial_185,5,user,Thank you for your help,0,0,,5210.0
31837,,3932,dialseg711_dial_140,8,agent,Yes there are plenty. What area would you like to stay in?,1,0,,3932.0
31838,,16186,dialseg711_dial_595,2,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're in need of?",0,0,,16186.0
31839,,455,dialseg711_dial_015,32,agent,"I would recommend the Acorn Guest House then. It has 4 stars, free wifi, free parking and is moderately priced. Would you like to book a room?",4,0,,455.0
31840,,1471,dialseg711_dial_050,12,agent,Booking was unfortunately unsuccessful. Can we try another day or time slot?,2,0,,1471.0
31841,,4060,dialseg711_dial_144,5,user,Not just yet. I'm just getting info now.,0,0,,4060.0
31842,,9942,dialseg711_dial_359,21,user,Could you please give me the postcode to the police station?,4,0,,9942.0
31843,,12517,dialseg711_dial_457,8,agent,What is your destination?,1,0,,12517.0
31844,,16081,dialseg711_dial_591,1,user,What's the quickest route to a pizza restaurant?,0,0,,16081.0
31845,,11232,dialseg711_dial_407,11,user,Hi I'm looking for a train for Tuesday.,2,0,,11232.0
31846,,7764,dialseg711_dial_280,20,agent,There doesn't seem to be any availability for Saturday at 18:30. Does another time or day work for you?,4,0,,7764.0
31847,,16840,dialseg711_dial_617,7,user,"Do they have free parking, and what is their phone number?",1,0,,16840.0
31848,,13442,dialseg711_dial_494,14,agent,I will be leaving from cote.,3,0,,13442.0
31849,,9668,dialseg711_dial_348,21,user,thank you very much for your help.,4,0,,9668.0
31850,,10322,dialseg711_dial_373,27,user,I would like to leave after 11:15.,4,0,,10322.0
31851,,11557,dialseg711_dial_419,18,agent,Royal spice is cheap and looks great.,2,0,,11557.0
31852,,17840,dialseg711_dial_655,22,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",3,0,,17840.0
31853,,5143,dialseg711_dial_182,18,agent,Are you wanting to arrive in Peterborough by a certain time?,3,0,,5143.0
31854,,14175,dialseg711_dial_520,20,agent,"I have gourmet burger kitchen, it's an expensive north american food restaurant. Would you like to book a table?",4,0,,14175.0
31855,,4829,dialseg711_dial_170,11,user,"No, I don't have a preference, I would like a reservation on Sunday at 11:15 for three people.",1,0,,4829.0
31856,,18111,dialseg711_dial_664,28,agent,"I would be happy to help with your request, but first could you tell me what your destination is?",2,0,,18111.0
31857,,15755,dialseg711_dial_578,3,user,"Hiya, I need a taxi to get me to la margherita.",1,0,,15755.0
31858,,16692,dialseg711_dial_611,10,agent,Where would you like the taxi to pick you up from?,2,1,,16692.0
31859,,18914,dialseg711_dial_694,3,user,It doesn't matter. Please give me the phone number to the restaurant you choose.,0,0,,18914.0
31860,,5551,dialseg711_dial_196,38,agent,You're welcome. Have a nice day and please call us again!,3,0,,5551.0
31861,,16507,dialseg711_dial_606,1,user,i want to find a hospital in town,0,0,,16507.0
31862,,5709,dialseg711_dial_202,13,user,I'm going to ask.,2,0,,5709.0
31863,,425,dialseg711_dial_015,2,agent,Any idea where you want to go?,0,0,,425.0
31864,,19149,dialseg711_dial_703,7,user,directions to the nearest takeout chinese restaurant,1,0,,19149.0
31865,,3491,dialseg711_dial_123,11,user,Please help me book a taxi,2,0,,3491.0
31866,,11496,dialseg711_dial_417,19,user,I need a tax going to tang chinese.,2,0,,11496.0
31867,,14364,dialseg711_dial_527,18,agent,"Okay, I've made you a reservation at the autumn house. Your reference number is HCQFAEJ3. Can I do anything else for you today?",3,0,,14364.0
31868,,7958,dialseg711_dial_287,22,agent,Stanford Childrens Health is at 899 Ames Ct.,3,1,,7958.0
31869,,4941,dialseg711_dial_174,23,user,"My destination is kettle's yard, and anytime after 8:15 would be fine. Please notify me of the car type and the contact number. Thank you.",3,0,,4941.0
31870,,11625,dialseg711_dial_421,16,agent,"I am sorry, I have no details for restaurants at your Bishops Stortford destination. Can I help you with anything else?",2,0,,11625.0
31871,,9752,dialseg711_dial_352,9,user,What types of pizza can I get around here,1,0,,9752.0
31872,,17824,dialseg711_dial_655,6,agent,"Yes, they both have free wifi as well.",0,1,,17824.0
31873,,16242,dialseg711_dial_597,8,agent,The nearest Starbucks is 6 miles away at 792 Bedoin Street.,2,0,,16242.0
31874,,15550,dialseg711_dial_570,9,user,can I please have the contact number?,1,0,,15550.0
31875,,18633,dialseg711_dial_684,14,agent,I have 5 moderately priced British restaurants in the centre but I do not have any cheap ones. Would you like me to book one of these?,3,0,,18633.0
31876,,17704,dialseg711_dial_649,17,user,"Alameda, please",4,0,,17704.0
31877,,16516,dialseg711_dial_606,10,agent,I have several 4-star guesthouses. Might I suggest the Warkworth house. It's located in the east and offers both free wifi and parking.,1,0,,16516.0
31878,,2011,dialseg711_dial_068,26,agent,Alexander Bed and Breakfast is an option. It is located at 56 Saint Barnabas Road.,3,0,,2011.0
31879,,6622,dialseg711_dial_236,42,agent,Is there anything else I can assist with?,4,0,,6622.0
31880,,13386,dialseg711_dial_492,10,agent,You have a reservation. The confirmation code is GDEFC2RE.,0,1,,13386.0
31881,,16664,dialseg711_dial_610,20,agent,Sure! when would you like to arrive?,3,0,,16664.0
31882,,5529,dialseg711_dial_196,16,agent,You are very welcome. Can I offer any other assistance?,0,1,,5529.0
31883,,13021,dialseg711_dial_477,30,agent,Setting your GPS for the fastest route to Cafe Venetia now.,4,0,,13021.0
31884,,13165,dialseg711_dial_483,26,agent,Your booking was successful. The table will be reserved for 15 minutes. Reference number is : 1J6Y65LW.,4,0,,13165.0
31885,,4478,dialseg711_dial_157,33,user,What is the address?,4,0,,4478.0
31886,,10433,dialseg711_dial_378,7,user,"No, the area does not matter. I need a table for 5 people at 12:15 on Friday. If that time doesn't work then 11:15. I also need the reference number.",0,0,,10433.0
31887,,8240,dialseg711_dial_296,31,user,Any area would be fine. Can you recommend one for me?,4,0,,8240.0
31888,,2897,dialseg711_dial_100,19,user,Can you please help me find a museum?,4,0,,2897.0
31889,,343,dialseg711_dial_012,10,agent,Did you say you were leaving on Friday?,1,0,,343.0
31890,,10712,dialseg711_dial_389,6,agent,"alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?",1,0,,10712.0
31891,,7309,dialseg711_dial_262,19,user,I need to find the nearest police station.,4,0,,7309.0
31892,,16883,dialseg711_dial_619,8,agent,"It's address is Parkside, Cambridge with Postcode CB11JG",1,0,,16883.0
31893,,5790,dialseg711_dial_205,5,user,I am looking for a hotel called Aylesbray Lodge Guest House.,1,0,,5790.0
31894,,10541,dialseg711_dial_382,5,user,"The area doesn't matter, I just need to make sure I have a place to stay for 4 nights starting Saturday.",0,0,,10541.0
31895,,376,dialseg711_dial_013,17,user,How much is a ticket?,2,0,,376.0
31896,,7712,dialseg711_dial_278,20,agent,Acorn guest house is nearby and provides free parking. What are the days of your stay?,3,0,,7712.0
31897,,7722,dialseg711_dial_278,30,agent,"Snow is in the predictions for several cities, which one would you like me to tell you about?",4,0,,7722.0
31898,,16302,dialseg711_dial_599,24,agent,The Ali Baba is located at 59 Hills Road City Centre. Would you like any other information?,3,1,,16302.0
31899,,15895,dialseg711_dial_583,5,user,I am looking for a train. The train should leave on tuesday and should depart from peterborough,1,0,,15895.0
31900,,6983,dialseg711_dial_250,36,agent,"Sure, will you be traveling alone?",4,0,,6983.0
31901,,3416,dialseg711_dial_120,25,user,Can you help me find the nearest police station? I was just robbed!,3,0,,3416.0
31902,,2751,dialseg711_dial_096,3,user,I will be leaving from Cambridge.,0,0,,2751.0
31903,,17557,dialseg711_dial_643,28,agent,4SSOKT22 is your reference number. What else may I do for you?,3,0,,17557.0
31904,,9316,dialseg711_dial_336,14,agent,I have 5 hotels that meet your needs 2 are moderately priced and 3 are expensive. Do you have a preference?,2,0,,9316.0
31905,,18241,dialseg711_dial_670,2,agent,Where would you be coming from?,0,0,,18241.0
31906,,18029,dialseg711_dial_661,28,agent,There are 6 guesthouses in the east with 4-star ratings in the moderate to cheap range. Are you interested?,4,0,,18029.0
31907,,15938,dialseg711_dial_584,6,agent,What day and time is your conference?,1,0,,15938.0
31908,,10681,dialseg711_dial_388,3,user,I want to leave after 02:00,0,0,,10681.0
31909,,15147,dialseg711_dial_555,3,user,I am looking to book a train.,1,0,,15147.0
31910,,15424,dialseg711_dial_565,14,agent,I have several museums to choose from. I also have an entertainment attraction called Whale of a Time. Can I interest you in one of those?,2,0,,15424.0
31911,,7029,dialseg711_dial_252,17,user,I'd like to leave from London and travel to Cambridge on Saturday around 15:00,3,0,,7029.0
31912,,14540,dialseg711_dial_533,2,agent,"I have an Italian place and a Vietnamese, which would you prefer?",0,0,,14540.0
31913,,18358,dialseg711_dial_674,19,user,Can we make it for 11:00?,2,0,,18358.0
31914,,17739,dialseg711_dial_651,14,agent,We have 11 to choose from. Do you have preferred quality?,3,0,,17739.0
31915,,6848,dialseg711_dial_245,13,user,Yes I am looking for a hotel to stay at with free parking please,3,0,,6848.0
31916,,8938,dialseg711_dial_322,4,agent,Town and Country at 383 University Ave. would you like the route put on the screen?,1,0,,8938.0
31917,,15300,dialseg711_dial_561,3,user,"I would like it in the centre, please.",0,0,,15300.0
31918,,2535,dialseg711_dial_088,8,agent,"Alright, I have you booked, you will be expecting a grey audi, contact number 07461616519, arriving after 15:45. Is there anything else I can assist you with?",0,1,,2535.0
31919,,14093,dialseg711_dial_517,22,agent,Sure I'd be happy to find a restaurant. Are you looking for one in the centre area?,2,0,,14093.0
31920,,10305,dialseg711_dial_373,10,agent,I'm sorry. I didn't find any matches.,1,0,,10305.0
31921,,4372,dialseg711_dial_154,6,agent,"The price of TR4235, departing Kings Lynn at 16:11 on Saturday, is 7.84 pounds. Shall I book passage on that train?",0,0,,4372.0
31922,,14724,dialseg711_dial_539,4,agent,Thre is Coupa at 394 Van Ness Ave. It's 6 miles away but there is no traffic on the route,1,1,,14724.0
31923,,7677,dialseg711_dial_277,3,user,In new york will it be foggy this week?,1,0,,7677.0
31924,,13028,dialseg711_dial_478,7,user,Please choose a random one.,1,0,,13028.0
31925,,9795,dialseg711_dial_353,20,agent,There are 19 trains do you have a time you'd like to travel?,3,0,,9795.0
31926,,8483,dialseg711_dial_305,13,user,I need a hospital that have a pediatric day unit.,2,0,,8483.0
31927,,18558,dialseg711_dial_681,25,user,I'll go from ashley hotel to cherry hinton village centre,3,0,,18558.0
31928,,2628,dialseg711_dial_091,18,agent,"I found five guesthouses. In order to narrow down the choices, would you like one that has internet or parking?",2,0,,2628.0
31929,,14224,dialseg711_dial_522,7,user,Can you recommend a nightclub?,0,0,,14224.0
31930,,9683,dialseg711_dial_349,12,agent,Cafe Venetia and Coupa are near.,1,0,,9683.0
31931,,10804,dialseg711_dial_392,22,agent,"The nearest gas station is located at 91 El Camino Real, but there is a roadblock nearby.",4,0,,10804.0
31932,,12368,dialseg711_dial_451,11,user,"Yes, that works. Please book a table for 8 people at 19:00 on Wednesday. Can you do that?",1,0,,12368.0
31933,,18016,dialseg711_dial_661,15,user,Could you give me some details for Carolina bed and breakfast?,2,0,,18016.0
31934,,18566,dialseg711_dial_682,3,user,"Thank you, can I also get the postcode?",0,0,,18566.0
31935,,12232,dialseg711_dial_446,6,agent,I have 21 guesthouses is there an area you are looking for or a price range you would like to be in?,1,0,,12232.0
31936,,18458,dialseg711_dial_678,19,user,that will be nice. get me the reference numbers,3,0,,18458.0
31937,,10469,dialseg711_dial_379,9,user,There are no colleges in all of Cambridge? I don't believe that is true,1,0,,10469.0
31938,,10093,dialseg711_dial_366,6,agent,"Okay, making note of your yoga appointment at 5 pm on the 12th.",1,1,,10093.0
31939,,14695,dialseg711_dial_538,13,user,Hi there. I am hoping you could help me find a british restaurant in town.,2,0,,14695.0
31940,,7870,dialseg711_dial_284,14,agent,"Booking was successful, the total fee is 14.08 GBP payable at the station. Reference number is : VX48ZGH0.",1,1,,7870.0
31941,,1078,dialseg711_dial_037,7,user,"Yes, I am leaving from Cambrige. How long is the travel time?",0,0,,1078.0
31942,,2962,dialseg711_dial_103,6,agent,The postcode is cb42xh and I don't have access to their entrance fee. Is there anything else I can assist you with?,0,1,,2962.0
31943,,3334,dialseg711_dial_116,30,agent,I have 12 guesthouses that match your needs. Do you have additional requirements to narrow down the search?,4,0,,3334.0
31944,,18803,dialseg711_dial_690,6,agent,"I'm sorry, there are no tables available for Monday at 15:30. Would you like to try for a different day or time?",0,0,,18803.0
31945,,12989,dialseg711_dial_476,20,agent,Yes certainly. I have checked and the acorn is indeed a 4 star hotel. Would you still like me to book that for you?,4,0,,12989.0
31946,,15782,dialseg711_dial_579,6,agent,"We have 5 in the west side. Cocum is very popular, would you like to try there?",0,0,,15782.0
31947,,1637,dialseg711_dial_056,15,user,I would like to book the Hotel please?,3,0,,1637.0
31948,,17240,dialseg711_dial_632,10,agent,What day of the week do you want the reminder set for?,1,1,,17240.0
31949,,16941,dialseg711_dial_621,12,agent,Of course. Your total will be 75.59 GBP payable at the station. Your reference number is PCJMQZXO. Can I help you with anything else?,1,1,,16941.0
31950,,5438,dialseg711_dial_193,25,user,"What is the police phone number, please?",4,0,,5438.0
31951,,6906,dialseg711_dial_248,9,user,It doesn't matter. I just need to get to Cambridge before 13:00. I will need 5 seats please.,0,0,,6906.0
31952,,113,dialseg711_dial_003,36,agent,Pizza Express Fen Ditton is in the moderate price range.,4,0,,113.0
31953,,17975,dialseg711_dial_660,10,agent,TR6357 leaves at 05:01 and arrives at 06:01. Would you like me to book a ticket for you?,1,0,,17975.0
31954,,3641,dialseg711_dial_128,21,user,I need to book a taxi please.,3,0,,3641.0
31955,,6744,dialseg711_dial_241,12,agent,I sure can. What day would you need the room and how long do you plan on staying?,1,0,,6744.0
31956,,17583,dialseg711_dial_644,26,agent,Sorry about that. The travel time is 47 minutes and the cost is 9.80 pounds. Anything else I can do for you?,4,0,,17583.0
31957,,18420,dialseg711_dial_677,5,user,I'd like it to include free parking and be in the north please.,1,0,,18420.0
31958,,15182,dialseg711_dial_556,16,agent,Palo Alto Garage R is the closest place to park.,2,0,,15182.0
31959,,2384,dialseg711_dial_082,11,user,"Yes. There will be 5 of us staying for 3 nights, arriving on Sunday. I sure hope Cambridge is nice this time of year.",1,0,,2384.0
31960,,13038,dialseg711_dial_478,17,user,"So, I need a guesthouse with free parking.",4,0,,13038.0
31961,,10328,dialseg711_dial_374,1,user,I'm looking for the Avalon.,0,0,,10328.0
31962,,7728,dialseg711_dial_279,4,agent,There are 44 wonderful attractions in the centre area. Do you have a specific interest in mind or would you like me to make some suggestions?,0,0,,7728.0
31963,,6602,dialseg711_dial_236,22,agent,"I am sorry, but we do not have any hotels like that in that area.",3,0,,6602.0
31964,,14089,dialseg711_dial_517,18,agent,"Certainly. Where are you going, and where would you like to depart from?",2,0,,14089.0
31965,,18672,dialseg711_dial_685,29,user,what are some nearby hotels,4,0,,18672.0
31966,,17811,dialseg711_dial_654,9,user,enjoyed your services. keep that up,2,0,,17811.0
31967,,18385,dialseg711_dial_675,16,agent,Your doctor's appointment is at 3 pm.,3,1,,18385.0
31968,,17,dialseg711_dial_000,18,agent,The Stanford Shopping Center at 773 Alger Dr is 3 miles away in no traffic. Would you like directions there?,3,0,,17.0
31969,,8435,dialseg711_dial_303,27,user,I am open to anything. Can you just pick a church and give me the address and entrance fee?,4,0,,8435.0
31970,,7034,dialseg711_dial_252,22,agent,How about TR8674? It leaves at 05:01.,3,0,,7034.0
31971,,11869,dialseg711_dial_432,10,agent,Only the best for my family .. we'll take the expensive one. Book us a table for 5 at 14:00 on Thursday.,2,0,,11869.0
31972,,14398,dialseg711_dial_528,34,agent,"Yes, they do offer free wifi and parking. Would you like reservations?",4,0,,14398.0
31973,,2022,dialseg711_dial_069,1,user,I'm looking for lodgings that are moderately priced.,0,0,,2022.0
31974,,2728,dialseg711_dial_095,2,agent,On what day will you be travelling?,0,0,,2728.0
31975,,5250,dialseg711_dial_187,3,user,"Yes, what is the address?",0,0,,5250.0
31976,,1170,dialseg711_dial_040,2,agent,We have 13 places to stay on the north side of town. Do you have any preference of whether you'd like to stay in a hotel or a guesthouse?,0,0,,1170.0
31977,,11684,dialseg711_dial_424,5,user,Do you think you might be able to recommend a nice guesthouse?,1,0,,11684.0
31978,,16590,dialseg711_dial_607,38,agent,"Yes, it does have internet! Would you like me to book that for you?",3,0,,16590.0
31979,,11456,dialseg711_dial_416,11,user,Yes I am looking for free parking.,1,0,,11456.0
31980,,15199,dialseg711_dial_557,3,user,"Could you give me the address please, and the distance from here?",0,0,,15199.0
31981,,3655,dialseg711_dial_129,7,user,I am looking for a place to stay in the south.,2,0,,3655.0
31982,,6232,dialseg711_dial_221,8,agent,How about the Allenbell? The address is 517a coldham lane.,1,1,,6232.0
31983,,5120,dialseg711_dial_181,23,user,The hospital should have the neurology department.,4,0,,5120.0
31984,,2777,dialseg711_dial_096,29,user,Am injured and are looking for a hospital nearby it should have the children's surgical and medicine department,4,0,,2777.0
31985,,5498,dialseg711_dial_195,31,user,I'm sorry to trouble you but is there an expensive Indian restaurant in the east? It would be more convenient.,3,0,,5498.0
31986,,3029,dialseg711_dial_106,4,agent,This route to P.F. Changs has moderate traffic. Would you like the address?,0,1,,3029.0
31987,,15178,dialseg711_dial_556,12,agent,The missing sock will meet your needs. Need to book a reservation?,1,0,,15178.0
31988,,14200,dialseg711_dial_521,11,user,"Yes, can you try 10:45?",1,0,,14200.0
31989,,12472,dialseg711_dial_455,19,user,"Thank you so much, have a wonderful day.",1,0,,12472.0
31990,,8392,dialseg711_dial_302,10,agent,TR4537 has been booked for you. lt leaves at 07:32 and arrives at 08:32. The reference number is 8UMHY366.,1,1,,8392.0
31991,,10066,dialseg711_dial_365,1,user,I just had a physical altercation with another driver after I hit his car accidentally. May I get some help please?,0,0,,10066.0
31992,,5386,dialseg711_dial_191,17,user,I don't care what part of town it is in.,4,0,,5386.0
31993,,333,dialseg711_dial_011,22,agent,"Yes, you're booked on TR1387 with reference number 78BZSVSW. The total fee is 70.7 GBP payable at the station. Anything else I can help you with?",3,0,,333.0
31994,,3554,dialseg711_dial_125,8,agent,No problem - where should I have them pick you up?,1,0,,3554.0
31995,,12003,dialseg711_dial_437,4,agent,There are 3 moderately priced restaurants on the east side. Do you prefer Indian or Italian food?,1,0,,12003.0
31996,,11129,dialseg711_dial_404,3,user,Will it be hot in Grand Rapids this week?,0,0,,11129.0
31997,,18957,dialseg711_dial_695,22,agent,"Yes, a train leaves at 11:16 with the ID TR0839.",4,0,,18957.0
31998,,4195,dialseg711_dial_147,22,agent,"Midtown Shopping Center is located at 338 Alester Avenue, which is 2 miles away.",3,0,,4195.0
31999,,551,dialseg711_dial_019,6,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge, postcode CB20QQ. Is there a particular department you need?",1,0,,551.0
32000,,13122,dialseg711_dial_482,1,user,"Hey, are there any good cinemas in Cambridge?",0,0,,13122.0
32001,,2027,dialseg711_dial_069,6,agent,How about the Acorn Guesthouse? Free wifi and moderate price range.,0,0,,2027.0
32002,,9508,dialseg711_dial_343,11,user,"No, I just really need the postcode. Is this a moderate?",1,0,,9508.0
32003,,2928,dialseg711_dial_102,8,agent,Certainly. I have booked you on the 18:16 arriving at 19:35 for 2 people. your reference number is C4O2XOZA. Will that be all?,0,1,,2928.0
32004,,5984,dialseg711_dial_212,16,agent,There are trains arriving in Cambridge 6 minutes before the hour throughout the day. Which time would be best for you?,2,0,,5984.0
32005,,16296,dialseg711_dial_599,18,agent,"There are quite a few options in the centre of town. There's Chinese, Italian, Spanish, Turkish and British food just to name a few. What would you like?",3,0,,16296.0
32006,,10913,dialseg711_dial_396,19,user,Thank you. I will be looking for the taxi to arrive by 20:15.,2,0,,10913.0
32007,,15446,dialseg711_dial_566,8,agent,Try the a and b guest house or arbury lodge guesthouse,1,0,,15446.0
32008,,3140,dialseg711_dial_110,15,user,I'd like to arrive by 20:45 please.,1,0,,3140.0
32009,,15015,dialseg711_dial_551,3,user,I actually need to leave on Saturday.,0,0,,15015.0
32010,,10948,dialseg711_dial_397,20,agent,The nearest parking garage is Dish Parking at 550 Alester Ave. Would you like directions there?,2,0,,10948.0
32011,,9651,dialseg711_dial_348,4,agent,How about hk fusion located at 21 Burleigh Street City Centre? Would you like me to book?,0,0,,9651.0
32012,,14286,dialseg711_dial_524,3,user,Nothing in the south?,0,0,,14286.0
32013,,3021,dialseg711_dial_105,26,agent,That post code is CB11JG.,3,1,,3021.0
32014,,17026,dialseg711_dial_624,25,user,"I'm trying to find an Irish restaurant that can provide me with some unique fine dining. I expect this to be expensive, can you give me some options?",3,0,,17026.0
32015,,14892,dialseg711_dial_546,17,user,How about an expensive British place? I'd like a reservation for Wednesday.,3,0,,14892.0
32016,,11915,dialseg711_dial_433,29,user,Any of them would be fine.,4,0,,11915.0
32017,,16338,dialseg711_dial_600,30,agent,"You're welcome, would you like me to make a reservation for you?",4,0,,16338.0
32018,,9586,dialseg711_dial_346,1,user,what is the weather going to be today and tomorrow,0,0,,9586.0
32019,,4974,dialseg711_dial_176,1,user,What is the date and time of my dentist appointment?,0,0,,4974.0
32020,,18006,dialseg711_dial_661,5,user,"I need to be in the centre. Is there a guesthouse available, if there are no hotels?",0,0,,18006.0
32021,,4211,dialseg711_dial_148,10,agent,"No, it's not gonna be misty in Alameda in next 48 hours: today there is rain and tomorrow it will be hot",1,1,,4211.0
32022,,11192,dialseg711_dial_406,5,user,I need a taxi to pick me up at Ashley Hotel to leave after 10:45.,1,0,,11192.0
32023,,3645,dialseg711_dial_128,25,user,I want to go from wandlebury country park to huntingdon marriott hotel,3,0,,3645.0
32024,,16177,dialseg711_dial_594,15,user,I need a place that serves coffee locally.,2,0,,16177.0
32025,,13322,dialseg711_dial_490,3,user,Not really on the area. But I would like an expensive guesthouse.,0,0,,13322.0
32026,,7180,dialseg711_dial_258,8,agent,"If you wouldn't like me to book you a ticket, is there anything else you need?",1,0,,7180.0
32027,,8737,dialseg711_dial_314,17,user,"Hi, I am trying to find the police station that's closest to my location please.",3,0,,8737.0
32028,,14442,dialseg711_dial_530,10,agent,"The Addenbrookes Hospital is located in Hills Rd, Cambridge. Post code CB20QQ. The phone number is 01223245151",1,0,,14442.0
32029,,9510,dialseg711_dial_343,13,user,Yes. What is the price range for Leverton House?,1,0,,9510.0
32030,,13573,dialseg711_dial_498,24,agent,"Sure, we have one other option TR1242 leaves at 07:29 and arrives at 08:07. For 8 people your reference number is : 6A76VGSK.",3,1,,13573.0
32031,,18797,dialseg711_dial_689,40,agent,"Yes, that did the trick! Your reference number is OTN7HHGY and they'll hold the table for 15 minutes. Is there anything else I can help you with?",4,0,,18797.0
32032,,4002,dialseg711_dial_142,11,user,Great and what will be the cost of each ticket?,0,0,,4002.0
32033,,2318,dialseg711_dial_080,23,user,"Yes, only one person. I will be arriving on Sunday, for one night.",2,0,,2318.0
32034,,15850,dialseg711_dial_581,16,agent,Sure let me help you with that. Which type of attraction would you like to visit?,3,0,,15850.0
