,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
17094,17094,dialseg711_dial_626,23,user,"Corona, will it drizzle this week?",4,0,
15527,15527,dialseg711_dial_569,7,user,From where and to where will you travel?,2,0,
134,134,dialseg711_dial_004,17,user,I'm hurt and I need the nearest hospital.,3,0,
1747,1747,dialseg711_dial_060,1,user,Does the Addenbrookes Hospital have a psychiatry department?,0,0,
7590,7590,dialseg711_dial_274,6,agent,The address for the Westin is 329 El Camino Real and the GPS has been set.,0,1,
3769,3769,dialseg711_dial_133,19,user,I'd like to visit a college in the center of town. Could you help me find something interesting?,3,0,
7580,7580,dialseg711_dial_273,12,agent,What city do you need the weather forecast for?,2,0,
15297,15297,dialseg711_dial_560,28,agent,There will not be frost during the weekend in Boston.,4,0,
10067,10067,dialseg711_dial_365,2,agent,"Here is the information for contacting police. Telephone:01223358966 Address :Parkside, Cambridge. Postcode : CB11JG",0,0,
9561,9561,dialseg711_dial_345,8,agent,I have only one train that would be close to those traveling times. It leaves London Kings Cross at 11:17 and arrives in Cambridge at 12:08.,0,0,
2039,2039,dialseg711_dial_069,18,agent,"Yes, la raza is a restaurant serving spanish food in the cheap price range. It is located at 4 - 6 Rose Crescent. Would you like a reservation?",2,0,
15423,15423,dialseg711_dial_565,13,user,"No, I was thinking of something fun to do. Do you have any suggestions?",2,0,
9329,9329,dialseg711_dial_336,27,user,"is that the closest one with no traffic? if so, give me directions",3,0,
17489,17489,dialseg711_dial_641,22,agent,Displaying the route now. There is moderate traffic on the way there.,4,0,
6934,6934,dialseg711_dial_249,9,user,Can you book 2 people at 19:30 on friday for Riverside brasserie. Can I get a reference number? Thank you.,1,0,
11178,11178,dialseg711_dial_405,26,agent,"No, can you just give me the address?",3,0,
7293,7293,dialseg711_dial_262,3,user,I need a train to Cambridge.,1,0,
18045,18045,dialseg711_dial_662,16,agent,"Ok, there doesn't appear to be any trains leaving then. Could you leave later?",3,0,
8763,8763,dialseg711_dial_315,15,user,I'm looking for a moderately priced resturant in the centre of town.,4,0,
9809,9809,dialseg711_dial_354,8,agent,The address is 53 University Av and I am setting GPS presently.,2,1,
19277,19277,dialseg711_dial_708,9,user,"i want a place for dinner and serves a mexican food,where can i find it?please first pick for me a taxi to that place should be to the north.",1,0,
14613,14613,dialseg711_dial_535,7,user,Where can I find the police station?,1,0,
11299,11299,dialseg711_dial_409,22,agent,There will be clear skies in Durham on Thursday and Friday only. Would you like the rest of the forecast?,4,0,
485,485,dialseg711_dial_016,26,agent,GPS is set to Jing Jing at 113 Arbol Dr.,3,1,
7121,7121,dialseg711_dial_256,5,user,Could you find out if either is available for 4 people for 4 nights starting on Tuesday? I have no preference which one you pick.,0,0,
967,967,dialseg711_dial_033,36,agent,"Yes, they provide both internet and parking at their establishment.",4,0,
6515,6515,dialseg711_dial_233,23,user,l am looking for a restaurant. The restaurant should serve gastropub food and should be in the center.,4,0,
16942,16942,dialseg711_dial_621,13,user,want to book a taxi,2,0,
13285,13285,dialseg711_dial_488,26,agent,"In New York it will be frost on Monday, windy on Tuesday, overcast on Wednesday, drizzle on Thursday, snow on Friday, blizzard on Saturday, and cloudy on Sunday",3,1,
16304,16304,dialseg711_dial_599,26,agent,We are 6 miles away from Ravenswood Shopping Center: would you like me to send its address on your map?,4,0,
16780,16780,dialseg711_dial_615,3,user,What is the price range?,0,0,
8581,8581,dialseg711_dial_308,17,user,Will it rain in Mountain View?,2,0,
5160,5160,dialseg711_dial_183,9,user,When is my tennis scheduled for?,1,0,
11007,11007,dialseg711_dial_399,13,user,Can you tell me the price range?,2,0,
1994,1994,dialseg711_dial_068,9,user,Is there a Yelp rating for the restaurant?,1,0,
2678,2678,dialseg711_dial_093,2,agent,I have many options for you - what's your price range or the area you're looking in?,0,0,
18193,18193,dialseg711_dial_667,12,agent,Yes! This hotel is located in the north. It has a 2 star rating and is in the moderate price range. Is there anything else I can assist you with?,2,0,
6518,6518,dialseg711_dial_233,26,agent,"Okay, there's the backstreet bistro and the slug and lettuce. I recommend backstreet bistro.",4,0,
5391,5391,dialseg711_dial_191,22,agent,Reference number is : YBUKJ2IZ. Would you like restaurant reservations or information on area attractions?,4,0,
6600,6600,dialseg711_dial_236,20,agent,Do you need additional help today?,2,1,
46,46,dialseg711_dial_001,23,user,Is there rain on Sunday,4,0,
18949,18949,dialseg711_dial_695,14,agent,"The address and postcode are: 1-6 corn exchange street, cb23qf. Will that be all for you today?",3,1,
18805,18805,dialseg711_dial_690,8,agent,"I made you a reservation at Nando's south, at 14:30 on Monday. The reference number is HB047XSI. They'll hold the table for 15 minutes. Do you need anything else?",0,1,
11507,11507,dialseg711_dial_417,30,agent,"The address is Parkside, Cambridge, Postcode:CB11JG. Is there anything else you need?",3,1,
17433,17433,dialseg711_dial_639,18,agent,"Hello, I'm sorry you are injured. Addenbrookes Hospital is located on Hills Rd. If you need to call the oncology department directly they may be reached at 01223217708.",3,0,
7558,7558,dialseg711_dial_272,14,agent,Your next conference is at 2PM Thursday in the 100 conference room.,2,1,
16450,16450,dialseg711_dial_604,6,agent,"I've made the change for you. The new car is a White Toyota, and the contact number is 07338867597. Can I help you with anything else?",0,1,
11608,11608,dialseg711_dial_420,31,user,"Thank you, That is all I will need today.",4,0,
6118,6118,dialseg711_dial_216,20,agent,What time would you like to depart at?,2,0,
9687,9687,dialseg711_dial_349,16,agent,It will not be warm in Cleveland next week.,2,1,
4884,4884,dialseg711_dial_172,10,agent,There are 5 expensive hotels available. Did you have a preference as to area of the hotel?,2,0,
2145,2145,dialseg711_dial_073,16,agent,"The phone number for the police is 01223358966, they are located in postcode CBV11JG. Best of luck to you.",2,0,
17757,17757,dialseg711_dial_652,8,agent,"You have a reservation at Autumn House, located at 710 newmarket road. Reference number BFT509GX. Can I help you with anything else today?",0,1,
17280,17280,dialseg711_dial_633,20,agent,"Alright, what time would you like to leave?",3,0,
7775,7775,dialseg711_dial_281,9,user,I am looking for an expensive restaurant in the centre,1,0,
6013,6013,dialseg711_dial_213,9,user,I think that should be fine. Can I book one for Wednesday for 4 nights? There will be 4 of us.,0,0,
15099,15099,dialseg711_dial_553,8,agent,I have successfully booked your room. The reference number is UUF3948J. Can I be of further assistance?,0,1,
13745,13745,dialseg711_dial_504,13,user,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",3,0,
15426,15426,dialseg711_dial_565,16,agent,"Sure, they're located at unit 8, viking way, bar hill, postcode cb238el, and their phone number is 01954781018. May I help with anything else?",2,1,
2319,2319,dialseg711_dial_080,24,agent,I'm sorry I don't have anything for Sunday night. Would you like to try a different hotel?,2,0,
7157,7157,dialseg711_dial_257,5,user,"Yes, that all sounds good. I would like to book it.",0,0,
15027,15027,dialseg711_dial_551,15,user,Are there any Australian food places in the south part of town?,2,0,
4605,4605,dialseg711_dial_162,22,agent,"Yes heavy traffic, I have another one that is 4 miles away with no traffic. Do you want the address to it?",4,0,
5846,5846,dialseg711_dial_207,17,user,"Actually I need the reservation to be for 4 nights, 6 people, starting from wednesday. Could you change the reservation for me please?",2,0,
3608,3608,dialseg711_dial_127,20,agent,I believe I would like Worth house.,3,0,
10856,10856,dialseg711_dial_394,16,agent,"Yes! Yu Garden is a wonderful Chinese restaurant that will meet your needs. Would you like a table there, or perhaps just the address?",2,0,
4315,4315,dialseg711_dial_151,20,agent,Can I help you with anything else?,3,1,
2879,2879,dialseg711_dial_100,1,user,Can you find me a coffee place near me?,0,0,
11048,11048,dialseg711_dial_400,30,agent,JIlls house is nearby at 347 Alta Mesa Ave,4,0,
8743,8743,dialseg711_dial_314,23,user,Sounds interesting. Can I get the entrance fee and postcode info?,4,0,
856,856,dialseg711_dial_030,11,user,is it going to be cloudy in the next 7 days,2,0,
4410,4410,dialseg711_dial_155,12,agent,what is the weather next week,3,0,
9827,9827,dialseg711_dial_355,4,agent,"TR5737 will arrive in cambridge Tuesday by 8:43, will this suit your needs?",0,0,
4739,4739,dialseg711_dial_167,13,user,Taxi to de luca cucina and bar please,3,0,
12489,12489,dialseg711_dial_456,4,agent,How about finches bed and breakfast?,0,0,
5864,5864,dialseg711_dial_208,12,agent,You can contact the Parkside police station at 01223358966.,2,0,
3263,3263,dialseg711_dial_114,13,user,What is the postcode and their phone number?,2,0,
8103,8103,dialseg711_dial_292,13,user,That'd be great. Thank you.,1,0,
7947,7947,dialseg711_dial_287,11,user,"I am looking for a hotel on the east side, and I would prefer a four star hotel",2,0,
119,119,dialseg711_dial_004,2,agent,"Absolutely, where will the taxi be picking you up from today?",0,0,
10884,10884,dialseg711_dial_395,14,agent,Certainly. When would you like to depart?,2,0,
6712,6712,dialseg711_dial_240,8,agent,"No problem. How does the Funky Fun House sound? It is standard entertainment and it is located at 8 mercers row, mercers row industrial estate.",1,1,
13823,13823,dialseg711_dial_508,6,agent,"Sorry, the restaurant can't accomodate you. Want to try another day or time?",0,0,
5605,5605,dialseg711_dial_198,14,agent,"Oh no! The address is Hills Rd, Cambridge.",3,0,
5148,5148,dialseg711_dial_182,23,user,"Ok great, thanks for the help.",3,0,
14415,14415,dialseg711_dial_529,15,user,That is all. Thank you.,2,0,
5671,5671,dialseg711_dial_201,5,user,I'm looking for a train going to Cambridge that leaves at 11:30.,1,0,
12196,12196,dialseg711_dial_444,10,agent,Your booking was and your reference number is EY36GH17. Is there anything else you need help with today?,1,1,
8969,8969,dialseg711_dial_323,20,agent,"Oh, my. I do apologize. I was wrong. There are 5 different nightclubs available. The Ballare, Club Salsa, Kambar, the Soul Tree and The Fez Club.",3,0,
18107,18107,dialseg711_dial_664,24,agent,"Sorry, the Acorn is not open then, shall I try somewhere else that fits your criteria?",1,0,
5653,5653,dialseg711_dial_200,12,agent,It will not be humid in Fresno this week.,1,1,
1862,1862,dialseg711_dial_063,20,agent,Pizza Chicago is the closest at 5 miles with no traffic at 550 Alester Avenue.,4,0,
5412,5412,dialseg711_dial_192,21,user,The pick up place will be wandlebury country park and the drop off at curry prince,4,0,
18730,18730,dialseg711_dial_688,3,user,I'm sorry I need to find the information for Parkside Police Station.,0,0,
8121,8121,dialseg711_dial_292,31,user,I need a train from Cambridge to Norwich please.,4,0,
12405,12405,dialseg711_dial_452,20,agent,Booking was unfortunately unsuccessful. Let's try another day or time slot.,3,0,
9495,9495,dialseg711_dial_342,22,agent,"Okay great, I have you a blue skoda booked and your contact number is 07101981582.",4,0,
18972,18972,dialseg711_dial_696,15,user,i want to book a taxi. The taxi should go to saigon city and should arrive by 24:45.,2,0,
11503,11503,dialseg711_dial_417,26,agent,Would you like me to contact the Parkside police for you?,3,0,
14642,14642,dialseg711_dial_536,6,agent,The postcode for hobsons house is cb39lh. Do you want a reservation?,0,1,
18606,18606,dialseg711_dial_683,9,user,Who will be attending tennis with me on Wednesday?,1,0,
11025,11025,dialseg711_dial_400,7,user,The Huntingdon Marriott Hotel will work. Can I have the phone number and address?,0,0,
12377,12377,dialseg711_dial_451,20,agent,Ok it's a white volvo and the contact number is 07915907755.,2,1,
10428,10428,dialseg711_dial_378,2,agent,We have no austrian restuarants. Sorry. Is there another type of restaurant I could look up for you?,0,0,
6407,6407,dialseg711_dial_228,18,agent,Okay and what will your destination be?,2,0,
5980,5980,dialseg711_dial_212,12,agent,Where are you departing from?,2,0,
9159,9159,dialseg711_dial_330,4,agent,Setting navigation now.,0,0,
5384,5384,dialseg711_dial_191,15,user,I actually want a 0 star location and with free parking too,4,0,
12238,12238,dialseg711_dial_446,12,agent,"The Bridge Guest House is rated 3 stars, and has free wifi and parking. Before I can make a reservation, I need to know how many nights you will be staying.",1,0,
5456,5456,dialseg711_dial_194,15,user,I was in a car accident dispute and am looking for help.,3,0,
13508,13508,dialseg711_dial_496,31,user,"I'd like to go from Norwich to Cambridge, please.",4,0,
10829,10829,dialseg711_dial_393,21,user,Where is the nearest chinese restaurant?,2,0,
7451,7451,dialseg711_dial_268,15,user,I need the forecast in Alhambra for tomorrow please.,2,0,
11136,11136,dialseg711_dial_404,10,agent,That booking was made for Friday for a party of 5 at 12:00. Was that correct?,1,0,
6836,6836,dialseg711_dial_245,1,user,i am looking for the Addenbrookes Hospital with itermediate deoendancy area department,0,0,
13119,13119,dialseg711_dial_481,24,agent,"There are two Chinese restaurants nearby, Mandarin Roots 4 miles away and P.F. Changs 6 miles away",3,0,
15164,15164,dialseg711_dial_555,20,agent,"I'm afraid the route to Safeway currently has heavy traffic, and it is the only grocery store in the area. Proceed?",3,0,
9932,9932,dialseg711_dial_359,11,user,Where can I get pizza?,2,0,
5572,5572,dialseg711_dial_197,11,user,3 00 will be best pick up time thank you,1,0,
15500,15500,dialseg711_dial_568,6,agent,"Sure, I can book the Bridge Guest House. How many people will be staying with you and when will you be arriving and leaving?",0,0,
5915,5915,dialseg711_dial_210,5,user,Which is closer?,1,0,
5714,5714,dialseg711_dial_202,18,agent,Booking completed! Booked car type : yellow audi Contact number : 07180084574,2,1,
15890,15890,dialseg711_dial_582,24,agent,You have two football events scheduled; one with Jeff at 6pm on Friday and one with Alex at 1pm on the same day.,4,0,
10980,10980,dialseg711_dial_398,18,agent,"The address is 773 Alger Dr, I sent it on your screen",3,0,
3703,3703,dialseg711_dial_131,9,user,Can I get the postcode?,1,0,
8843,8843,dialseg711_dial_318,9,user,"I'm looking for a place to stay. I'd like a hotel, not a guesthouse, and I don't care about internet.",1,0,
8109,8109,dialseg711_dial_292,19,user,I plan to leave this Saturday.,2,0,
4977,4977,dialseg711_dial_176,4,agent,That should be no problem! What day are you traveling?,1,0,
286,286,dialseg711_dial_010,7,user,"no, but could you please give me the address and the phone number?",0,0,
10779,10779,dialseg711_dial_391,15,user,I would like the address and phone number please.,4,0,
1323,1323,dialseg711_dial_045,21,user,Can you help me find a taxi to old schools?,4,0,
12036,12036,dialseg711_dial_438,13,user,The arrival time is 16:08.,2,1,
9115,9115,dialseg711_dial_328,24,agent,it leaves at 05:16,2,1,
11450,11450,dialseg711_dial_416,5,user,How long is the travel time for that train?,0,0,
8241,8241,dialseg711_dial_296,32,agent,The cambridge and county folk museum is in the west area. Would you care for more information on it?,4,0,
72,72,dialseg711_dial_002,23,user,"Thanks. Oh, I forgot to ask, is that in the moderate price range?",3,0,
8285,8285,dialseg711_dial_298,10,agent,which offers wifi for free?,2,0,
410,410,dialseg711_dial_014,15,user,Area doesn't matter. Just book me one and hand me the reference number.,1,0,
13000,13000,dialseg711_dial_477,9,user,"Yes, please set directions via a quick route.",1,0,
3511,3511,dialseg711_dial_123,31,user,"The reservation will start on Sunday, for one person.",3,0,
4291,4291,dialseg711_dial_150,26,agent,There are 21 different restaurants that fit your criteria. Is there a specific type of food you are looking for that could narrow down the list?,4,0,
12846,12846,dialseg711_dial_471,5,user,What day will it be foggy?,0,0,
3934,3934,dialseg711_dial_140,10,agent,"There are two hotels that fit that criteria. I would recommend Alexander Bed and Breakfast, it has four stars.",1,0,
16642,16642,dialseg711_dial_609,26,agent,We are 5 miles away from Pizza Chicago: do you want me to give you its address?,4,0,
9214,9214,dialseg711_dial_332,3,user,I'd be happy to help you with that. Their number is 01223358966. Is there anything else?,1,1,
2767,2767,dialseg711_dial_096,19,user,I'd love to find an Asian Oriental restaurant. Something moderately priced.,2,0,
15387,15387,dialseg711_dial_564,3,user,"Yes I would, for 3 people Wednesday at 18:15.",0,0,
16491,16491,dialseg711_dial_605,19,user,"Please just book a cheap Italian one for me in the centre, I need it for 8 people at 13:45 on Saturday.",3,0,
2439,2439,dialseg711_dial_084,6,agent,"I was able to get four results for what you are looking for, is there a certain price range you would like?",1,0,
6027,6027,dialseg711_dial_213,23,user,"I need to make a reservation for 4 nights starting from Tuesday, for 6 people.",2,0,
10807,10807,dialseg711_dial_392,25,user,"Ok, please give me directions via the fastest route.",4,0,
8303,8303,dialseg711_dial_299,5,user,I don't have a preference on leave time.,0,0,
12680,12680,dialseg711_dial_463,22,agent,The forecast does not call for drizzle in brentwood this sunday,4,0,
16957,16957,dialseg711_dial_622,4,agent,When do you want to leave by?,1,0,
9020,9020,dialseg711_dial_325,9,user,"That's all I needed, thanks so much!",1,0,
11251,11251,dialseg711_dial_408,4,agent,The acute medical assessment unit can be reached at 01223348314.,0,1,
14568,14568,dialseg711_dial_533,30,agent,There are nine restaurants in the east. Do you have a price range in mind?,4,0,
13152,13152,dialseg711_dial_483,13,user,I'm looking for information about a restaurant named the golden wok.,2,0,
10613,10613,dialseg711_dial_385,14,agent,I'd like a 2 star hotel with free parking.,3,0,
5478,5478,dialseg711_dial_195,11,user,"Yes, let's try for 14:45 instead.",1,0,
3950,3950,dialseg711_dial_140,26,agent,Yes they are.,4,0,
3352,3352,dialseg711_dial_117,16,agent,Yippee noodle bar serves asian oriental food.,4,0,
2995,2995,dialseg711_dial_104,14,agent,Your conference with the sales team is on the 10th at 6 pm in the 100 conference room to discuss the dress code.,4,0,
17763,17763,dialseg711_dial_652,14,agent,"The Addenbrookes Hospital is located at Hills Rd, Cambridge Postcode CB20QQ",2,1,
7971,7971,dialseg711_dial_288,3,user,Will it be humid in Corona next week?,0,0,
2647,2647,dialseg711_dial_092,3,user,"no, i just need to make sure it's cheap. oh, and i need parking",0,0,
19036,19036,dialseg711_dial_699,6,agent,What day are you traveling? And is this a booking just for yourself?,0,0,
19188,19188,dialseg711_dial_705,4,agent,"The address is Parkside, Cambridge. Do you need anything else?",0,1,
14476,14476,dialseg711_dial_531,8,agent,You can reach Parkside Police Station at 01223358966.,1,0,
7497,7497,dialseg711_dial_270,11,user,"no, that's it for today",1,0,
15345,15345,dialseg711_dial_562,15,user,Does that train arrive in Cambridge before 17:15?,2,0,
10157,10157,dialseg711_dial_368,18,agent,Okay. A blue volvo is booked for you.,2,0,
8200,8200,dialseg711_dial_295,9,user,I am looking for a hospital with a clinical research facility department. I need the phone number and postcode.,2,0,
15544,15544,dialseg711_dial_570,3,user,I need a taxi departing from avalon.,1,0,
19195,19195,dialseg711_dial_705,11,user,I am going to kings lynn,2,0,
4345,4345,dialseg711_dial_152,26,agent,Yes I have you booked for 7 people and your reference number is 1U0TF4XA.,3,1,
9532,9532,dialseg711_dial_343,35,user,What is the address of the local hospital?,4,0,
16352,16352,dialseg711_dial_601,14,agent,I'm glad I could be of assistance. Good day.,1,1,
1071,1071,dialseg711_dial_036,22,agent,Here's the main hospital number as a backup: 01223245151. Do you have everything you need?,4,0,
2826,2826,dialseg711_dial_098,6,agent,It is located in the west. Will that be all today?,0,1,
10735,10735,dialseg711_dial_389,29,user,"Okay, find the closet coffee or tea place, and find the quick way there please.",4,0,
5999,5999,dialseg711_dial_212,31,user,I need it to leave after 08:15 please.,4,0,
10125,10125,dialseg711_dial_367,12,agent,What destination will you be traveling to?,3,0,
11343,11343,dialseg711_dial_411,10,agent,"The first train after 20:15 is the TR2178, leaving at 20:34.",1,0,
4731,4731,dialseg711_dial_167,5,user,show me the route to coffee shop,1,0,
4309,4309,dialseg711_dial_151,14,agent,"The booking was successful, your reference code is 8090X905. Do you want further assistance?",2,1,
11742,11742,dialseg711_dial_426,5,user,Will the weather be warm tomorrow in Los Angeles?,2,0,
4128,4128,dialseg711_dial_145,29,user,There are quite a few hotels that fit that description. Do you have a preference as to area or price range?,3,0,
15163,15163,dialseg711_dial_555,19,user,"Yes, please, pick a route to avoid all heavy traffic",3,0,
17974,17974,dialseg711_dial_660,9,user,I'm traveling on tuesday and I want to arrive by 16:15,1,0,
12663,12663,dialseg711_dial_463,5,user,"No I don't need those things, could you give me the address of one that you recommend?",0,0,
8481,8481,dialseg711_dial_305,11,user,Can you try 10:30 instead?,1,0,
3616,3616,dialseg711_dial_127,28,agent,Where will you be travelling to and from?,4,0,
16504,16504,dialseg711_dial_605,32,agent,The Worth house is in the North.,4,0,
6867,6867,dialseg711_dial_246,12,agent,"Addenbrookes Hospital is located on Hills Rd, Cambridge.",3,0,
15800,15800,dialseg711_dial_579,24,agent,"They are located in Parkside, Cambridge with postal code CB11JG. Can I hep with anything else?",3,0,
19012,19012,dialseg711_dial_697,24,agent,The postcode is CB20QQ. Can I do anything else for you?,4,0,
4874,4874,dialseg711_dial_171,22,agent,Booking completed! Booked car type blue audi contact number 07885719005,4,0,
11741,11741,dialseg711_dial_426,4,agent,"No, today is gonna be cloudy in Los Angeles",1,1,
6879,6879,dialseg711_dial_247,10,agent,It will not rain in Cleveland on Saturday.,1,1,
5268,5268,dialseg711_dial_188,3,user,"No, but I do need free wifi as well as free parking.",0,0,
15621,15621,dialseg711_dial_573,5,user,hello can i find a place that serves chinese food and has expensive price range for my family,1,0,
12821,12821,dialseg711_dial_470,2,agent,Where will you be going?,0,0,
10984,10984,dialseg711_dial_398,22,agent,No that's the closest and fastest available.,3,0,
2559,2559,dialseg711_dial_089,5,user,"Yes, I need a train that is leaving from Stansted Airport on Saturday.",1,0,
13728,13728,dialseg711_dial_503,19,user,Your booking was successful. The ticket fee is 14.08 pounds and is payable at the station. Your reference number is 23G7RUXL. May I assist you with anything else today?,3,1,
4072,4072,dialseg711_dial_144,17,user,"Yes, please pick a route with no traffic",1,0,
4767,4767,dialseg711_dial_168,19,user,I am leaving out of Cambridge. I need the ticket for Sunday.,2,0,
697,697,dialseg711_dial_024,9,user,I don't mind about the price but I want something with 4 stars .,1,0,
1005,1005,dialseg711_dial_034,38,agent,"TR1681 will be departing london kings cross at 19:17, would you like to reserve a seat?",4,0,
15081,15081,dialseg711_dial_552,23,user,Do you need me to book you a reservation?,3,1,
10265,10265,dialseg711_dial_372,4,agent,Old Schools is a great place for architecture. It's free to get in. It's located on Trinity Lane and their postcode is cb21tt.,0,0,
7217,7217,dialseg711_dial_259,19,user,Hello. I'm looking for a place to go in the centre of town.,2,0,
3836,3836,dialseg711_dial_136,6,agent,TR3447 leaves Kings Lynn at 09:11 and arrives at 09:58 with a travel time of 47 minutes. The price is 9.80 pounds.,0,1,
9362,9362,dialseg711_dial_337,24,agent,Can I be of any further assistance?,3,1,
4639,4639,dialseg711_dial_163,32,agent,How many seats would you like?,4,0,
13475,13475,dialseg711_dial_495,26,agent,"home from home is moderately priced, has 4 stars, and has free internet and parking. Would you like to book?",4,0,
4116,4116,dialseg711_dial_145,17,user,It is a 4-star rating.,1,0,
10436,10436,dialseg711_dial_378,10,agent,"Your table is booked, ref# U0ZZRFL7. Is there anything else I can help you with?",0,1,
17427,17427,dialseg711_dial_639,12,agent,"The phone number for the paediatric clinic is 01223348313, is there anything else I can help with?",1,0,
19015,19015,dialseg711_dial_698,3,user,Cleveland,0,0,
17366,17366,dialseg711_dial_636,14,agent,I've reserved six tickets for you. Your reference number is X1C6NI79.,2,1,
17135,17135,dialseg711_dial_628,15,user,Yes please.,1,0,
563,563,dialseg711_dial_019,18,agent,We have 21 entries that match. Do you have a preference on type of food?,3,0,
7203,7203,dialseg711_dial_259,5,user,How about a hotel in the cheap price range?,0,0,
6798,6798,dialseg711_dial_243,3,user,Surprise me. I just need a table for 6 at 12:00 on Thursday.,0,0,
291,291,dialseg711_dial_010,12,agent,"There are twelve options fitting your description, sir. What price range are you interested in?",1,0,
18255,18255,dialseg711_dial_670,16,agent,"2UOVP3E0 is your confirmation, may I get you anything else?",1,1,
5927,5927,dialseg711_dial_210,17,user,I want a taxi to saint barnabas press gallery,4,0,
10172,10172,dialseg711_dial_368,33,user,"OK, I don't need a room right now, but can I have the post code and phone number for Acorn?",4,0,
7589,7589,dialseg711_dial_274,5,user,Could you please give me the address and set the navigation there?,0,0,
14508,14508,dialseg711_dial_532,10,agent,My pleasure. Do you need any other assistance while in town?,1,1,
11037,11037,dialseg711_dial_400,19,user,I would like it to have a four star rating.,2,0,
19139,19139,dialseg711_dial_702,29,user,give me a quick route to a grocery store,4,0,
3298,3298,dialseg711_dial_115,24,agent,It is an expensive British restaurant on the west side of town. Would you like the address?,3,1,
4037,4037,dialseg711_dial_143,12,agent,"There are no trains leaving cambridge and also going to cambridge, did you mean to choose another destination?",2,0,
13177,13177,dialseg711_dial_484,12,agent,For which one? I have one on Friday with father and one on Monday with Jon.,1,1,
8618,8618,dialseg711_dial_309,22,agent,"Here is the information for Parkside Police Station Telephone:01223358966 Address :Parkside, Cambridge Postcode :CB11JG",3,0,
3000,3000,dialseg711_dial_105,5,user,Perfect! Let's book it for two nights starting Saturday. There are five people in my party. I will also need the reference number.,0,0,
9645,9645,dialseg711_dial_347,20,agent,Sure! when would you like to arrive?,4,0,
15245,15245,dialseg711_dial_559,6,agent,"Sure, i can help you with that. Where will you be departing from?",1,0,
11553,11553,dialseg711_dial_419,14,agent,"its called city stop restaurant, serves european food and address is Cambridge City Football Club Milton Road Chesterton",2,0,
101,101,dialseg711_dial_003,24,agent,When will you be travelling?,3,0,
11327,11327,dialseg711_dial_410,28,agent,In Grand rapids the temperature is predicting lows in the 20F and highs in the 90F.,3,1,
15915,15915,dialseg711_dial_583,25,user,"I want it in the west, and it should be moderately priced.",3,0,
17394,17394,dialseg711_dial_638,11,user,"Actually, I don't need booking. I just need the postcode, address, and phone number.",1,0,
9630,9630,dialseg711_dial_347,5,user,I want to find a hospital in town,1,0,
695,695,dialseg711_dial_024,7,user,Thanks! I really don't care about the area. I need stay in a guesthouse that has free wifi and parking.,1,0,
3537,3537,dialseg711_dial_124,21,user,"Just to verify, the University Arms offers free WiFi and free parking?",3,0,
14946,14946,dialseg711_dial_548,18,agent,"Yes, worth house is a cheap four star guesthouse in the north area with free parking and internet. All our options for your other preferences have wifi. Would you like to reserve a room?",3,0,
16267,16267,dialseg711_dial_598,19,user,I am looking for a restaurant in the centre of town serving italian food.,3,0,
9530,9530,dialseg711_dial_343,33,user,"Yes, could you tell me the name of the lodging that you mentioned, please?",3,0,
8762,8762,dialseg711_dial_315,14,agent,You need to take your medicine at 3 pm.,3,1,
3545,3545,dialseg711_dial_124,29,user,I need a table for 3 people.,4,0,
8999,8999,dialseg711_dial_324,26,agent,The phone number is 01223351707 and the address is 20 Milton Road Chesterton. Would you like to make a reservation?,2,0,
12280,12280,dialseg711_dial_447,30,agent,Thank you for using our services. Can I assist you with anything else?,3,1,
9055,9055,dialseg711_dial_326,14,agent,Congratulations! Your booking was successful with a reference number of DMEL46A6 and a fee of 64 GBP. Can I help you with anything else?,2,1,
13367,13367,dialseg711_dial_491,19,user,rose's bed and breakfast,3,0,
1664,1664,dialseg711_dial_057,22,agent,Where from the town centre do you need the taxi to pick you up?,2,0,
6920,6920,dialseg711_dial_248,23,user,"Car I need to get to my friends house, it should be within 4 miles from here",3,0,
15325,15325,dialseg711_dial_561,28,agent,I need to leave on Thursday.,4,0,
15928,15928,dialseg711_dial_583,38,agent,"No, it arrives at 7:27.",4,0,
17455,17455,dialseg711_dial_640,12,agent,"Alright - you are booked, reference number is 4GHAH1TC.",1,1,
8191,8191,dialseg711_dial_294,23,user,"The next 48 hours in Seattle are predicted to be misty along with cleat skies, the temperature should range between 30F and 70F",4,0,
10772,10772,dialseg711_dial_391,8,agent,"No, in Fresno the weather is foggy now",2,1,
19013,19013,dialseg711_dial_698,1,user,what's the weekly weather report for the city,0,0,
3077,3077,dialseg711_dial_108,4,agent,"There are three galleries, two museums, kettle's yard, and the people's portraits exhibition at girton college.",0,0,
9138,9138,dialseg711_dial_329,17,user,No. I would like to make a reservation for Wednesday for 3 nights and 8 people. I will also require a reference number.,2,0,
635,635,dialseg711_dial_021,31,user,"Ok great, can I have the contact number?",4,0,
817,817,dialseg711_dial_028,18,agent,Where are you departing from?,4,0,
5834,5834,dialseg711_dial_207,5,user,I would like the address and postcode please.,1,0,
5922,5922,dialseg711_dial_210,12,agent,"There are two options available, which would you prefer cheap or expensive?",3,0,
6619,6619,dialseg711_dial_236,39,user,How about 11:15 on Thursday?,4,0,
11019,11019,dialseg711_dial_400,1,user,"I need a place to stay on the west side of town, and I definitely need free wifi.",0,0,
