,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.2,Unnamed: 0.1
3912,18338,dialseg711_dial_673,13,user,Set a reminder for a dentist appointment at 5 pm on Monday the 1st with my mother.,3,0,,,18338.0
3913,18427,dialseg711_dial_677,12,agent,I have booked you for Wednesday night at the Archway House. Your reference number is 1MWP83E1. Is there anything else I can help you with?,1,1,,,18427.0
3914,8570,dialseg711_dial_308,6,agent,I can find you a train. What day and time would you like to travel?,1,0,,,8570.0
3915,16878,dialseg711_dial_619,3,user,No specific area. Can you recommend one for me?,0,0,,,16878.0
3916,4325,dialseg711_dial_152,6,agent,How many tickets would you like me to book?,0,0,,,4325.0
3917,8195,dialseg711_dial_295,4,agent,There is Stanford Shopping Center 7 miles away with moderate traffic on its way,1,0,,,8195.0
3918,19325,dialseg711_dial_709,19,user,"10am, please.",4,0,,,19325.0
3919,5817,dialseg711_dial_206,10,agent,The address is Regent Street City Centre. What day and time would you like to book? How many people?,2,0,,,5817.0
3920,17742,dialseg711_dial_651,17,user,Yes please. Book me a stay for 7 people and 5 nights starting from Saturday.,3,0,,,17742.0
3921,15269,dialseg711_dial_559,30,agent,This weekend in Mountain View there will be stormy weather on Saturday and misty on Sunday,4,0,,,15269.0
3922,6648,dialseg711_dial_238,8,agent,"The nearest hospital is The Addenbrookes Hospital located at Hills Rd, Cambridge Postcode CB20QQ.",1,0,,,6648.0
3923,6535,dialseg711_dial_234,15,user,"Sure, let's try the north instead please",2,0,,,6535.0
3924,8565,dialseg711_dial_308,1,user,what is the weather like today and tomorrow,0,0,,,8565.0
3925,5706,dialseg711_dial_202,10,agent,Where is your departure site?,2,0,,,5706.0
3926,10474,dialseg711_dial_379,14,agent,Unfortunately I can't find any expensive hotels with free parking.,2,0,,,10474.0
3927,11830,dialseg711_dial_430,7,user,"I would like to go to the Bloomsbury restaurant. Could you send me the contact number and car type of the taxi, once it's booked?",1,0,,,11830.0
3928,8443,dialseg711_dial_304,7,user,Set the GPS and thank you for the information.,0,0,,,8443.0
3929,14405,dialseg711_dial_529,5,user,No. As long as its in the type of hotel.,1,0,,,14405.0
3930,6735,dialseg711_dial_241,3,user,"No, I need a train from Cambridge to petersborough on Thursday.",0,0,,,6735.0
3931,4903,dialseg711_dial_173,7,user,Are there chinese restaurants nearby,2,0,,,4903.0
3932,4028,dialseg711_dial_143,3,user,No thank you. Could you give me the postcode and tell me if they have free parking?,0,0,,,4028.0
3933,16409,dialseg711_dial_603,1,user,I am looking for a cheap restaurant to have a meal.,0,0,,,16409.0
3934,18082,dialseg711_dial_663,25,user,I am looking for the Alpha-Milton Guest house and would like to book it for 5 people for 2 nights starting Friday. Can you send me the reference please?,4,0,,,18082.0
3935,13363,dialseg711_dial_491,15,user,Are either of them located on the south side of the city?,3,0,,,13363.0
3936,4472,dialseg711_dial_157,27,user,Let's go ahead and make a reservation. I'll be arriving Tuesday and would like to stay 5 nights. There will be 7 people in my group.,3,0,,,4472.0
3937,9150,dialseg711_dial_329,29,user,"I am looking for the moderate price range, the area doesn't matter.",4,0,,,9150.0
3938,10915,dialseg711_dial_396,21,user,I am looking for a swimming pool to go to in the north.,3,0,,,10915.0
3939,10528,dialseg711_dial_381,10,agent,I have booked a white volvo to leave at 9:15 from Cambridge train station. Your contact number is 07504297575,2,1,,,10528.0
3940,3230,dialseg711_dial_113,5,user,"The Addenbrookes Hospital is located at Hills Rd, Cambridge.",1,0,,,3230.0
3941,57,dialseg711_dial_002,8,agent,"In Fresno, it will be misty Monday foggy Tuesday, humid Wednesday, drizzle Thursday, clear Friday, hail Saturday and be windy Sunday.",1,1,,,57.0
3942,351,dialseg711_dial_012,18,agent,"The hospital is located at Hills Rd, Cambridge in postcode CB20QQ.",3,0,,,351.0
3943,346,dialseg711_dial_012,13,user,Where is the nearest pizza place?,2,0,,,346.0
3944,11730,dialseg711_dial_425,21,user,I'm leaving from cambridge and county folk museum.,3,0,,,11730.0
3945,17163,dialseg711_dial_629,13,user,I don't care about the departure time but the taxi should arrive by 07:15.,2,0,,,17163.0
3946,1704,dialseg711_dial_058,26,agent,Your booking was successful and your Reference number is : 0DW45IKS,2,1,,,1704.0
3947,17470,dialseg711_dial_641,3,user,Which has less traffic?,0,0,,,17470.0
3948,12908,dialseg711_dial_473,19,user,What's the address of the location?,2,0,,,12908.0
3949,13014,dialseg711_dial_477,23,user,give me directions to a coffee place,4,0,,,13014.0
3950,18366,dialseg711_dial_674,27,user,I need a close hospital with an acute medicine for the elderly unit.,4,0,,,18366.0
3951,3393,dialseg711_dial_120,2,agent,Ok. Where are you leaving out of?,0,0,,,3393.0
3952,12398,dialseg711_dial_452,13,user,Will it be hot in Redwood City on Monday?,2,0,,,12398.0
3953,17682,dialseg711_dial_648,21,user,Saint Johns Chop shop house.,4,0,,,17682.0
3954,6126,dialseg711_dial_216,28,agent,I'll be glad to help. What area of town are you looking for?,4,0,,,6126.0
3955,17149,dialseg711_dial_628,29,user,I want to go to Addenbrookes Hospital,4,0,,,17149.0
3956,1493,dialseg711_dial_051,12,agent,"Okay, and what is your destination?",1,0,,,1493.0
3957,2250,dialseg711_dial_077,7,user,The phone number is 01223358966. Can I help you find anything else?,2,0,,,2250.0
3958,6220,dialseg711_dial_220,16,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",4,0,,,6220.0
3959,9684,dialseg711_dial_349,13,user,"Then pick the quickest way to Cafe Venetia, I desire some Italian style espresso coffee!",1,0,,,9684.0
3960,1768,dialseg711_dial_061,2,agent,The closest shopping center is Midtown Shopping Center 3 miles away.,0,1,,,1768.0
3961,2238,dialseg711_dial_076,15,user,Not really. Could you give me the postcode for one of the museums?,3,0,,,2238.0
3962,103,dialseg711_dial_003,26,agent,I have several options for you depending on your departure site. Where will you be leaving from?,3,0,,,103.0
3963,2712,dialseg711_dial_094,12,agent,"The number is: 01223358966. The address is: Parkside, Cambridge. Can I help with anything else?",1,0,,,2712.0
3964,11679,dialseg711_dial_423,22,agent,Booking was successful. Reference number is : NSVESB6H.,3,0,,,11679.0
3965,1962,dialseg711_dial_067,9,user,Don't particularly care about parking but if you can narrow it down to just the 4 star ones I would appreciate it.,1,0,,,1962.0
3966,17707,dialseg711_dial_650,2,agent,I would be happy to help. What day are you wanting to take the train?,0,0,,,17707.0
3967,3211,dialseg711_dial_112,16,agent,Certainly I have the Lensfield Hotel and it is considered expensive. Shall I book that for you?,2,0,,,3211.0
3968,7821,dialseg711_dial_282,27,user,Thank you so much.,2,0,,,7821.0
3969,18309,dialseg711_dial_672,16,agent,thanks a lot,0,1,,,18309.0
3970,16094,dialseg711_dial_591,14,agent,Okay I have a 10:24 that arrives at 10:52.,1,0,,,16094.0
3971,11840,dialseg711_dial_430,17,user,"If you ask me, the Chiquito Restaurant Bar serves the best Mexican food around. Their postcode is cb17dy. You can reach them at 01223400170. Can I help with anything else?",4,0,,,11840.0
3972,15660,dialseg711_dial_574,14,agent,I just double checked and there is a medicine for the elderly department at Addenbookes Hospital. They can be reached at 01223245151.,3,0,,,15660.0
3973,9541,dialseg711_dial_344,8,agent,Setting GPS now.,1,1,,,9541.0
3974,42,dialseg711_dial_001,19,user,What is the address?,3,0,,,42.0
3975,6399,dialseg711_dial_228,10,agent,"Sorry for the mix-up the full address for Addenbrookes Hospital is (including postcode): Hills Rd, Cambridge, CB20QQ and their number is 01223245151. Can I help with anything else?",0,1,,,6399.0
3976,3995,dialseg711_dial_142,4,agent,TR6310 leaves Cambridge at 10:24 QM on Saturday. It costs 8.08 Pounds. Would you like me to book that for you?,0,0,,,3995.0
3977,5245,dialseg711_dial_186,20,agent,should i book it for you?,4,0,,,5245.0
3978,10777,dialseg711_dial_391,13,user,Can you help me find a hospital nearby?,4,0,,,10777.0
3979,18527,dialseg711_dial_680,18,agent,Your conference is on Tuesday at 6 pm to onboard new members.,3,1,,,18527.0
3980,7808,dialseg711_dial_282,14,agent,There are six restaurants that match that description. Can recommend one of them for you?,2,0,,,7808.0
3981,14048,dialseg711_dial_516,15,user,"Great, thanks for your help.",1,0,,,14048.0
3982,18604,dialseg711_dial_683,7,user,what time is my tennis activity?,1,0,,,18604.0
3983,15771,dialseg711_dial_578,19,user,I was just the victim of a robbery and I need to contact the police please!,4,0,,,15771.0
3984,2020,dialseg711_dial_068,35,user,Yes please.,4,0,,,2020.0
3985,18059,dialseg711_dial_663,2,agent,"Sure thing, when you like to leave by?",0,0,,,18059.0
3986,736,dialseg711_dial_025,14,agent,Where will you be coming from?,3,0,,,736.0
3987,1297,dialseg711_dial_044,18,agent,"Yes, I'd love to have free internet, and I'd really like to stay at a guest house if possible.",4,0,,,1297.0
3988,13830,dialseg711_dial_508,13,user,Are there any proper hotels in the south?,2,0,,,13830.0
3989,13394,dialseg711_dial_492,18,agent,Where will you be departing from?,2,0,,,13394.0
3990,5069,dialseg711_dial_179,26,agent,There are several in the moderate price range and one that is cheap. Does price matter?,4,0,,,5069.0
3991,3200,dialseg711_dial_112,5,user,Where does my friend live?,1,0,,,3200.0
3992,14741,dialseg711_dial_539,21,user,"Ok, plot a route there using the quickest route and avoiding heavy traffic.",3,0,,,14741.0
3993,12731,dialseg711_dial_466,3,user,is it cloudy in the next 7 days,1,0,,,12731.0
3994,5090,dialseg711_dial_180,15,user,I'm looking for a moderately priced hotel.,3,0,,,5090.0
3995,13811,dialseg711_dial_507,10,agent,It will only rain on Sunday in San Francisco next week.,2,1,,,13811.0
3996,18498,dialseg711_dial_679,29,user,I will need free wifi and parking.,3,0,,,18498.0
3997,1599,dialseg711_dial_054,20,agent,Their contact number is 01223358966.,3,1,,,1599.0
3998,14929,dialseg711_dial_548,1,user,What day is my optometrist appointment and with who?,0,0,,,14929.0
3999,16752,dialseg711_dial_614,1,user,I'm looking for the Parkside Police Station please.,0,0,,,16752.0
4000,4165,dialseg711_dial_146,28,agent,"GG3DCUFD is your confirmation code, may I help you with anything else?",3,1,,,4165.0
4001,19080,dialseg711_dial_700,22,agent,It will not be hot in Alhambra next week.,4,0,,,19080.0
4002,16700,dialseg711_dial_611,18,agent,Yes the Lensfield Hotel does have parking. Would you like me to book it?,4,0,,,16700.0
4003,11675,dialseg711_dial_423,18,agent,Would you like me to check availability for Arbury Lodge Guesthouse on a particular date?,3,0,,,11675.0
4004,12899,dialseg711_dial_473,10,agent,"Great, when would you like the reservation and for how many should I reserve it for?",1,0,,,12899.0
4005,14259,dialseg711_dial_523,2,agent,It will be raining but not hailing in Los Angeles today.,0,1,,,14259.0
4006,1554,dialseg711_dial_053,3,user,I actually need to leave after 05:30.,0,0,,,1554.0
4007,11650,dialseg711_dial_422,13,user,Tell me if it will rain in Seattle over the next few days,2,0,,,11650.0
4008,16634,dialseg711_dial_609,18,agent,"Yes, there is. Addenbrookes has a main number. It is 01223245151. Is there any other information you might need?",2,1,,,16634.0
4009,8059,dialseg711_dial_290,31,user,Yes I am looking for information on a restaurant called Bangkok City.,4,0,,,8059.0
4010,18459,dialseg711_dial_678,20,agent,When would you like to book this for?,3,0,,,18459.0
4011,9758,dialseg711_dial_352,15,user,I am at Ballare. I need a taxi to take me to Hobsons House.,2,0,,,9758.0
4012,18302,dialseg711_dial_672,9,user,"Oh, I'll be departing from bishops stortford, yes, thanks.",0,0,,,18302.0
4013,8046,dialseg711_dial_290,18,agent,The postcode is CB11JG,2,0,,,8046.0
4014,1534,dialseg711_dial_052,13,user,I need to arrive by 11:15.,1,0,,,1534.0
4015,9313,dialseg711_dial_336,11,user,Is there any traffic on the way there?,1,0,,,9313.0
4016,17543,dialseg711_dial_643,14,agent,I'm afraid there aren't any Sri Lankan restaurants in town at all. Is there something else I can search for you?,2,0,,,17543.0
4017,10025,dialseg711_dial_363,8,agent,"The one at 7pm is on Sunday and Martha will be attending, and the one at 9am is on Monday and Jeff will be attending..",1,1,,,10025.0
4018,9289,dialseg711_dial_335,7,user,Thanks. Can you just confirm for me when I will arrive in Cambridge?,0,0,,,9289.0
4019,9341,dialseg711_dial_337,3,user,I'd like to leave after 19:30.,0,0,,,9341.0
4020,14675,dialseg711_dial_537,19,user,"Pizza My Heart is at 528 Anton Ct, directions are on the screen.",2,1,,,14675.0
4021,5550,dialseg711_dial_196,37,user,That is all I needed. Thank you.,3,0,,,5550.0
4022,16756,dialseg711_dial_614,5,user,"No, just the general number and address please.",1,0,,,16756.0
4023,7660,dialseg711_dial_276,18,agent,You are booked for a red lexus with the contact number 07866626052.,2,1,,,7660.0
4024,13797,dialseg711_dial_506,28,agent,What city are you interested in?,3,1,,,13797.0
4025,15154,dialseg711_dial_555,10,agent,"Booked! You leave at 13:17, your reference number is 3WICPFQP, you will pay 141.6 at the station.",1,1,,,15154.0
4026,11342,dialseg711_dial_411,9,user,I need to leave after 20:15,1,0,,,11342.0
4027,10499,dialseg711_dial_380,11,user,"I'm not familiar with the different areas, so I guess it doesn't matter. I would like a moderate though. With free WiFi.",2,0,,,10499.0
4028,9578,dialseg711_dial_345,25,user,I'm looking for a place to stay with free wifi. Can you help me find something moderately priced?,4,0,,,9578.0
4029,10156,dialseg711_dial_368,17,user,I will be going to Jesus College from the Nirala.,2,0,,,10156.0
4030,3062,dialseg711_dial_107,17,user,I believe so. What is the police address and phone number?,3,0,,,3062.0
4031,13151,dialseg711_dial_483,12,agent,"In Boston, it will be clear and humid Monday and Tuesday, snowy and windy Wednesday and Thursday, hot on Friday and Sunday, and drizzling on Saturday.,",1,1,,,13151.0
4032,1444,dialseg711_dial_049,11,user,"Not really, and I'm not really concerned with wifi either. Which one do you recommend?",3,0,,,1444.0
4033,8916,dialseg711_dial_321,6,agent,Sure. Your reference number is QLMRQ3H2. Anything else?,0,1,,,8916.0
4034,8091,dialseg711_dial_292,1,user,what is the weather like in boston,0,0,,,8091.0
4035,17678,dialseg711_dial_648,17,user,"Sure, just the address and phone number will be fine.",3,0,,,17678.0
4036,2277,dialseg711_dial_078,17,user,Please give me the fastest route.,4,0,,,2277.0
4037,5900,dialseg711_dial_209,18,agent,"There are 23 museums to choose from, are you looking for one in a particular area?",3,0,,,5900.0
4038,14160,dialseg711_dial_520,5,user,"Okay, should I expect to see any traffic?",0,0,,,14160.0
4039,12407,dialseg711_dial_452,22,agent,You are booked for 10:30. Your reference number is 4H1DRIF8. Is there anything else I can assist you with?,3,1,,,12407.0
4040,1052,dialseg711_dial_036,3,user,I need to find out the time and date for my tennis activity.,1,0,,,1052.0
4041,8094,dialseg711_dial_292,4,agent,It will be between 40-50F on Monday and 20-40F on Tuesday in Boston.,0,1,,,8094.0
4042,17534,dialseg711_dial_643,5,user,No thanks. Can I get the address with postcode please?,0,0,,,17534.0
4043,6779,dialseg711_dial_242,16,agent,Do you need to arrive by a certain time?,2,0,,,6779.0
4044,2748,dialseg711_dial_095,22,agent,"In Cleveland it will be rain on Monday, blizzard on Tuesday, raining on Wednesday, foggy on Thursday, overcast on Friday, cloudy on Saturday, lowest temperature on Sunday",3,0,,,2748.0
4045,14465,dialseg711_dial_530,33,user,"That sounds perfect. Can you tell me their address and postcode, please?",4,0,,,14465.0
4046,251,dialseg711_dial_008,22,agent,Travel time is 51 minutes. What time were you hoping to leave?,4,0,,,251.0
4047,11313,dialseg711_dial_410,14,agent,"All right, the Allenbell is a cheap guesthouse on the east side that might suit your needs.",1,0,,,11313.0
4048,2140,dialseg711_dial_073,11,user,"I would like to book a Taxi to Junction, leaving after 02:45",1,0,,,2140.0
4049,16623,dialseg711_dial_609,7,user,Are they expensive?,1,0,,,16623.0
4050,16271,dialseg711_dial_598,23,user,That sounds good enough. What's the address there?,3,0,,,16271.0
4051,5862,dialseg711_dial_208,10,agent,Booking was successful. The table will be reserved for 15 minutes. Reference number is : PJ7X1NHS.,1,1,,,5862.0
4052,9234,dialseg711_dial_332,23,user,Sure. It's located on 710 Newmarket Road. Anything else?,4,0,,,9234.0
4053,2540,dialseg711_dial_088,13,user,Please highlight a quick route on the map for me!,1,0,,,2540.0
4054,3525,dialseg711_dial_124,9,user,Where can I get groceries?,2,0,,,3525.0
4055,1911,dialseg711_dial_065,21,user,The forecast shows clear skies in Cleveland on Friday.,4,0,,,1911.0
4056,18752,dialseg711_dial_688,25,user,"Are there any moderately priced hotels that don't have free parking, but have wifi?",3,0,,,18752.0
4057,17474,dialseg711_dial_641,7,user,Location doesn't really matter. Is there an entrance fee?,1,0,,,17474.0
4058,8823,dialseg711_dial_317,17,user,"I don't need to book a seat, I just needed the train ID.",2,0,,,8823.0
4059,16321,dialseg711_dial_600,13,user,"Yes, could you help me find the Parkside Police Station please?",1,0,,,16321.0
4060,9925,dialseg711_dial_359,4,agent,Unfortunately the booking was not successful.,0,0,,,9925.0
4061,11384,dialseg711_dial_413,7,user,"I'm looking for something in the fine dining price range, so the place should be expensive. Are there any that fit that criteria?",2,0,,,11384.0
4062,5576,dialseg711_dial_197,15,user,That's all I needed help with today. Thanks!,1,0,,,5576.0
4063,8379,dialseg711_dial_301,29,user,I'm wanting to find a restaurant. The location I want is the west and I want something in the moderate price range. Can you help me?,4,0,,,8379.0
4064,8408,dialseg711_dial_302,26,agent,"Yes, your ref. # is E7D8F4SM. Can I help you with anything more?",4,0,,,8408.0
4065,8541,dialseg711_dial_307,9,user,I'm looking for a sports facility in the town centre.,1,0,,,8541.0
4066,15714,dialseg711_dial_576,10,agent,We are happy to help. Thank you for using our service.,2,1,,,15714.0
4067,12630,dialseg711_dial_461,14,agent,I can definitely help you with that. Where will you be departing from?,3,0,,,12630.0
4068,18051,dialseg711_dial_662,22,agent,I'm sorry I have nothing listed matching your criteria. What about just Indian food?,4,0,,,18051.0
4069,1512,dialseg711_dial_051,31,user,Will it snow in redwood city this next week?,3,0,,,1512.0
4070,4269,dialseg711_dial_150,4,agent,"Yes, I have two guesthouses in the cheap range, and two hotels in the expensive range, all in centre with free parking. Would you have any other criteria to narrow it down?",0,0,,,4269.0
4071,13444,dialseg711_dial_494,16,agent,"Thanks. May I have the contact number for the Volvo, please?",3,0,,,13444.0
4072,13687,dialseg711_dial_502,8,agent,There are many options available. Is there a certain time you would like to leave?,1,0,,,13687.0
4073,7723,dialseg711_dial_278,31,user,Boston,4,0,,,7723.0
4074,10316,dialseg711_dial_373,21,user,I'm departing from nusha and I want to go to pizza hut city centre.,3,0,,,10316.0
4075,9988,dialseg711_dial_361,21,user,Can you tell me when my swimming activity is?,4,0,,,9988.0
4076,1905,dialseg711_dial_065,15,user,There are two grocery stores near you. Would you like Safeway or Whole Foods?,3,0,,,1905.0
4077,9260,dialseg711_dial_334,2,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Does this sound close to your location?",0,0,,,9260.0
4078,9711,dialseg711_dial_350,16,agent,Yes it is. Would you like me to make a reservation for you there?,2,0,,,9711.0
4079,1035,dialseg711_dial_035,28,agent,What day of the week are you looking at traveling?,3,0,,,1035.0
4080,5933,dialseg711_dial_210,23,user,Do you have a contact number?,4,0,,,5933.0
4081,17897,dialseg711_dial_657,32,agent,"Unfortunately, I was not able to make a booking for that. We could try for another day or see if they have availability for a shorter stay.",4,0,,,17897.0
4082,3725,dialseg711_dial_132,5,user,I will be leaving from pembroke college.,0,0,,,3725.0
4083,290,dialseg711_dial_010,11,user,The hotel should include free wifi,1,0,,,290.0
4084,17463,dialseg711_dial_640,20,agent,Hello! Where is the destination?,4,0,,,17463.0
4085,16275,dialseg711_dial_598,27,user,I don't have a preferred price. I'm looking for any sort of guesthouse there and absolutely require wifi access.,4,0,,,16275.0
4086,10242,dialseg711_dial_371,9,user,"Yes, it is perfect. Thank you",1,0,,,10242.0
4087,14661,dialseg711_dial_537,5,user,"no, I don't care about that. Surprise me!",0,0,,,14661.0
4088,6682,dialseg711_dial_239,14,agent,"Sure, where are you departing from and what day?",2,0,,,6682.0
4089,9445,dialseg711_dial_340,33,user,On Friday in Manhattan the forcast predicts it will drizzle.,4,0,,,9445.0
4090,12218,dialseg711_dial_445,10,agent,There are several hospitals in the area what department do you want?,2,0,,,12218.0
4091,10834,dialseg711_dial_393,26,agent,I can certainly help you find something. Do you have a type of attraction in mind?,3,0,,,10834.0
4092,12128,dialseg711_dial_441,30,agent,"Sure thing. The address is 40428 King Street City Centre, postcode cb11lh, and the phone number is 01223518111. Can I help you find anything else?",4,0,,,12128.0
4093,16305,dialseg711_dial_599,27,user,Sounds perfect.,4,0,,,16305.0
4094,17508,dialseg711_dial_642,17,user,I was wondering if you could help me in finding a train to the airport.,2,0,,,17508.0
4095,14377,dialseg711_dial_528,13,user,"Hi. I'm looking for a train from ely to cambridge, if there is one.",2,0,,,14377.0
4096,13690,dialseg711_dial_502,11,user,I'm looking for an Italian restaurant in the east.,2,0,,,13690.0
4097,13385,dialseg711_dial_492,9,user,"There will be 6 of us arriving on Sunday, and we need to stay for 4 nights.",0,0,,,13385.0
4098,19346,dialseg711_dial_710,21,user,I want to arrive by 02:30.,3,0,,,19346.0
4099,4113,dialseg711_dial_145,14,agent,"TO recap, I need a hotel in the West, four stars.",1,0,,,4113.0
4100,8140,dialseg711_dial_293,10,agent,Of course! You're booked with reference number 7BWSFBYX. May I assist with anything else?,0,1,,,8140.0
4101,18449,dialseg711_dial_678,10,agent,You are welcome. Can I assist with anything else today?,1,1,,,18449.0
4102,718,dialseg711_dial_024,30,agent,It is in the North part of town.,3,1,,,718.0
4103,18936,dialseg711_dial_695,1,user,get me directions to the nearest coffee shop,0,0,,,18936.0
4104,13185,dialseg711_dial_484,20,agent,And what is your destination?,3,0,,,13185.0
4105,8603,dialseg711_dial_309,7,user,am looking for a train it should arrive by 18:30 and should go to peterborough,1,0,,,8603.0
4106,5357,dialseg711_dial_190,26,agent,You're welcome. Do you need any further assistance?,2,1,,,5357.0
4107,8546,dialseg711_dial_307,14,agent,The number there is 01223324222. Anything else?,1,0,,,8546.0
4108,3242,dialseg711_dial_113,17,user,Very well. What time would you like to depart?,3,0,,,3242.0
4109,13294,dialseg711_dial_489,1,user,I am looking for a theatre to visit. Would you have any suggestions?,0,0,,,13294.0
4110,6045,dialseg711_dial_214,13,user,"That's all, thank you for your help",1,0,,,6045.0
4111,14230,dialseg711_dial_522,13,user,I'm looking for an expensive place to eat located in centre of town. Can you help?,1,0,,,14230.0
4112,7222,dialseg711_dial_259,24,agent,The phone number for all saints church is 01223452587.,2,1,,,7222.0
4113,9537,dialseg711_dial_344,4,agent,Nandos is indeed in the south. The booking is successful with the reference number PCFFZ610. Do you need more help?,0,1,,,9537.0
4114,16379,dialseg711_dial_602,3,user,I'm looking for a place to dine. The restaurant should serve indian food and should be in the centre.,1,0,,,16379.0
4115,7699,dialseg711_dial_278,7,user,Can I also get the postcode and phone number?,1,0,,,7699.0
4116,7592,dialseg711_dial_274,8,agent,"The next train leaving from Cambridge for Birmingham New Street departs Friday at 5:01, and will arrive by 7:44.",1,0,,,7592.0
4117,3526,dialseg711_dial_124,10,agent,I have a grocery store 1 mile away. Would you like info on it?,2,0,,,3526.0
4118,15220,dialseg711_dial_558,4,agent,Navigating you to The Westin.,0,0,,,15220.0
4119,15697,dialseg711_dial_575,21,user,What is the hospital's phone number?,3,0,,,15697.0
4120,9202,dialseg711_dial_331,23,user,"Yes, sure, please send on the screen the quickest route to reach there",3,0,,,9202.0
4121,17457,dialseg711_dial_640,14,agent,"What time would you like to leave, and what time do you want to arrive by?",2,0,,,17457.0
4122,2624,dialseg711_dial_091,14,agent,"They are at Hills Rd, Cambridge, CB20QQ.",1,0,,,2624.0
4123,11688,dialseg711_dial_424,9,user,Does it include free wifi?,1,0,,,11688.0
4124,14413,dialseg711_dial_529,13,user,"Yes, I would like to arrive by 12:30.",2,0,,,14413.0
4125,5859,dialseg711_dial_208,7,user,I'd like to book for 1 person at 1145 on thursday please,1,0,,,5859.0
4126,19221,dialseg711_dial_706,13,user,I'm looking for a pricey Indian place. I wanna show off to my date.,2,0,,,19221.0
4127,5031,dialseg711_dial_178,20,agent,The Postcode for Addenbrookes Hospital is CB20QQ. Can I help with anything else?,2,0,,,5031.0
4128,12553,dialseg711_dial_458,12,agent,"Ok, I have I will remind you next week that you have tennis with Jon at 5pm.",2,1,,,12553.0
4129,1355,dialseg711_dial_046,27,user,Does it have free wifi?,2,0,,,1355.0
4130,9326,dialseg711_dial_336,24,agent,Webster Garage is 4 miles away.,3,0,,,9326.0
4131,13881,dialseg711_dial_510,8,agent,"The main phone number for the hospital is 01223245151. The address and postcode is Hills Rd, Cambridge, CB20QQ.",1,1,,,13881.0
4132,6812,dialseg711_dial_243,17,user,I need to go to broughton house gallery.,3,0,,,6812.0
4133,18509,dialseg711_dial_679,40,agent,I have reserved your table for 4. Your reference number is SSVF0E1R. Can I assist you with anything else today?,4,0,,,18509.0
4134,467,dialseg711_dial_016,8,agent,Ok. How many nights would you like to book?,1,0,,,467.0
4135,3015,dialseg711_dial_105,20,agent,You are welcome,2,1,,,3015.0
4136,13553,dialseg711_dial_498,4,agent,"I have 133 trains that match that criteria, do you have an arrival time in mind?",1,0,,,13553.0
4137,16254,dialseg711_dial_598,6,agent,Ok have a safe trip.,0,1,,,16254.0
4138,14115,dialseg711_dial_518,6,agent,"The nearest station is: located at Parkside, Cambridge, postcode, CB11JG. Phone number is 01223358966.",1,1,,,14115.0
4139,13536,dialseg711_dial_497,25,user,Would you happen to know if there is a swimming pool in the north?,3,0,,,13536.0
4140,15912,dialseg711_dial_583,22,agent,"Ok, what time do you want to leave by?",2,1,,,15912.0
4141,3848,dialseg711_dial_137,2,agent,"Great, I have just scheduled that meeting for you. Is there anything else I can do?",0,1,,,3848.0
4142,17740,dialseg711_dial_651,15,user,"Yes, I'd like a 3 star place. It doesn't need to have free parking.",3,0,,,17740.0
4143,11659,dialseg711_dial_423,2,agent,Midtown Shopping Center is 6 miles away.,0,0,,,11659.0
4144,9966,dialseg711_dial_360,23,user,The train needs to leave by Saturday and I need three tickets. I would also like the reference number once you book it please?,4,0,,,9966.0
4145,5149,dialseg711_dial_182,24,agent,You are quite welcome. Do you need any further assistance?,3,1,,,5149.0
4146,18885,dialseg711_dial_693,6,agent,Would you prefer Indian or Italian food?,1,0,,,18885.0
4147,11311,dialseg711_dial_410,12,agent,I found 24 guesthouses do you have a location you prefer or any other requirements?,1,0,,,11311.0
4148,10621,dialseg711_dial_385,22,agent,I need to leave Saturday after 17:00.,4,0,,,10621.0
4149,18923,dialseg711_dial_694,12,agent,Setting navigation to 880 ames ct now.,1,1,,,18923.0
4150,18035,dialseg711_dial_662,6,agent,"It is not, but The Cow Pizza Kitchen and Bar is a gastropub in the center of town, and it is a moderate price range. Would you like to book it?",1,0,,,18035.0
4151,14240,dialseg711_dial_522,23,user,"Good Evening, I am looking for a place to stay that includes free parking",2,0,,,14240.0
4152,13509,dialseg711_dial_496,32,agent,There are 2 trains leaving on Sunday. One leaves at 22:16 and arrives at 23:35 and the other leaves at 23:16 and arrives at 24:35. Do either of these work?,4,0,,,13509.0
4153,3379,dialseg711_dial_118,25,user,Can you give me their address too?,4,0,,,3379.0
4154,971,dialseg711_dial_034,4,agent,"Train TR7307 leaves Peterborough at 12:48 Tuesday, and will arrive at Cambridge by 13:38. Would you like me to book it for you?",0,0,,,971.0
4155,4577,dialseg711_dial_161,18,agent,"Probably the emergency department, the phone number is 01223217118.",3,0,,,4577.0
4156,4688,dialseg711_dial_165,5,user,I am looking for a museum in the town centre.,1,0,,,4688.0
4157,2136,dialseg711_dial_073,7,user,I'd like to take the train that arrives closest to bishops stortford at 11:30.,0,0,,,2136.0
4158,13585,dialseg711_dial_499,10,agent,Pizza My Heart is at 528 Anton Ct. It is 4 miles away and there is no traffic.,1,0,,,13585.0
4159,10113,dialseg711_dial_366,26,agent,Booking completed. Please look out for a grey BMW! Contact number is 07914917823. Is there anything else I can help with?,4,0,,,10113.0
